snapshot_date,store_id,product_id,quantity_on_hand,quantity_on_order,reorder_point
2025-01-25,STR-030,SKU-0213,80,1,25
2025-01-25,STR-030,SKU-0057,77,45,26
2025-01-25,STR-030,SKU-0396,100,10,23
2025-01-25,STR-030,SKU-0502,78,12,14
2025-01-25,STR-030,SKU-0388,79,47,10
2025-01-25,STR-030,SKU-0402,197,6,30
2025-01-25,STR-030,SKU-0059,56,27,15
2025-01-25,STR-030,SKU-0051,197,35,29
2025-01-31,STR-001,SKU-0401,136,35,26
2025-01-31,STR-001,SKU-0398,152,34,29
2025-01-31,STR-001,SKU-0175,63,10,29
2025-01-31,STR-001,SKU-0388,51,23,18
2025-01-31,STR-001,SKU-0040,97,14,10
2025-01-31,STR-001,SKU-0278,81,12,24
2025-01-31,STR-001,SKU-0193,28,20,20
2025-01-31,STR-001,SKU-0537,195,20,30
2025-01-31,STR-001,SKU-0533,40,37,10
2025-01-31,STR-001,SKU-0038,182,34,11
2025-01-31,STR-001,SKU-0527,193,24,30
2025-01-31,STR-001,SKU-0094,87,40,25
2025-01-31,STR-001,SKU-0343,172,44,12
2025-01-31,STR-001,SKU-0204,164,8,18
2025-01-31,STR-001,SKU-0281,50,30,13
2025-01-31,STR-001,SKU-0266,169,30,17
2025-01-31,STR-001,SKU-0171,97,11,25
2025-01-31,STR-001,SKU-0152,71,44,17
2025-01-31,STR-001,SKU-0323,16,25,17
2025-01-31,STR-001,SKU-0162,146,48,12
2025-01-31,STR-001,SKU-0145,99,10,23
2025-01-31,STR-001,SKU-0458,31,43,16
2025-01-31,STR-001,SKU-0138,42,46,26
2025-01-31,STR-001,SKU-0334,87,0,14
2025-01-31,STR-001,SKU-0420,172,2,29
2025-01-31,STR-001,SKU-0421,163,2,10
2025-01-31,STR-001,SKU-0083,197,18,23
2025-01-31,STR-001,SKU-0118,74,47,25
2025-01-31,STR-001,SKU-0169,131,3,25
2025-01-31,STR-001,SKU-0332,124,34,15
2025-01-31,STR-001,SKU-0530,46,34,15
2025-01-31,STR-001,SKU-0077,141,42,29
2025-01-31,STR-001,SKU-0523,126,45,26
2025-01-31,STR-001,SKU-0415,166,9,30
2025-01-31,STR-001,SKU-0406,188,40,27
2025-01-31,STR-002,SKU-0115,88,21,15
2025-01-31,STR-002,SKU-0049,126,47,19
2025-01-31,STR-002,SKU-0376,152,32,19
2025-01-31,STR-002,SKU-0045,133,39,29
2025-01-31,STR-002,SKU-0292,126,11,22
2025-01-31,STR-002,SKU-0185,160,16,13
2025-01-31,STR-002,SKU-0138,92,30,10
2025-01-31,STR-002,SKU-0067,30,15,23
2025-01-31,STR-002,SKU-0379,92,29,21
2025-01-31,STR-002,SKU-0156,170,31,27
2025-01-31,STR-002,SKU-0253,0,46,11
2025-01-31,STR-002,SKU-0524,161,49,27
2025-01-31,STR-002,SKU-0315,88,18,22
2025-01-31,STR-002,SKU-0061,109,49,11
2025-01-31,STR-002,SKU-0169,40,44,10
2025-01-31,STR-002,SKU-0151,191,18,30
2025-01-31,STR-002,SKU-0100,49,37,25
2025-01-31,STR-002,SKU-0015,34,18,23
2025-01-31,STR-002,SKU-0257,70,45,20
2025-01-31,STR-002,SKU-0412,14,25,13
2025-01-31,STR-002,SKU-0129,177,16,28
2025-01-31,STR-002,SKU-0294,103,46,17
2025-01-31,STR-002,SKU-0229,127,10,20
2025-01-31,STR-002,SKU-0174,194,30,13
2025-01-31,STR-002,SKU-0178,41,35,14
2025-01-31,STR-002,SKU-0501,152,18,30
2025-01-31,STR-002,SKU-0211,46,33,23
2025-01-31,STR-002,SKU-0157,118,32,30
2025-01-31,STR-002,SKU-0158,112,49,23
2025-01-31,STR-002,SKU-0327,107,36,27
2025-01-31,STR-002,SKU-0492,5,19,15
2025-01-31,STR-002,SKU-0006,109,7,16
2025-01-31,STR-002,SKU-0392,160,8,26
2025-01-31,STR-002,SKU-0029,30,4,14
2025-01-31,STR-002,SKU-0491,181,11,23
2025-01-31,STR-003,SKU-0036,195,29,10
2025-01-31,STR-003,SKU-0513,191,40,26
2025-01-31,STR-003,SKU-0064,131,21,28
2025-01-31,STR-003,SKU-0050,6,31,30
2025-01-31,STR-003,SKU-0436,46,14,21
2025-01-31,STR-003,SKU-0479,173,48,29
2025-01-31,STR-003,SKU-0090,111,19,20
2025-01-31,STR-003,SKU-0079,174,31,25
2025-01-31,STR-003,SKU-0060,194,38,16
2025-01-31,STR-003,SKU-0300,71,45,30
2025-01-31,STR-003,SKU-0385,156,23,29
2025-01-31,STR-003,SKU-0379,22,10,15
2025-01-31,STR-003,SKU-0366,111,50,13
2025-01-31,STR-003,SKU-0352,99,26,26
2025-01-31,STR-003,SKU-0286,163,14,25
2025-01-31,STR-003,SKU-0305,87,47,15
2025-01-31,STR-003,SKU-0043,182,0,10
2025-01-31,STR-003,SKU-0396,79,31,24
2025-01-31,STR-003,SKU-0309,17,48,25
2025-01-31,STR-003,SKU-0192,17,18,19
2025-01-31,STR-003,SKU-0203,90,40,13
2025-01-31,STR-003,SKU-0245,81,33,13
2025-01-31,STR-003,SKU-0484,56,27,10
2025-01-31,STR-003,SKU-0348,151,35,21
2025-01-31,STR-003,SKU-0275,126,4,28
2025-01-31,STR-003,SKU-0295,40,22,18
2025-01-31,STR-003,SKU-0269,124,21,20
2025-01-31,STR-003,SKU-0381,32,32,22
2025-01-31,STR-003,SKU-0432,171,7,26
2025-01-31,STR-003,SKU-0057,178,9,14
2025-01-31,STR-003,SKU-0477,84,8,17
2025-01-31,STR-003,SKU-0536,29,37,15
2025-01-31,STR-003,SKU-0126,40,39,26
2025-01-31,STR-003,SKU-0144,120,1,25
2025-01-31,STR-003,SKU-0517,100,38,12
2025-01-31,STR-004,SKU-0426,54,28,13
2025-01-31,STR-004,SKU-0004,153,35,16
2025-01-31,STR-004,SKU-0313,62,23,29
2025-01-31,STR-004,SKU-0111,79,23,10
2025-01-31,STR-004,SKU-0381,164,37,13
2025-01-31,STR-004,SKU-0518,166,47,21
2025-01-31,STR-004,SKU-0507,142,14,30
2025-01-31,STR-004,SKU-0160,57,49,24
2025-01-31,STR-004,SKU-0052,131,42,14
2025-01-31,STR-004,SKU-0104,22,32,21
2025-01-31,STR-004,SKU-0086,59,47,20
2025-01-31,STR-004,SKU-0420,184,50,17
2025-01-31,STR-004,SKU-0354,1,12,24
2025-01-31,STR-004,SKU-0136,117,4,27
2025-01-31,STR-004,SKU-0083,81,35,15
2025-01-31,STR-004,SKU-0356,56,0,29
2025-01-31,STR-004,SKU-0065,8,14,23
2025-01-31,STR-004,SKU-0509,128,10,14
2025-01-31,STR-004,SKU-0525,27,33,27
2025-01-31,STR-004,SKU-0295,23,13,27
2025-01-31,STR-004,SKU-0376,94,12,30
2025-01-31,STR-004,SKU-0522,154,9,19
2025-01-31,STR-004,SKU-0330,8,11,20
2025-01-31,STR-004,SKU-0032,133,32,11
2025-01-31,STR-004,SKU-0344,155,10,13
2025-01-31,STR-004,SKU-0335,145,25,18
2025-01-31,STR-004,SKU-0314,56,14,17
2025-01-31,STR-004,SKU-0279,85,30,23
2025-01-31,STR-004,SKU-0474,105,44,29
2025-01-31,STR-004,SKU-0438,138,50,25
2025-01-31,STR-004,SKU-0169,40,5,26
2025-01-31,STR-004,SKU-0431,46,5,10
2025-01-31,STR-004,SKU-0046,128,35,28
2025-01-31,STR-004,SKU-0401,108,42,24
2025-01-31,STR-004,SKU-0015,104,34,21
2025-01-31,STR-005,SKU-0282,160,32,16
2025-01-31,STR-005,SKU-0335,56,30,18
2025-01-31,STR-005,SKU-0050,21,18,14
2025-01-31,STR-005,SKU-0180,191,16,11
2025-01-31,STR-005,SKU-0381,128,34,19
2025-01-31,STR-005,SKU-0430,170,46,14
2025-01-31,STR-005,SKU-0440,195,14,29
2025-01-31,STR-005,SKU-0042,136,39,24
2025-01-31,STR-005,SKU-0223,164,11,10
2025-01-31,STR-005,SKU-0083,5,41,10
2025-01-31,STR-005,SKU-0089,142,15,22
2025-01-31,STR-005,SKU-0025,15,36,26
2025-01-31,STR-005,SKU-0166,139,13,28
2025-01-31,STR-005,SKU-0060,157,9,12
2025-01-31,STR-005,SKU-0374,155,35,29
2025-01-31,STR-005,SKU-0324,152,3,30
2025-01-31,STR-005,SKU-0435,139,3,28
2025-01-31,STR-005,SKU-0127,25,13,11
2025-01-31,STR-005,SKU-0535,46,24,30
2025-01-31,STR-005,SKU-0222,188,18,12
2025-01-31,STR-005,SKU-0125,108,26,10
2025-01-31,STR-005,SKU-0479,59,3,29
2025-01-31,STR-005,SKU-0179,119,49,14
2025-01-31,STR-005,SKU-0342,171,47,16
2025-01-31,STR-005,SKU-0030,119,46,15
2025-01-31,STR-005,SKU-0023,148,0,17
2025-01-31,STR-005,SKU-0160,59,22,12
2025-01-31,STR-005,SKU-0266,190,40,14
2025-01-31,STR-005,SKU-0208,77,15,28
2025-01-31,STR-005,SKU-0149,119,9,10
2025-01-31,STR-005,SKU-0085,38,22,13
2025-01-31,STR-005,SKU-0197,138,9,24
2025-01-31,STR-005,SKU-0219,169,8,28
2025-01-31,STR-005,SKU-0155,121,24,24
2025-01-31,STR-005,SKU-0121,154,41,29
2025-01-31,STR-006,SKU-0054,187,27,26
2025-01-31,STR-006,SKU-0471,107,16,16
2025-01-31,STR-006,SKU-0362,199,13,29
2025-01-31,STR-006,SKU-0434,84,46,21
2025-01-31,STR-006,SKU-0485,90,17,26
2025-01-31,STR-006,SKU-0234,173,22,30
2025-01-31,STR-006,SKU-0379,42,48,29
2025-01-31,STR-006,SKU-0365,54,33,21
2025-01-31,STR-006,SKU-0476,127,40,21
2025-01-31,STR-006,SKU-0223,175,46,22
2025-01-31,STR-006,SKU-0307,116,22,13
2025-01-31,STR-006,SKU-0125,184,4,17
2025-01-31,STR-006,SKU-0266,141,17,19
2025-01-31,STR-006,SKU-0443,169,49,26
2025-01-31,STR-006,SKU-0148,32,5,22
2025-01-31,STR-006,SKU-0196,168,30,21
2025-01-31,STR-006,SKU-0272,128,41,19
2025-01-31,STR-006,SKU-0041,136,32,29
2025-01-31,STR-006,SKU-0527,150,23,11
2025-01-31,STR-006,SKU-0304,51,43,13
2025-01-31,STR-006,SKU-0328,180,20,13
2025-01-31,STR-006,SKU-0277,29,26,15
2025-01-31,STR-006,SKU-0227,184,6,13
2025-01-31,STR-006,SKU-0391,125,41,19
2025-01-31,STR-006,SKU-0113,18,1,10
2025-01-31,STR-006,SKU-0410,107,8,26
2025-01-31,STR-006,SKU-0495,85,11,21
2025-01-31,STR-006,SKU-0094,90,7,26
2025-01-31,STR-006,SKU-0059,175,15,25
2025-01-31,STR-006,SKU-0367,139,11,24
2025-01-31,STR-006,SKU-0153,71,18,30
2025-01-31,STR-006,SKU-0432,52,37,29
2025-01-31,STR-006,SKU-0478,131,3,20
2025-01-31,STR-006,SKU-0531,177,37,25
2025-01-31,STR-006,SKU-0290,175,13,17
2025-01-31,STR-007,SKU-0148,133,14,22
2025-01-31,STR-007,SKU-0239,9,15,11
2025-01-31,STR-007,SKU-0146,121,5,12
2025-01-31,STR-007,SKU-0437,44,12,17
2025-01-31,STR-007,SKU-0098,163,48,21
2025-01-31,STR-007,SKU-0497,184,24,22
2025-01-31,STR-007,SKU-0464,180,0,17
2025-01-31,STR-007,SKU-0024,0,23,23
2025-01-31,STR-007,SKU-0541,160,0,22
2025-01-31,STR-007,SKU-0191,144,13,14
2025-01-31,STR-007,SKU-0447,171,28,17
2025-01-31,STR-007,SKU-0486,40,48,26
2025-01-31,STR-007,SKU-0062,179,46,21
2025-01-31,STR-007,SKU-0322,93,29,22
2025-01-31,STR-007,SKU-0246,108,31,20
2025-01-31,STR-007,SKU-0332,82,18,17
2025-01-31,STR-007,SKU-0514,31,15,18
2025-01-31,STR-007,SKU-0297,22,22,29
2025-01-31,STR-007,SKU-0235,161,49,22
2025-01-31,STR-007,SKU-0118,57,14,28
2025-01-31,STR-007,SKU-0472,35,3,29
2025-01-31,STR-007,SKU-0444,170,24,25
2025-01-31,STR-007,SKU-0063,129,49,26
2025-01-31,STR-007,SKU-0446,76,10,29
2025-01-31,STR-007,SKU-0330,183,37,23
2025-01-31,STR-007,SKU-0197,20,27,21
2025-01-31,STR-007,SKU-0498,159,32,21
2025-01-31,STR-007,SKU-0269,129,29,14
2025-01-31,STR-007,SKU-0066,135,36,24
2025-01-31,STR-007,SKU-0318,77,38,13
2025-01-31,STR-007,SKU-0081,118,3,29
2025-01-31,STR-007,SKU-0162,64,13,30
2025-01-31,STR-007,SKU-0441,10,35,28
2025-01-31,STR-007,SKU-0306,128,14,12
2025-01-31,STR-007,SKU-0309,138,3,15
2025-01-31,STR-008,SKU-0502,113,33,14
2025-01-31,STR-008,SKU-0366,165,50,29
2025-01-31,STR-008,SKU-0371,173,32,27
2025-01-31,STR-008,SKU-0104,88,4,26
2025-01-31,STR-008,SKU-0495,142,47,30
2025-01-31,STR-008,SKU-0025,109,26,25
2025-01-31,STR-008,SKU-0122,84,37,14
2025-01-31,STR-008,SKU-0089,100,23,22
2025-01-31,STR-008,SKU-0321,113,27,23
2025-01-31,STR-008,SKU-0432,125,18,23
2025-01-31,STR-008,SKU-0179,4,47,28
2025-01-31,STR-008,SKU-0353,35,38,10
2025-01-31,STR-008,SKU-0508,150,23,16
2025-01-31,STR-008,SKU-0148,173,47,24
2025-01-31,STR-008,SKU-0333,161,10,24
2025-01-31,STR-008,SKU-0157,117,43,22
2025-01-31,STR-008,SKU-0142,93,19,23
2025-01-31,STR-008,SKU-0273,166,40,25
2025-01-31,STR-008,SKU-0003,60,34,18
2025-01-31,STR-008,SKU-0099,183,22,19
2025-01-31,STR-008,SKU-0066,130,1,19
2025-01-31,STR-008,SKU-0458,79,7,15
2025-01-31,STR-008,SKU-0169,42,5,26
2025-01-31,STR-008,SKU-0364,168,4,13
2025-01-31,STR-008,SKU-0286,123,24,13
2025-01-31,STR-008,SKU-0363,67,24,29
2025-01-31,STR-008,SKU-0430,74,2,16
2025-01-31,STR-008,SKU-0128,35,36,23
2025-01-31,STR-008,SKU-0173,187,5,11
2025-01-31,STR-008,SKU-0265,56,22,18
2025-01-31,STR-008,SKU-0383,20,40,10
2025-01-31,STR-008,SKU-0049,78,26,27
2025-01-31,STR-008,SKU-0521,59,9,30
2025-01-31,STR-008,SKU-0020,92,31,13
2025-01-31,STR-008,SKU-0261,108,50,13
2025-01-31,STR-009,SKU-0075,58,11,13
2025-01-31,STR-009,SKU-0107,141,28,28
2025-01-31,STR-009,SKU-0468,127,39,19
2025-01-31,STR-009,SKU-0085,135,5,30
2025-01-31,STR-009,SKU-0071,34,14,10
2025-01-31,STR-009,SKU-0386,53,4,26
2025-01-31,STR-009,SKU-0095,139,35,12
2025-01-31,STR-009,SKU-0149,27,12,30
2025-01-31,STR-009,SKU-0002,99,3,16
2025-01-31,STR-009,SKU-0167,14,23,30
2025-01-31,STR-009,SKU-0156,107,20,12
2025-01-31,STR-009,SKU-0331,4,26,22
2025-01-31,STR-009,SKU-0269,10,15,18
2025-01-31,STR-009,SKU-0041,131,43,23
2025-01-31,STR-009,SKU-0255,95,39,14
2025-01-31,STR-009,SKU-0540,29,14,22
2025-01-31,STR-009,SKU-0385,106,3,17
2025-01-31,STR-009,SKU-0341,192,6,18
2025-01-31,STR-009,SKU-0168,44,2,12
2025-01-31,STR-009,SKU-0338,196,36,29
2025-01-31,STR-009,SKU-0298,128,48,23
2025-01-31,STR-009,SKU-0371,177,33,28
2025-01-31,STR-009,SKU-0013,34,48,20
2025-01-31,STR-009,SKU-0419,94,25,20
2025-01-31,STR-009,SKU-0327,60,35,10
2025-01-31,STR-009,SKU-0311,137,26,25
2025-01-31,STR-009,SKU-0078,103,27,21
2025-01-31,STR-009,SKU-0434,112,22,11
2025-01-31,STR-009,SKU-0235,63,34,10
2025-01-31,STR-009,SKU-0393,127,42,14
2025-01-31,STR-009,SKU-0508,113,1,15
2025-01-31,STR-009,SKU-0362,142,43,24
2025-01-31,STR-009,SKU-0087,141,5,25
2025-01-31,STR-009,SKU-0260,66,46,27
2025-01-31,STR-009,SKU-0258,193,41,14
2025-01-31,STR-010,SKU-0096,4,47,20
2025-01-31,STR-010,SKU-0393,23,35,22
2025-01-31,STR-010,SKU-0234,7,13,29
2025-01-31,STR-010,SKU-0430,80,35,28
2025-01-31,STR-010,SKU-0154,108,39,27
2025-01-31,STR-010,SKU-0010,145,35,30
2025-01-31,STR-010,SKU-0513,47,9,12
2025-01-31,STR-010,SKU-0265,26,4,23
2025-01-31,STR-010,SKU-0087,120,32,19
2025-01-31,STR-010,SKU-0038,94,0,25
2025-01-31,STR-010,SKU-0067,130,28,18
2025-01-31,STR-010,SKU-0088,30,47,11
2025-01-31,STR-010,SKU-0157,105,4,27
2025-01-31,STR-010,SKU-0261,60,41,14
2025-01-31,STR-010,SKU-0014,197,49,13
2025-01-31,STR-010,SKU-0058,14,50,23
2025-01-31,STR-010,SKU-0489,108,30,25
2025-01-31,STR-010,SKU-0227,109,42,23
2025-01-31,STR-010,SKU-0115,175,34,21
2025-01-31,STR-010,SKU-0138,53,31,28
2025-01-31,STR-010,SKU-0136,16,21,26
2025-01-31,STR-010,SKU-0225,144,17,15
2025-01-31,STR-010,SKU-0362,6,33,18
2025-01-31,STR-010,SKU-0524,59,4,30
2025-01-31,STR-010,SKU-0133,37,11,18
2025-01-31,STR-010,SKU-0273,8,42,11
2025-01-31,STR-010,SKU-0205,139,49,29
2025-01-31,STR-010,SKU-0047,73,40,28
2025-01-31,STR-010,SKU-0498,170,15,24
2025-01-31,STR-010,SKU-0500,50,45,28
2025-01-31,STR-010,SKU-0142,13,41,22
2025-01-31,STR-010,SKU-0361,170,22,30
2025-01-31,STR-010,SKU-0465,41,8,17
2025-01-31,STR-010,SKU-0123,60,13,27
2025-01-31,STR-010,SKU-0275,56,32,15
2025-01-31,STR-011,SKU-0034,88,25,17
2025-01-31,STR-011,SKU-0411,4,3,24
2025-01-31,STR-011,SKU-0094,13,23,18
2025-01-31,STR-011,SKU-0230,169,46,24
2025-01-31,STR-011,SKU-0387,34,35,21
2025-01-31,STR-011,SKU-0276,185,9,14
2025-01-31,STR-011,SKU-0277,31,1,23
2025-01-31,STR-011,SKU-0473,134,10,15
2025-01-31,STR-011,SKU-0534,0,16,27
2025-01-31,STR-011,SKU-0394,157,29,25
2025-01-31,STR-011,SKU-0147,11,44,30
2025-01-31,STR-011,SKU-0018,197,48,27
2025-01-31,STR-011,SKU-0396,39,26,15
2025-01-31,STR-011,SKU-0398,58,40,13
2025-01-31,STR-011,SKU-0397,19,19,13
2025-01-31,STR-011,SKU-0035,168,4,13
2025-01-31,STR-011,SKU-0498,13,49,30
2025-01-31,STR-011,SKU-0216,65,29,21
2025-01-31,STR-011,SKU-0284,125,8,13
2025-01-31,STR-011,SKU-0134,146,22,20
2025-01-31,STR-011,SKU-0042,11,12,30
2025-01-31,STR-011,SKU-0337,49,13,17
2025-01-31,STR-011,SKU-0467,35,49,20
2025-01-31,STR-011,SKU-0509,86,21,25
2025-01-31,STR-011,SKU-0330,34,31,11
2025-01-31,STR-011,SKU-0110,175,7,11
2025-01-31,STR-011,SKU-0178,189,49,15
2025-01-31,STR-011,SKU-0072,133,49,28
2025-01-31,STR-011,SKU-0445,29,20,27
2025-01-31,STR-011,SKU-0083,36,16,30
2025-01-31,STR-011,SKU-0162,154,34,15
2025-01-31,STR-011,SKU-0456,104,7,26
2025-01-31,STR-011,SKU-0106,50,50,18
2025-01-31,STR-011,SKU-0356,127,15,30
2025-01-31,STR-011,SKU-0228,188,15,18
2025-01-31,STR-012,SKU-0409,51,34,21
2025-01-31,STR-012,SKU-0138,69,41,18
2025-01-31,STR-012,SKU-0374,186,6,26
2025-01-31,STR-012,SKU-0411,3,39,15
2025-01-31,STR-012,SKU-0539,89,8,13
2025-01-31,STR-012,SKU-0340,153,8,28
2025-01-31,STR-012,SKU-0126,143,12,11
2025-01-31,STR-012,SKU-0208,136,30,29
2025-01-31,STR-012,SKU-0074,161,38,14
2025-01-31,STR-012,SKU-0384,195,30,15
2025-01-31,STR-012,SKU-0024,16,34,13
2025-01-31,STR-012,SKU-0096,165,33,28
2025-01-31,STR-012,SKU-0434,36,34,18
2025-01-31,STR-012,SKU-0297,175,40,18
2025-01-31,STR-012,SKU-0049,195,15,29
2025-01-31,STR-012,SKU-0509,113,35,11
2025-01-31,STR-012,SKU-0209,28,23,21
2025-01-31,STR-012,SKU-0052,75,19,30
2025-01-31,STR-012,SKU-0469,5,10,16
2025-01-31,STR-012,SKU-0410,69,29,15
2025-01-31,STR-012,SKU-0461,22,13,13
2025-01-31,STR-012,SKU-0034,107,18,18
2025-01-31,STR-012,SKU-0265,134,20,30
2025-01-31,STR-012,SKU-0491,80,31,11
2025-01-31,STR-012,SKU-0315,166,50,10
2025-01-31,STR-012,SKU-0083,128,39,27
2025-01-31,STR-012,SKU-0498,103,19,27
2025-01-31,STR-012,SKU-0437,79,3,18
2025-01-31,STR-012,SKU-0431,30,18,10
2025-01-31,STR-012,SKU-0065,23,27,25
2025-01-31,STR-012,SKU-0187,61,15,30
2025-01-31,STR-012,SKU-0046,200,21,29
2025-01-31,STR-012,SKU-0271,157,46,21
2025-01-31,STR-012,SKU-0163,190,19,28
2025-01-31,STR-012,SKU-0191,8,44,18
2025-01-31,STR-013,SKU-0042,61,18,19
2025-01-31,STR-013,SKU-0086,112,49,24
2025-01-31,STR-013,SKU-0407,117,48,29
2025-01-31,STR-013,SKU-0372,198,21,18
2025-01-31,STR-013,SKU-0130,90,39,10
2025-01-31,STR-013,SKU-0212,6,20,13
2025-01-31,STR-013,SKU-0193,19,16,21
2025-01-31,STR-013,SKU-0018,161,35,12
2025-01-31,STR-013,SKU-0357,50,7,17
2025-01-31,STR-013,SKU-0292,55,35,14
2025-01-31,STR-013,SKU-0405,151,3,20
2025-01-31,STR-013,SKU-0417,145,7,22
2025-01-31,STR-013,SKU-0186,27,31,23
2025-01-31,STR-013,SKU-0456,159,29,28
2025-01-31,STR-013,SKU-0077,178,28,17
2025-01-31,STR-013,SKU-0108,67,0,17
2025-01-31,STR-013,SKU-0355,152,7,30
2025-01-31,STR-013,SKU-0198,162,13,20
2025-01-31,STR-013,SKU-0046,33,19,17
2025-01-31,STR-013,SKU-0330,141,9,28
2025-01-31,STR-013,SKU-0202,186,21,19
2025-01-31,STR-013,SKU-0182,58,32,11
2025-01-31,STR-013,SKU-0066,180,13,24
2025-01-31,STR-013,SKU-0127,197,24,17
2025-01-31,STR-013,SKU-0116,78,17,26
2025-01-31,STR-013,SKU-0377,20,11,10
2025-01-31,STR-013,SKU-0325,5,31,28
2025-01-31,STR-013,SKU-0441,186,35,30
2025-01-31,STR-013,SKU-0054,141,31,13
2025-01-31,STR-013,SKU-0302,135,7,25
2025-01-31,STR-013,SKU-0249,196,8,22
2025-01-31,STR-013,SKU-0205,44,45,14
2025-01-31,STR-013,SKU-0094,72,24,21
2025-01-31,STR-013,SKU-0183,146,15,23
2025-01-31,STR-013,SKU-0188,53,32,30
2025-01-31,STR-014,SKU-0120,33,41,25
2025-01-31,STR-014,SKU-0532,1,5,17
2025-01-31,STR-014,SKU-0082,93,42,10
2025-01-31,STR-014,SKU-0184,174,10,23
2025-01-31,STR-014,SKU-0034,149,7,25
2025-01-31,STR-014,SKU-0135,184,28,26
2025-01-31,STR-014,SKU-0072,200,27,15
2025-01-31,STR-014,SKU-0255,191,3,16
2025-01-31,STR-014,SKU-0004,126,15,30
2025-01-31,STR-014,SKU-0256,123,19,13
2025-01-31,STR-014,SKU-0524,182,31,28
2025-01-31,STR-014,SKU-0304,166,28,18
2025-01-31,STR-014,SKU-0294,31,7,17
2025-01-31,STR-014,SKU-0293,67,20,12
2025-01-31,STR-014,SKU-0095,59,40,23
2025-01-31,STR-014,SKU-0268,83,8,12
2025-01-31,STR-014,SKU-0508,185,35,27
2025-01-31,STR-014,SKU-0361,118,0,29
2025-01-31,STR-014,SKU-0155,49,43,17
2025-01-31,STR-014,SKU-0107,156,41,21
2025-01-31,STR-014,SKU-0188,104,2,10
2025-01-31,STR-014,SKU-0202,136,40,21
2025-01-31,STR-014,SKU-0233,96,4,20
2025-01-31,STR-014,SKU-0376,22,2,10
2025-01-31,STR-014,SKU-0067,185,29,29
2025-01-31,STR-014,SKU-0136,17,17,14
2025-01-31,STR-014,SKU-0166,34,41,27
2025-01-31,STR-014,SKU-0401,107,41,17
2025-01-31,STR-014,SKU-0124,115,13,13
2025-01-31,STR-014,SKU-0258,142,0,10
2025-01-31,STR-014,SKU-0473,61,43,13
2025-01-31,STR-014,SKU-0397,45,12,28
2025-01-31,STR-014,SKU-0394,164,34,17
2025-01-31,STR-014,SKU-0013,126,25,25
2025-01-31,STR-014,SKU-0537,21,14,19
2025-01-31,STR-015,SKU-0185,81,29,19
2025-01-31,STR-015,SKU-0090,188,32,25
2025-01-31,STR-015,SKU-0231,108,23,25
2025-01-31,STR-015,SKU-0096,167,10,11
2025-01-31,STR-015,SKU-0459,181,23,18
2025-01-31,STR-015,SKU-0468,173,41,25
2025-01-31,STR-015,SKU-0392,103,33,21
2025-01-31,STR-015,SKU-0002,173,6,25
2025-01-31,STR-015,SKU-0297,191,10,20
2025-01-31,STR-015,SKU-0169,79,31,26
2025-01-31,STR-015,SKU-0246,80,2,28
2025-01-31,STR-015,SKU-0463,59,44,27
2025-01-31,STR-015,SKU-0241,143,46,21
2025-01-31,STR-015,SKU-0192,149,30,24
2025-01-31,STR-015,SKU-0254,116,16,30
2025-01-31,STR-015,SKU-0208,118,17,13
2025-01-31,STR-015,SKU-0052,143,30,21
2025-01-31,STR-015,SKU-0056,129,18,27
2025-01-31,STR-015,SKU-0130,106,50,30
2025-01-31,STR-015,SKU-0172,138,26,28
2025-01-31,STR-015,SKU-0128,47,42,23
2025-01-31,STR-015,SKU-0187,18,32,19
2025-01-31,STR-015,SKU-0122,198,18,14
2025-01-31,STR-015,SKU-0503,75,22,28
2025-01-31,STR-015,SKU-0438,37,13,10
2025-01-31,STR-015,SKU-0149,187,43,21
2025-01-31,STR-015,SKU-0166,142,1,15
2025-01-31,STR-015,SKU-0329,86,50,24
2025-01-31,STR-015,SKU-0076,107,30,20
2025-01-31,STR-015,SKU-0078,118,2,21
2025-01-31,STR-015,SKU-0296,54,10,30
2025-01-31,STR-015,SKU-0188,161,19,24
2025-01-31,STR-015,SKU-0176,50,25,22
2025-01-31,STR-015,SKU-0024,186,37,24
2025-01-31,STR-015,SKU-0428,94,22,22
2025-01-31,STR-016,SKU-0190,188,35,19
2025-01-31,STR-016,SKU-0077,82,43,12
2025-01-31,STR-016,SKU-0292,129,22,15
2025-01-31,STR-016,SKU-0339,43,49,24
2025-01-31,STR-016,SKU-0061,1,7,16
2025-01-31,STR-016,SKU-0364,103,31,25
2025-01-31,STR-016,SKU-0055,70,3,30
2025-01-31,STR-016,SKU-0021,96,35,28
2025-01-31,STR-016,SKU-0518,27,41,17
2025-01-31,STR-016,SKU-0315,188,48,11
2025-01-31,STR-016,SKU-0037,25,5,24
2025-01-31,STR-016,SKU-0093,74,20,28
2025-01-31,STR-016,SKU-0379,149,24,22
2025-01-31,STR-016,SKU-0011,132,0,25
2025-01-31,STR-016,SKU-0147,130,22,21
2025-01-31,STR-016,SKU-0343,134,10,16
2025-01-31,STR-016,SKU-0095,102,49,21
2025-01-31,STR-016,SKU-0403,166,32,10
2025-01-31,STR-016,SKU-0459,187,7,26
2025-01-31,STR-016,SKU-0318,80,20,10
2025-01-31,STR-016,SKU-0309,68,34,27
2025-01-31,STR-016,SKU-0451,101,42,19
2025-01-31,STR-016,SKU-0254,26,8,16
2025-01-31,STR-016,SKU-0458,46,7,24
2025-01-31,STR-016,SKU-0173,196,21,14
