review_id,booking_id,property_id,guest_id,review_date,overall_score,cleanliness_score,service_score,value_score,food_score,sentiment,platform
REV-002659,BK-0041949,PROP-004,GST-02771,2025-01-11,10,9,9,9,10,Positive,Google
REV-002660,BK-0045145,PROP-043,GST-04751,2025-04-16,9,8,7,10,10,Positive,Google
REV-002661,BK-0000147,PROP-011,GST-01436,2025-03-04,7,7,7,6,6,Neutral,TripAdvisor
REV-002662,BK-0019516,PROP-010,GST-00335,2025-03-19,9,9,7,10,10,Positive,Direct
REV-002663,BK-0018559,PROP-028,GST-03968,2025-01-24,7,8,7,6,8,Neutral,TripAdvisor
REV-002664,BK-0015151,PROP-014,GST-03458,2025-01-21,9,10,9,8,8,Positive,TripAdvisor
REV-002665,BK-0019892,PROP-043,GST-04429,2025-04-25,5,3,5,5,5,Negative,Booking.com
REV-002666,BK-0020626,PROP-009,GST-01613,2025-02-06,8,8,9,10,7,Positive,TripAdvisor
REV-002667,BK-0042118,PROP-015,GST-01253,2025-01-16,10,10,10,9,10,Positive,Booking.com
REV-002668,BK-0003811,PROP-004,GST-00560,2025-01-19,10,10,10,9,10,Positive,Direct
REV-002669,BK-0046146,PROP-010,GST-02646,2025-02-12,9,9,9,9,10,Positive,Google
REV-002670,BK-0007208,PROP-044,GST-04796,2025-04-12,9,8,8,10,8,Positive,Direct
REV-002671,BK-0042904,PROP-002,GST-01428,2025-03-12,7,6,7,5,6,Neutral,Google
REV-002672,BK-0038154,PROP-040,GST-01928,2025-03-07,7,7,8,6,8,Neutral,Google
REV-002673,BK-0015686,PROP-021,GST-03186,2025-01-12,10,10,10,10,10,Positive,Google
REV-002674,BK-0020580,PROP-050,GST-00160,2025-03-04,8,8,7,10,8,Positive,Booking.com
REV-002675,BK-0033126,PROP-014,GST-01575,2025-02-10,8,6,8,8,8,Positive,Booking.com
REV-002676,BK-0038352,PROP-023,GST-01379,2025-05-05,10,9,10,10,9,Positive,Google
REV-002677,BK-0030327,PROP-008,GST-04645,2025-02-22,6,7,7,7,8,Neutral,Booking.com
REV-002678,BK-0027035,PROP-014,GST-00769,2025-03-27,7,8,5,6,5,Neutral,Booking.com
REV-002679,BK-0008717,PROP-043,GST-02488,2025-04-22,10,10,10,9,10,Positive,Direct
REV-002680,BK-0024464,PROP-012,GST-00997,2025-02-07,6,7,4,7,5,Neutral,Direct
REV-002681,BK-0048953,PROP-020,GST-01405,2025-01-25,5,5,5,5,5,Negative,Booking.com
REV-002682,BK-0024949,PROP-025,GST-04674,2025-01-13,9,8,7,9,9,Positive,Direct
REV-002683,BK-0042801,PROP-004,GST-03829,2025-02-16,10,10,9,9,10,Positive,Google
REV-002684,BK-0007951,PROP-021,GST-02577,2025-03-22,10,10,7,10,10,Positive,TripAdvisor
REV-002685,BK-0014989,PROP-043,GST-01978,2025-02-23,9,9,9,10,9,Positive,Booking.com
REV-002686,BK-0000118,PROP-009,GST-01694,2025-02-23,10,10,10,10,10,Positive,TripAdvisor
REV-002687,BK-0048711,PROP-014,GST-03907,2025-05-02,9,10,9,9,10,Positive,Direct
REV-002688,BK-0013444,PROP-035,GST-04674,2025-05-07,7,8,6,9,5,Neutral,Google
REV-002689,BK-0004670,PROP-006,GST-04774,2025-03-31,4,4,5,4,5,Negative,Booking.com
REV-002690,BK-0033683,PROP-022,GST-01618,2025-01-28,8,7,7,7,10,Positive,Direct
REV-002691,BK-0003858,PROP-016,GST-02869,2025-03-23,6,6,8,6,7,Neutral,Direct
REV-002692,BK-0042557,PROP-008,GST-00231,2025-04-11,9,10,8,8,9,Positive,Direct
REV-002693,BK-0002403,PROP-032,GST-03718,2025-04-03,10,10,9,10,10,Positive,Direct
REV-002694,BK-0034854,PROP-001,GST-00882,2025-04-01,9,10,9,8,8,Positive,TripAdvisor
REV-002695,BK-0001407,PROP-046,GST-03171,2025-01-31,8,9,9,7,9,Positive,Direct
REV-002696,BK-0026063,PROP-019,GST-01815,2025-03-03,9,10,9,9,8,Positive,Google
REV-002697,BK-0007579,PROP-035,GST-01757,2025-01-26,9,10,10,9,8,Positive,TripAdvisor
REV-002698,BK-0025126,PROP-016,GST-04535,2025-01-24,9,10,8,8,8,Positive,Booking.com
REV-002699,BK-0047964,PROP-047,GST-02350,2025-03-23,9,10,8,9,10,Positive,Google
REV-002700,BK-0008718,PROP-012,GST-03704,2025-03-16,10,10,9,9,10,Positive,Booking.com
REV-002701,BK-0047491,PROP-032,GST-00434,2025-03-28,6,6,5,6,7,Neutral,Direct
REV-002702,BK-0019934,PROP-006,GST-03568,2025-04-18,8,8,7,9,8,Positive,Direct
REV-002703,BK-0004488,PROP-041,GST-03291,2025-03-07,7,7,7,7,6,Neutral,Google
REV-002704,BK-0021144,PROP-013,GST-00477,2025-04-18,8,6,9,10,7,Positive,TripAdvisor
REV-002705,BK-0033412,PROP-036,GST-02078,2025-03-27,6,7,5,7,6,Neutral,Direct
REV-002706,BK-0024487,PROP-023,GST-01704,2025-04-07,4,4,4,6,4,Negative,Booking.com
REV-002707,BK-0019400,PROP-038,GST-00018,2025-02-02,10,10,9,10,10,Positive,Google
REV-002708,BK-0048024,PROP-023,GST-04227,2025-04-07,9,10,8,9,10,Positive,Google
REV-002709,BK-0042698,PROP-003,GST-01468,2025-03-07,7,8,6,8,7,Neutral,TripAdvisor
REV-002710,BK-0007907,PROP-044,GST-04129,2025-04-08,10,10,8,10,8,Positive,Google
REV-002711,BK-0001238,PROP-001,GST-03526,2025-02-13,8,8,10,9,7,Positive,Google
REV-002712,BK-0046433,PROP-048,GST-01202,2025-01-12,8,8,7,7,8,Positive,Direct
REV-002713,BK-0012010,PROP-034,GST-00851,2025-03-22,4,5,4,3,3,Negative,Google
REV-002714,BK-0002940,PROP-018,GST-01388,2025-04-24,7,9,7,3,7,Neutral,TripAdvisor
REV-002715,BK-0019056,PROP-001,GST-01704,2025-05-04,9,8,8,9,10,Positive,Direct
REV-002716,BK-0044921,PROP-026,GST-01266,2025-03-19,10,10,10,10,10,Positive,Google
REV-002717,BK-0028132,PROP-004,GST-03578,2025-03-16,10,10,10,10,10,Positive,Direct
REV-002718,BK-0026362,PROP-019,GST-03854,2025-02-17,9,9,8,10,8,Positive,Google
REV-002719,BK-0042732,PROP-023,GST-03372,2025-03-22,7,6,8,6,7,Neutral,TripAdvisor
REV-002720,BK-0036881,PROP-041,GST-02063,2025-02-14,10,10,9,10,10,Positive,Direct
REV-002721,BK-0004047,PROP-022,GST-04493,2025-02-14,10,10,9,9,9,Positive,Booking.com
REV-002722,BK-0048752,PROP-034,GST-03135,2025-02-09,8,8,7,8,9,Positive,Direct
REV-002723,BK-0001265,PROP-041,GST-03060,2025-03-15,7,9,6,8,7,Neutral,Direct
REV-002724,BK-0032405,PROP-014,GST-00767,2025-01-25,10,10,10,10,10,Positive,TripAdvisor
REV-002725,BK-0013717,PROP-024,GST-01189,2025-03-21,8,9,7,8,9,Positive,Booking.com
REV-002726,BK-0045876,PROP-042,GST-03211,2025-03-20,9,9,8,9,10,Positive,Direct
REV-002727,BK-0007295,PROP-026,GST-04164,2025-04-01,10,10,10,10,10,Positive,Direct
REV-002728,BK-0032557,PROP-032,GST-01219,2025-02-12,9,7,9,8,9,Positive,Direct
REV-002729,BK-0017226,PROP-028,GST-00782,2025-04-28,8,8,7,9,8,Positive,Booking.com
REV-002730,BK-0029073,PROP-008,GST-03883,2025-05-01,8,7,8,7,8,Positive,TripAdvisor
REV-002731,BK-0013911,PROP-028,GST-02096,2025-02-10,8,8,9,8,8,Positive,Direct
REV-002732,BK-0019721,PROP-008,GST-02006,2025-04-28,7,6,6,7,7,Neutral,Direct
REV-002733,BK-0019642,PROP-025,GST-01650,2025-04-29,10,10,10,9,9,Positive,TripAdvisor
REV-002734,BK-0005044,PROP-040,GST-04078,2025-03-14,8,8,9,8,9,Positive,TripAdvisor
REV-002735,BK-0027629,PROP-004,GST-00047,2025-01-14,8,10,7,8,8,Positive,Google
REV-002736,BK-0031919,PROP-039,GST-01521,2025-03-20,8,8,7,8,9,Positive,TripAdvisor
REV-002737,BK-0041430,PROP-008,GST-03594,2025-03-09,6,4,8,5,5,Neutral,Google
REV-002738,BK-0020220,PROP-041,GST-04099,2025-01-22,8,8,8,8,8,Positive,TripAdvisor
REV-002739,BK-0018958,PROP-006,GST-04249,2025-04-20,7,7,7,5,8,Neutral,Google
REV-002740,BK-0007087,PROP-003,GST-02877,2025-04-03,7,6,6,7,6,Neutral,Direct
REV-002741,BK-0016151,PROP-041,GST-04580,2025-02-05,8,8,8,8,8,Positive,Google
REV-002742,BK-0036266,PROP-021,GST-03247,2025-01-11,8,6,9,9,8,Positive,Google
REV-002743,BK-0025768,PROP-037,GST-03986,2025-01-11,9,8,9,10,10,Positive,TripAdvisor
REV-002744,BK-0040697,PROP-050,GST-03446,2025-04-14,7,7,7,8,6,Neutral,Google
REV-002745,BK-0002627,PROP-023,GST-00878,2025-04-15,10,10,9,10,9,Positive,Direct
REV-002746,BK-0017470,PROP-015,GST-00817,2025-01-19,9,9,8,7,9,Positive,Google
REV-002747,BK-0014663,PROP-017,GST-00527,2025-03-29,7,6,9,6,5,Neutral,Google
REV-002748,BK-0047662,PROP-033,GST-02071,2025-05-06,7,7,6,7,5,Neutral,TripAdvisor
REV-002749,BK-0016048,PROP-009,GST-04425,2025-02-21,7,9,8,7,5,Neutral,Direct
REV-002750,BK-0049854,PROP-022,GST-04440,2025-03-31,6,5,6,5,5,Neutral,Google
REV-002751,BK-0045403,PROP-009,GST-03061,2025-03-11,8,7,10,7,8,Positive,Direct
REV-002752,BK-0029876,PROP-012,GST-04756,2025-03-19,10,10,10,10,10,Positive,Direct
REV-002753,BK-0028029,PROP-047,GST-04309,2025-02-27,7,6,9,9,7,Neutral,TripAdvisor
REV-002754,BK-0011297,PROP-006,GST-04791,2025-01-16,8,8,7,8,7,Positive,Booking.com
REV-002755,BK-0031110,PROP-003,GST-02868,2025-03-04,10,10,10,10,10,Positive,TripAdvisor
REV-002756,BK-0015750,PROP-041,GST-04353,2025-05-04,6,5,8,6,7,Neutral,TripAdvisor
REV-002757,BK-0002164,PROP-023,GST-00438,2025-01-31,9,10,10,9,9,Positive,Direct
REV-002758,BK-0024344,PROP-018,GST-02631,2025-03-13,5,5,4,7,6,Negative,Direct
REV-002759,BK-0046649,PROP-026,GST-00269,2025-03-27,10,10,9,10,9,Positive,Booking.com
REV-002760,BK-0038490,PROP-031,GST-03078,2025-02-15,9,9,9,10,8,Positive,Direct
REV-002761,BK-0044341,PROP-027,GST-03433,2025-01-27,10,9,9,10,10,Positive,Direct
REV-002762,BK-0018569,PROP-027,GST-03973,2025-01-26,10,9,10,10,10,Positive,Direct
REV-002763,BK-0048033,PROP-049,GST-01833,2025-04-30,9,8,9,9,9,Positive,Google
REV-002764,BK-0010626,PROP-025,GST-00099,2025-04-02,9,9,10,10,10,Positive,Direct
REV-002765,BK-0012184,PROP-023,GST-01705,2025-01-13,7,7,6,8,5,Neutral,Direct
REV-002766,BK-0011389,PROP-031,GST-01341,2025-04-07,10,9,10,10,9,Positive,Google
REV-002767,BK-0031045,PROP-018,GST-03037,2025-01-11,10,10,10,10,9,Positive,Direct
REV-002768,BK-0047168,PROP-001,GST-04014,2025-04-13,6,7,5,6,5,Neutral,Direct
REV-002769,BK-0024479,PROP-046,GST-02971,2025-01-19,7,9,7,8,8,Neutral,TripAdvisor
REV-002770,BK-0008212,PROP-037,GST-02124,2025-01-14,8,7,8,8,9,Positive,Direct
REV-002771,BK-0006434,PROP-043,GST-03832,2025-02-07,10,10,9,10,8,Positive,TripAdvisor
REV-002772,BK-0013071,PROP-019,GST-04589,2025-04-26,9,10,7,10,9,Positive,Google
REV-002773,BK-0002304,PROP-035,GST-02425,2025-01-31,10,10,10,9,10,Positive,Google
REV-002774,BK-0005357,PROP-030,GST-04317,2025-03-06,8,9,7,7,6,Positive,Booking.com
REV-002775,BK-0016282,PROP-039,GST-00170,2025-04-07,10,10,10,10,10,Positive,TripAdvisor
REV-002776,BK-0033957,PROP-045,GST-03937,2025-02-02,10,10,10,9,9,Positive,Booking.com
REV-002777,BK-0034438,PROP-003,GST-03476,2025-02-09,10,9,8,10,7,Positive,Direct
REV-002778,BK-0004119,PROP-032,GST-02783,2025-01-13,8,9,9,7,7,Positive,TripAdvisor
REV-002779,BK-0048713,PROP-043,GST-01116,2025-03-31,8,7,9,9,8,Positive,Booking.com
REV-002780,BK-0024622,PROP-003,GST-01156,2025-03-04,7,7,8,7,7,Neutral,Google
REV-002781,BK-0007043,PROP-018,GST-04937,2025-04-07,8,9,8,9,6,Positive,Direct
REV-002782,BK-0006471,PROP-050,GST-00913,2025-03-15,7,7,6,7,9,Neutral,TripAdvisor
REV-002783,BK-0018913,PROP-015,GST-00323,2025-02-01,7,5,6,6,8,Neutral,Google
REV-002784,BK-0008167,PROP-009,GST-01549,2025-02-11,8,8,9,9,8,Positive,TripAdvisor
REV-002785,BK-0020034,PROP-015,GST-01954,2025-03-09,9,9,9,10,9,Positive,Booking.com
REV-002786,BK-0008056,PROP-026,GST-03706,2025-03-24,9,8,10,9,8,Positive,Google
REV-002787,BK-0027839,PROP-015,GST-02773,2025-01-23,10,10,10,10,10,Positive,Direct
REV-002788,BK-0043349,PROP-025,GST-00040,2025-02-22,10,10,9,9,10,Positive,TripAdvisor
REV-002789,BK-0028116,PROP-018,GST-03936,2025-01-27,10,10,10,10,10,Positive,Google
REV-002790,BK-0038289,PROP-032,GST-03410,2025-04-25,9,9,7,7,9,Positive,Google
REV-002791,BK-0032023,PROP-037,GST-00900,2025-02-05,9,7,7,9,9,Positive,Google
REV-002792,BK-0048153,PROP-018,GST-03151,2025-03-18,8,8,8,7,7,Positive,TripAdvisor
REV-002793,BK-0043396,PROP-049,GST-04761,2025-03-09,9,10,9,9,8,Positive,Direct
REV-002794,BK-0030801,PROP-001,GST-04137,2025-04-06,10,10,10,10,8,Positive,Booking.com
REV-002795,BK-0007261,PROP-001,GST-04315,2025-02-17,8,7,9,10,8,Positive,TripAdvisor
REV-002796,BK-0046138,PROP-027,GST-02773,2025-05-03,6,6,6,8,5,Neutral,Direct
REV-002797,BK-0005494,PROP-023,GST-02527,2025-02-04,6,6,5,7,6,Neutral,Booking.com
REV-002798,BK-0047260,PROP-040,GST-03971,2025-03-20,10,8,10,10,10,Positive,Direct
REV-002799,BK-0026344,PROP-016,GST-03637,2025-03-02,7,5,7,8,7,Neutral,Direct
REV-002800,BK-0014670,PROP-005,GST-04932,2025-04-22,10,10,10,10,10,Positive,Google
REV-002801,BK-0001919,PROP-033,GST-04079,2025-04-29,10,10,10,9,9,Positive,Google
REV-002802,BK-0013230,PROP-025,GST-03763,2025-04-29,7,6,7,7,8,Neutral,Direct
REV-002803,BK-0019715,PROP-002,GST-04509,2025-05-02,8,8,8,8,9,Positive,Direct
REV-002804,BK-0043226,PROP-043,GST-00160,2025-03-11,9,8,9,10,9,Positive,Direct
REV-002805,BK-0008720,PROP-015,GST-01406,2025-03-19,7,6,8,7,8,Neutral,Direct
REV-002806,BK-0013703,PROP-027,GST-04146,2025-01-11,5,5,5,4,5,Negative,Booking.com
REV-002807,BK-0031858,PROP-049,GST-04409,2025-03-04,6,5,8,7,6,Neutral,TripAdvisor
REV-002808,BK-0034759,PROP-017,GST-01602,2025-03-25,10,10,10,10,10,Positive,TripAdvisor
REV-002809,BK-0049202,PROP-045,GST-00039,2025-04-29,8,7,9,7,8,Positive,Direct
REV-002810,BK-0048016,PROP-022,GST-00955,2025-01-29,8,8,9,9,8,Positive,TripAdvisor
REV-002811,BK-0039213,PROP-050,GST-00851,2025-05-11,7,7,5,6,6,Neutral,TripAdvisor
REV-002812,BK-0005084,PROP-034,GST-03404,2025-02-16,10,9,9,9,10,Positive,Booking.com
REV-002813,BK-0042998,PROP-043,GST-02844,2025-03-22,8,8,10,8,8,Positive,Google
REV-002814,BK-0032369,PROP-026,GST-00267,2025-05-11,7,8,7,8,7,Neutral,TripAdvisor
REV-002815,BK-0004262,PROP-019,GST-03377,2025-03-26,7,7,7,6,8,Neutral,Booking.com
REV-002816,BK-0046528,PROP-042,GST-02093,2025-03-27,10,10,10,9,10,Positive,TripAdvisor
REV-002817,BK-0034012,PROP-036,GST-02094,2025-03-08,8,9,8,10,7,Positive,TripAdvisor
REV-002818,BK-0010429,PROP-041,GST-01651,2025-03-04,9,10,8,9,9,Positive,Direct
REV-002819,BK-0042207,PROP-002,GST-01717,2025-02-20,9,8,8,9,10,Positive,Booking.com
REV-002820,BK-0013871,PROP-049,GST-02416,2025-04-23,7,8,6,6,7,Neutral,Google
REV-002821,BK-0022515,PROP-040,GST-01702,2025-04-30,8,9,8,7,9,Positive,TripAdvisor
REV-002822,BK-0012885,PROP-021,GST-00841,2025-05-02,8,8,7,8,8,Positive,Google
REV-002823,BK-0028379,PROP-046,GST-01619,2025-05-13,10,9,10,10,10,Positive,Direct
REV-002824,BK-0039271,PROP-034,GST-04811,2025-04-19,8,8,10,9,8,Positive,Direct
REV-002825,BK-0033568,PROP-016,GST-02204,2025-02-27,8,7,8,7,9,Positive,Google
REV-002826,BK-0046866,PROP-038,GST-00396,2025-01-16,7,6,8,7,6,Neutral,Booking.com
REV-002827,BK-0021959,PROP-031,GST-03665,2025-03-28,8,9,8,8,10,Positive,Booking.com
REV-002828,BK-0011555,PROP-024,GST-00692,2025-01-10,7,7,6,8,7,Neutral,Google
REV-002829,BK-0015819,PROP-026,GST-03151,2025-05-01,9,7,9,8,8,Positive,Google
REV-002830,BK-0010720,PROP-026,GST-01103,2025-03-07,9,8,9,10,8,Positive,Google
REV-002831,BK-0022173,PROP-031,GST-03491,2025-03-10,8,9,10,6,8,Positive,Google
REV-002832,BK-0039004,PROP-030,GST-03687,2025-02-26,7,7,8,8,5,Neutral,TripAdvisor
REV-002833,BK-0027527,PROP-019,GST-00559,2025-03-31,8,6,7,8,9,Positive,Google
REV-002834,BK-0014050,PROP-010,GST-00733,2025-02-19,10,10,10,9,10,Positive,Direct
REV-002835,BK-0034960,PROP-038,GST-02234,2025-01-31,8,7,10,7,8,Positive,TripAdvisor
REV-002836,BK-0022448,PROP-032,GST-03068,2025-03-25,9,10,9,8,9,Positive,TripAdvisor
REV-002837,BK-0040634,PROP-025,GST-02410,2025-04-07,7,8,7,8,6,Neutral,TripAdvisor
REV-002838,BK-0017451,PROP-043,GST-00809,2025-04-20,6,7,6,6,6,Neutral,Direct
REV-002839,BK-0022583,PROP-050,GST-04355,2025-02-12,10,10,10,10,10,Positive,Booking.com
REV-002840,BK-0022966,PROP-033,GST-01134,2025-03-28,7,7,7,9,6,Neutral,Booking.com
REV-002841,BK-0038667,PROP-032,GST-00955,2025-05-08,9,9,8,9,8,Positive,TripAdvisor
REV-002842,BK-0024019,PROP-050,GST-02128,2025-04-01,7,8,7,8,7,Neutral,Google
REV-002843,BK-0031415,PROP-004,GST-04202,2025-03-26,9,10,9,9,10,Positive,Google
REV-002844,BK-0035689,PROP-012,GST-03067,2025-02-01,9,7,9,9,8,Positive,Direct
REV-002845,BK-0007344,PROP-017,GST-03146,2025-02-25,7,8,8,7,5,Neutral,Booking.com
REV-002846,BK-0015894,PROP-046,GST-03982,2025-02-09,8,8,9,6,8,Positive,Google
REV-002847,BK-0012650,PROP-009,GST-01172,2025-03-24,7,8,7,9,7,Neutral,Booking.com
REV-002848,BK-0021950,PROP-032,GST-04169,2025-01-15,9,8,9,8,8,Positive,Booking.com
REV-002849,BK-0033276,PROP-012,GST-04642,2025-03-01,10,9,8,9,10,Positive,TripAdvisor
REV-002850,BK-0038524,PROP-019,GST-04647,2025-04-11,7,6,7,8,8,Neutral,Google
REV-002851,BK-0047698,PROP-033,GST-01045,2025-05-04,9,9,9,10,10,Positive,Google
REV-002852,BK-0035537,PROP-002,GST-00481,2025-03-15,10,10,10,7,10,Positive,Direct
REV-002853,BK-0007794,PROP-044,GST-02289,2025-03-05,10,9,9,10,10,Positive,Google
REV-002854,BK-0035872,PROP-050,GST-04942,2025-01-07,10,10,10,9,8,Positive,Direct
REV-002855,BK-0049314,PROP-031,GST-02665,2025-05-05,8,9,8,9,7,Positive,Google
REV-002856,BK-0025043,PROP-021,GST-00624,2025-01-10,6,7,7,5,8,Neutral,TripAdvisor
REV-002857,BK-0010462,PROP-040,GST-04433,2025-03-03,10,10,10,10,10,Positive,Google
REV-002858,BK-0010612,PROP-002,GST-02781,2025-02-12,8,7,8,7,9,Positive,Direct
REV-002859,BK-0021202,PROP-049,GST-00699,2025-03-05,9,9,8,10,8,Positive,Google
REV-002860,BK-0042035,PROP-040,GST-02337,2025-02-10,7,7,7,7,7,Neutral,Direct
REV-002861,BK-0015520,PROP-012,GST-00301,2025-01-20,8,9,10,8,7,Positive,Direct
REV-002862,BK-0045945,PROP-016,GST-04707,2025-03-02,9,9,10,9,10,Positive,TripAdvisor
REV-002863,BK-0020809,PROP-026,GST-00980,2025-05-05,7,7,7,6,8,Neutral,Direct
REV-002864,BK-0033523,PROP-003,GST-01387,2025-02-04,10,8,7,10,10,Positive,Direct
REV-002865,BK-0001591,PROP-029,GST-03355,2025-04-19,10,10,10,10,10,Positive,Google
REV-002866,BK-0004201,PROP-015,GST-03477,2025-02-18,10,10,8,10,10,Positive,TripAdvisor
REV-002867,BK-0002853,PROP-012,GST-04940,2025-03-14,8,9,8,8,9,Positive,Booking.com
REV-002868,BK-0044445,PROP-025,GST-00162,2025-02-22,10,9,9,9,9,Positive,TripAdvisor
REV-002869,BK-0027270,PROP-024,GST-04933,2025-03-21,7,7,8,8,7,Neutral,Booking.com
REV-002870,BK-0019342,PROP-040,GST-03624,2025-03-16,10,10,8,10,10,Positive,TripAdvisor
REV-002871,BK-0020516,PROP-042,GST-04322,2025-04-30,9,10,9,8,10,Positive,Direct
REV-002872,BK-0030316,PROP-011,GST-04285,2025-02-07,9,10,9,10,8,Positive,Direct
REV-002873,BK-0006991,PROP-043,GST-02606,2025-03-15,9,10,9,9,7,Positive,TripAdvisor
REV-002874,BK-0041391,PROP-046,GST-01681,2025-02-15,7,7,6,8,7,Neutral,Google
REV-002875,BK-0032459,PROP-007,GST-04610,2025-01-31,7,6,7,6,6,Neutral,Direct
REV-002876,BK-0037331,PROP-042,GST-04763,2025-03-15,9,8,9,9,10,Positive,Direct
REV-002877,BK-0042126,PROP-009,GST-01528,2025-05-04,3,2,4,3,3,Negative,Google
REV-002878,BK-0009661,PROP-037,GST-04343,2025-04-28,9,8,9,8,10,Positive,TripAdvisor
REV-002879,BK-0018747,PROP-023,GST-04466,2025-03-08,9,10,8,7,9,Positive,Google
REV-002880,BK-0023405,PROP-030,GST-00456,2025-05-01,10,10,9,10,10,Positive,Direct
REV-002881,BK-0015179,PROP-021,GST-03497,2025-02-11,8,9,9,8,8,Positive,TripAdvisor
REV-002882,BK-0047367,PROP-033,GST-04173,2025-02-22,8,9,8,9,7,Positive,Google
REV-002883,BK-0034016,PROP-007,GST-01149,2025-03-25,5,5,3,4,5,Negative,TripAdvisor
REV-002884,BK-0011852,PROP-026,GST-03656,2025-02-20,10,10,10,10,10,Positive,TripAdvisor
REV-002885,BK-0044745,PROP-035,GST-04026,2025-04-08,6,5,8,5,4,Neutral,Booking.com
REV-002886,BK-0017707,PROP-019,GST-02196,2025-03-11,9,8,10,10,10,Positive,Booking.com
REV-002887,BK-0035400,PROP-047,GST-02826,2025-03-26,8,7,9,8,7,Positive,TripAdvisor
REV-002888,BK-0048045,PROP-046,GST-02450,2025-01-16,6,6,5,7,7,Neutral,TripAdvisor
REV-002889,BK-0010653,PROP-021,GST-02736,2025-02-23,8,7,7,10,7,Positive,TripAdvisor
REV-002890,BK-0028239,PROP-020,GST-02362,2025-01-31,8,8,9,9,9,Positive,TripAdvisor
REV-002891,BK-0047106,PROP-016,GST-04060,2025-02-23,9,9,7,9,9,Positive,Google
REV-002892,BK-0038057,PROP-015,GST-01348,2025-04-01,7,7,8,7,7,Neutral,Direct
REV-002893,BK-0036746,PROP-001,GST-00426,2025-04-04,7,8,7,8,7,Neutral,Direct
REV-002894,BK-0028369,PROP-002,GST-03338,2025-01-24,9,9,9,8,7,Positive,Google
REV-002895,BK-0013936,PROP-025,GST-00587,2025-03-16,5,2,2,5,6,Negative,Direct
REV-002896,BK-0005045,PROP-008,GST-02741,2025-04-06,10,9,10,9,10,Positive,Booking.com
REV-002897,BK-0031053,PROP-009,GST-04052,2025-03-23,10,9,10,10,8,Positive,Booking.com
REV-002898,BK-0031237,PROP-013,GST-03835,2025-03-12,9,9,8,10,10,Positive,Google
REV-002899,BK-0042638,PROP-002,GST-03567,2025-05-03,3,3,2,3,2,Negative,Google
REV-002900,BK-0033572,PROP-002,GST-04707,2025-03-08,10,9,10,9,9,Positive,Direct
REV-002901,BK-0030019,PROP-005,GST-04233,2025-04-11,8,7,8,8,8,Positive,Booking.com
REV-002902,BK-0038055,PROP-022,GST-02499,2025-01-31,8,7,7,8,8,Positive,TripAdvisor
REV-002903,BK-0019306,PROP-026,GST-02917,2025-01-22,10,9,8,10,10,Positive,TripAdvisor
REV-002904,BK-0026633,PROP-044,GST-02145,2025-01-29,7,7,8,8,10,Neutral,TripAdvisor
REV-002905,BK-0042343,PROP-007,GST-01529,2025-05-02,9,10,8,8,8,Positive,Direct
REV-002906,BK-0006692,PROP-046,GST-04001,2025-04-23,7,9,9,8,6,Neutral,Direct
REV-002907,BK-0029517,PROP-002,GST-03843,2025-04-03,7,6,8,7,8,Neutral,TripAdvisor
REV-002908,BK-0012404,PROP-032,GST-04018,2025-03-14,7,9,8,7,8,Neutral,TripAdvisor
REV-002909,BK-0030583,PROP-045,GST-02087,2025-04-17,7,8,5,8,7,Neutral,Booking.com
REV-002910,BK-0041208,PROP-047,GST-04507,2025-02-17,9,10,10,9,8,Positive,Booking.com
REV-002911,BK-0021859,PROP-023,GST-03913,2025-02-17,9,8,8,9,8,Positive,TripAdvisor
REV-002912,BK-0048634,PROP-009,GST-04595,2025-02-04,6,7,7,7,6,Neutral,Google
REV-002913,BK-0015587,PROP-036,GST-02062,2025-03-22,10,10,8,9,10,Positive,Booking.com
REV-002914,BK-0048250,PROP-047,GST-03284,2025-02-10,10,10,9,10,10,Positive,Google
REV-002915,BK-0030666,PROP-018,GST-04899,2025-03-16,10,10,10,9,10,Positive,Booking.com
REV-002916,BK-0028110,PROP-040,GST-00112,2025-03-13,10,9,10,10,9,Positive,Google
REV-002917,BK-0018649,PROP-035,GST-04240,2025-04-12,9,9,9,9,10,Positive,Booking.com
REV-002918,BK-0005696,PROP-004,GST-00548,2025-03-13,5,5,3,5,5,Negative,TripAdvisor
REV-002919,BK-0023856,PROP-009,GST-01630,2025-05-09,10,10,10,10,9,Positive,Google
REV-002920,BK-0028213,PROP-044,GST-00740,2025-03-13,7,8,8,7,6,Neutral,Direct
REV-002921,BK-0031768,PROP-041,GST-00594,2025-04-06,9,9,7,9,8,Positive,Booking.com
REV-002922,BK-0006132,PROP-019,GST-02638,2025-04-15,10,8,9,10,10,Positive,Booking.com
REV-002923,BK-0032582,PROP-013,GST-00170,2025-04-19,9,10,9,9,9,Positive,Direct
REV-002924,BK-0031590,PROP-041,GST-03218,2025-04-27,9,10,10,9,10,Positive,TripAdvisor
REV-002925,BK-0015815,PROP-041,GST-04548,2025-01-12,6,5,6,6,6,Neutral,TripAdvisor
REV-002926,BK-0035714,PROP-039,GST-01848,2025-01-07,9,9,7,9,9,Positive,TripAdvisor
REV-002927,BK-0044260,PROP-041,GST-00686,2025-03-25,10,10,10,10,10,Positive,Booking.com
REV-002928,BK-0034048,PROP-014,GST-01609,2025-01-25,6,7,5,5,5,Neutral,Direct
REV-002929,BK-0038108,PROP-048,GST-00860,2025-02-19,7,8,7,6,6,Neutral,TripAdvisor
