account_id,customer_id,account_type,balance,credit_limit,credit_utilisation_pct,open_date,status
A-001720,C-00362,Business Current,45371.14,25000,75.19,2016-02-26,Dormant
A-001721,C-01719,Current,10288.75,2000,68.66,2013-09-25,Active
A-001722,C-01213,Savings,26765.76,25000,22.98,2012-09-25,Active
A-001723,C-00140,Mortgage,28994.81,0,0.0,2020-03-25,Active
A-001724,C-00851,Savings,10939.81,0,0.0,2022-03-04,Active
A-001725,C-00925,Credit Card,35899.41,5000,49.64,2007-06-21,Active
A-001726,C-00159,Mortgage,21050.69,25000,6.83,2012-04-20,Closed
A-001727,C-01306,Savings,36952.0,25000,8.39,2014-12-18,Active
A-001728,C-00936,Business Current,13464.42,0,0.0,2021-10-05,Active
A-001729,C-01764,Credit Card,45341.49,5000,28.35,2013-10-26,Active
A-001730,C-00591,Savings,13078.84,2000,71.02,2021-12-11,Active
A-001731,C-01457,Credit Card,29838.9,10000,83.61,2018-10-24,Active
A-001732,C-01297,Current,27363.74,2000,60.23,2015-08-06,Active
A-001733,C-00577,Mortgage,29315.78,10000,91.8,2021-05-01,Active
A-001734,C-01992,Savings,35712.45,25000,19.77,2007-02-10,Active
A-001735,C-00333,Business Current,10843.87,10000,45.03,2019-10-10,Active
A-001736,C-00865,Savings,926.35,0,0.0,2016-11-06,Active
A-001737,C-01123,Credit Card,13133.01,5000,88.09,2019-02-21,Active
A-001738,C-01863,Credit Card,26217.1,0,0.0,2022-05-30,Active
A-001739,C-01595,Business Current,19261.36,5000,96.08,2020-08-25,Active
A-001740,C-00576,Savings,17657.16,25000,27.85,2021-04-19,Closed
A-001741,C-00989,Current,36520.71,25000,12.74,2010-05-14,Active
A-001742,C-00790,Current,35090.56,10000,34.22,2016-04-07,Active
A-001743,C-00360,Credit Card,30437.75,25000,29.14,2019-04-14,Active
A-001744,C-01101,Credit Card,30623.48,2000,21.62,2022-01-28,Active
A-001745,C-00206,Business Current,12271.04,0,0.0,2011-04-11,Active
A-001746,C-00745,Mortgage,659.26,10000,70.16,2020-01-11,Active
A-001747,C-01449,Business Current,48394.97,0,0.0,2011-02-08,Active
A-001748,C-01500,Business Current,28544.53,25000,20.78,2020-07-06,Active
A-001749,C-00866,Business Current,32711.44,25000,55.93,2023-09-23,Active
A-001750,C-00256,Credit Card,39305.76,0,0.0,2010-11-05,Active
A-001751,C-01914,Business Current,43251.95,10000,75.93,2012-11-19,Active
A-001752,C-01996,Current,45618.88,2000,57.68,2007-04-29,Active
A-001753,C-01572,Mortgage,28263.42,0,0.0,2009-04-02,Active
A-001754,C-01076,Business Current,42007.79,25000,75.92,2018-06-30,Dormant
A-001755,C-00681,Mortgage,33234.34,10000,15.45,2013-07-18,Active
A-001756,C-01083,Mortgage,16619.33,0,0.0,2019-05-30,Dormant
A-001757,C-00970,Credit Card,18824.3,2000,91.79,2023-03-31,Active
A-001758,C-00627,Mortgage,13959.84,2000,39.45,2006-01-19,Dormant
A-001759,C-01957,Savings,8038.96,10000,76.54,2009-02-17,Active
A-001760,C-00994,Credit Card,15495.05,2000,53.89,2020-05-09,Dormant
A-001761,C-00154,Credit Card,17160.66,0,0.0,2011-03-08,Dormant
A-001762,C-00131,Mortgage,1476.29,0,0.0,2014-05-10,Closed
A-001763,C-00825,Mortgage,30765.59,0,0.0,2019-05-18,Dormant
A-001764,C-00780,Savings,5233.28,25000,46.24,2018-10-15,Active
A-001765,C-00726,Credit Card,17950.38,10000,25.82,2014-08-21,Dormant
A-001766,C-00119,Business Current,23051.78,5000,74.47,2023-07-22,Active
A-001767,C-00288,Savings,36365.87,0,0.0,2008-12-15,Dormant
A-001768,C-01508,Mortgage,14192.6,5000,55.14,2007-11-08,Active
A-001769,C-01315,Credit Card,47596.25,25000,12.51,2017-09-22,Active
A-001770,C-01449,Business Current,5662.36,10000,16.0,2015-03-28,Active
A-001771,C-01255,Savings,29553.75,10000,13.21,2017-04-15,Active
A-001772,C-00532,Savings,33348.68,5000,92.88,2018-10-29,Active
A-001773,C-00870,Savings,13251.54,0,0.0,2005-09-04,Closed
A-001774,C-01872,Savings,15717.19,0,0.0,2017-09-29,Active
A-001775,C-01813,Current,31881.16,10000,50.71,2009-10-25,Active
A-001776,C-01502,Business Current,29355.03,5000,85.99,2005-04-15,Active
A-001777,C-00061,Mortgage,11051.23,25000,78.54,2006-06-26,Active
A-001778,C-01755,Credit Card,30188.47,5000,4.21,2006-09-14,Active
A-001779,C-00751,Business Current,29821.49,2000,77.34,2016-11-12,Active
A-001780,C-01999,Savings,47050.81,2000,88.63,2010-10-16,Active
A-001781,C-01708,Savings,821.07,25000,84.57,2008-04-30,Active
A-001782,C-00792,Business Current,6225.72,25000,63.57,2006-12-31,Active
A-001783,C-01157,Credit Card,32655.01,5000,34.78,2016-06-24,Active
A-001784,C-01576,Mortgage,4050.05,25000,75.54,2013-03-22,Active
A-001785,C-01634,Credit Card,26837.33,2000,41.08,2012-07-19,Active
A-001786,C-00495,Mortgage,41462.01,2000,74.0,2008-05-22,Active
A-001787,C-00371,Current,44611.02,5000,39.87,2018-09-24,Active
A-001788,C-01686,Savings,40376.74,0,0.0,2018-02-11,Active
A-001789,C-01524,Current,35777.45,5000,12.51,2018-06-17,Active
A-001790,C-00205,Savings,12568.54,5000,25.47,2016-10-01,Dormant
A-001791,C-00884,Mortgage,20184.08,2000,86.49,2013-06-28,Active
A-001792,C-00813,Current,20594.88,10000,92.85,2019-01-22,Dormant
A-001793,C-00655,Mortgage,16502.41,25000,92.73,2006-12-10,Active
A-001794,C-00778,Credit Card,31983.47,10000,24.26,2013-04-29,Active
A-001795,C-00070,Savings,40072.0,25000,97.39,2011-03-18,Active
A-001796,C-00405,Mortgage,40964.08,25000,59.42,2022-05-08,Active
A-001797,C-00205,Mortgage,18519.86,0,0.0,2007-01-07,Dormant
A-001798,C-01592,Current,15409.89,0,0.0,2023-07-30,Active
A-001799,C-00254,Savings,19084.12,10000,46.81,2014-10-16,Active
A-001800,C-00327,Credit Card,27200.52,25000,50.36,2010-09-24,Active
A-001801,C-00761,Credit Card,36802.89,2000,37.02,2005-01-25,Active
A-001802,C-00076,Savings,49455.37,2000,95.69,2015-07-28,Dormant
A-001803,C-00731,Savings,30649.62,0,0.0,2019-10-29,Active
A-001804,C-00534,Current,29426.56,0,0.0,2021-01-01,Active
A-001805,C-00098,Savings,15739.52,0,0.0,2016-01-07,Active
A-001806,C-01927,Mortgage,4498.34,25000,54.13,2022-11-23,Active
A-001807,C-01901,Savings,24338.21,10000,24.62,2012-07-08,Active
A-001808,C-00111,Mortgage,16391.92,5000,32.17,2023-10-28,Active
A-001809,C-01042,Mortgage,3841.01,2000,61.66,2013-11-27,Dormant
A-001810,C-01827,Mortgage,16834.16,25000,73.63,2009-08-04,Active
A-001811,C-00861,Savings,42748.78,0,0.0,2020-06-22,Closed
A-001812,C-01494,Business Current,40809.29,5000,88.49,2015-10-30,Active
A-001813,C-00198,Current,15398.05,10000,32.96,2017-07-03,Active
A-001814,C-00895,Savings,36840.75,25000,45.26,2022-05-06,Active
A-001815,C-00078,Credit Card,32762.63,0,0.0,2010-11-14,Dormant
A-001816,C-00800,Credit Card,10793.64,25000,38.53,2014-07-07,Closed
A-001817,C-00973,Business Current,30000.91,2000,88.13,2022-07-24,Active
A-001818,C-01557,Business Current,34424.87,5000,48.22,2009-08-23,Dormant
A-001819,C-00338,Current,35115.74,0,0.0,2008-07-25,Active
A-001820,C-01704,Mortgage,2999.49,2000,54.36,2020-02-06,Active
A-001821,C-00434,Credit Card,1223.37,2000,50.38,2022-03-22,Dormant
A-001822,C-01204,Mortgage,11298.66,5000,32.31,2021-04-13,Dormant
A-001823,C-00353,Current,28497.38,0,0.0,2014-11-18,Active
A-001824,C-00168,Business Current,47891.43,10000,71.85,2017-02-21,Active
A-001825,C-00105,Current,29030.31,2000,85.3,2014-07-12,Active
A-001826,C-01736,Savings,7960.49,25000,0.71,2018-07-13,Active
A-001827,C-01633,Current,16068.22,2000,81.04,2006-04-29,Active
A-001828,C-01702,Business Current,25703.12,2000,2.64,2014-05-25,Active
A-001829,C-00706,Business Current,17591.71,2000,20.03,2020-06-13,Active
A-001830,C-00179,Business Current,32789.71,25000,95.56,2008-07-07,Active
A-001831,C-01642,Current,39055.84,5000,26.64,2009-07-29,Dormant
A-001832,C-01501,Mortgage,6148.71,25000,10.06,2006-07-26,Active
A-001833,C-01786,Business Current,47264.57,2000,68.35,2011-11-07,Active
A-001834,C-01119,Mortgage,46747.45,5000,33.26,2009-10-06,Active
A-001835,C-01037,Current,41208.6,25000,39.38,2009-10-11,Active
A-001836,C-01073,Mortgage,47475.4,0,0.0,2011-10-17,Dormant
A-001837,C-00742,Current,7865.89,0,0.0,2018-08-24,Active
A-001838,C-00432,Mortgage,12559.68,2000,2.73,2009-10-19,Active
A-001839,C-01967,Credit Card,17101.49,5000,16.97,2010-09-18,Dormant
A-001840,C-00620,Business Current,43900.6,0,0.0,2015-02-21,Active
A-001841,C-01722,Business Current,36076.08,25000,79.7,2007-01-01,Active
A-001842,C-01171,Current,32178.27,5000,10.15,2008-03-08,Active
A-001843,C-00823,Savings,35800.41,5000,33.98,2024-02-19,Dormant
A-001844,C-01502,Savings,32727.69,0,0.0,2005-12-22,Active
A-001845,C-00760,Business Current,46342.63,25000,25.03,2022-10-13,Active
A-001846,C-00981,Savings,11100.6,0,0.0,2010-11-10,Active
A-001847,C-00763,Savings,31592.89,0,0.0,2023-10-30,Active
A-001848,C-00741,Mortgage,30914.74,5000,97.63,2020-02-13,Active
A-001849,C-00690,Savings,16997.54,2000,16.6,2016-11-07,Dormant
A-001850,C-00309,Business Current,4579.87,10000,3.32,2008-08-24,Closed
A-001851,C-00807,Credit Card,41718.83,5000,20.26,2019-05-27,Active
A-001852,C-01117,Business Current,49846.98,25000,22.34,2021-02-14,Active
A-001853,C-01665,Current,788.98,25000,19.14,2019-04-25,Dormant
A-001854,C-01004,Current,27960.56,10000,67.79,2009-07-30,Active
A-001855,C-00569,Credit Card,46931.42,10000,10.32,2007-06-26,Active
A-001856,C-00184,Savings,28973.95,25000,8.65,2012-06-11,Active
A-001857,C-00876,Credit Card,24024.11,2000,49.99,2022-11-15,Dormant
A-001858,C-01540,Savings,49955.26,10000,49.48,2023-11-06,Dormant
A-001859,C-00612,Savings,31186.1,25000,75.51,2009-12-22,Active
A-001860,C-00634,Current,22951.34,2000,41.71,2017-03-31,Active
A-001861,C-01834,Current,38636.12,2000,93.79,2017-11-05,Active
A-001862,C-00900,Current,40674.02,0,0.0,2021-01-14,Active
A-001863,C-01793,Savings,24345.93,25000,21.79,2023-06-17,Active
A-001864,C-01976,Credit Card,44060.26,25000,21.69,2012-01-11,Dormant
A-001865,C-00566,Business Current,22018.2,5000,61.88,2020-07-31,Active
A-001866,C-00342,Mortgage,5692.39,10000,83.36,2010-08-01,Active
A-001867,C-00270,Business Current,20001.85,25000,16.34,2020-10-19,Active
A-001868,C-00407,Savings,5044.02,2000,14.07,2007-06-29,Active
A-001869,C-00542,Savings,24062.07,2000,77.66,2007-12-18,Active
A-001870,C-00642,Savings,43648.17,10000,93.42,2020-01-06,Dormant
A-001871,C-01276,Current,12556.2,10000,17.23,2012-07-01,Dormant
A-001872,C-00503,Mortgage,27910.36,0,0.0,2015-06-16,Active
A-001873,C-00744,Savings,43328.74,2000,92.61,2012-09-08,Active
A-001874,C-01301,Business Current,41458.98,10000,29.86,2022-08-06,Active
A-001875,C-00902,Credit Card,2057.38,10000,0.21,2020-10-23,Active
A-001876,C-01295,Credit Card,27806.17,5000,95.45,2007-01-22,Active
A-001877,C-01434,Savings,42844.01,0,0.0,2013-03-30,Active
A-001878,C-01337,Credit Card,4139.54,25000,11.99,2007-05-14,Active
A-001879,C-01785,Mortgage,17623.6,25000,96.6,2012-01-17,Active
A-001880,C-01973,Current,24146.37,10000,32.5,2021-12-13,Closed
A-001881,C-01528,Business Current,19040.93,5000,85.78,2018-01-14,Active
A-001882,C-00076,Savings,2147.42,0,0.0,2015-09-21,Active
A-001883,C-01966,Business Current,8867.53,10000,19.99,2011-03-22,Dormant
A-001884,C-01441,Savings,13731.36,0,0.0,2020-01-31,Active
A-001885,C-00523,Credit Card,21623.82,25000,1.58,2022-09-10,Dormant
A-001886,C-01010,Credit Card,41056.42,25000,0.21,2018-06-01,Dormant
A-001887,C-00052,Mortgage,11455.74,0,0.0,2006-10-07,Active
A-001888,C-00505,Mortgage,43926.57,25000,18.63,2020-02-25,Active
A-001889,C-01171,Current,45058.73,10000,82.85,2005-04-10,Active
A-001890,C-01152,Savings,34160.74,25000,24.54,2021-04-07,Active
A-001891,C-01398,Mortgage,9677.32,2000,98.5,2019-12-25,Active
A-001892,C-00581,Credit Card,9806.39,10000,73.81,2012-12-29,Active
A-001893,C-01574,Savings,49602.08,0,0.0,2008-05-30,Dormant
A-001894,C-01280,Savings,29426.86,2000,88.43,2019-10-14,Active
A-001895,C-01338,Business Current,42626.25,25000,73.68,2013-10-27,Active
A-001896,C-00522,Business Current,28076.54,2000,24.31,2013-02-21,Active
A-001897,C-01295,Savings,37060.97,5000,59.15,2006-04-28,Active
A-001898,C-00228,Business Current,10572.18,10000,59.51,2024-01-18,Active
A-001899,C-01789,Business Current,19936.1,25000,32.22,2021-12-17,Active
A-001900,C-00329,Business Current,49188.27,5000,71.64,2005-10-25,Active
A-001901,C-01550,Credit Card,5710.55,5000,14.75,2012-01-03,Active
A-001902,C-01852,Mortgage,17306.31,0,0.0,2006-04-06,Active
A-001903,C-01946,Credit Card,17566.13,25000,97.37,2014-08-20,Active
A-001904,C-00178,Current,45549.87,5000,19.39,2020-05-26,Active
A-001905,C-01617,Business Current,7832.62,2000,49.89,2008-11-21,Closed
A-001906,C-00046,Savings,36184.72,10000,10.81,2006-06-13,Active
A-001907,C-01528,Credit Card,48185.46,0,0.0,2020-03-01,Dormant
A-001908,C-00680,Current,12663.66,25000,21.23,2005-05-01,Closed
A-001909,C-01486,Savings,27967.56,5000,62.22,2011-09-14,Closed
A-001910,C-01495,Current,13715.42,5000,1.25,2018-10-17,Active
A-001911,C-00743,Business Current,44640.38,10000,59.04,2019-09-10,Active
A-001912,C-00829,Savings,2499.66,0,0.0,2013-01-17,Active
A-001913,C-00724,Current,34142.1,25000,62.92,2015-06-30,Active
A-001914,C-01847,Credit Card,38681.19,10000,92.04,2010-10-15,Active
A-001915,C-00112,Business Current,35236.27,10000,13.39,2007-08-13,Dormant
A-001916,C-00486,Credit Card,16373.66,0,0.0,2016-02-09,Active
A-001917,C-00846,Business Current,41518.62,10000,61.8,2009-09-19,Dormant
A-001918,C-01253,Business Current,30725.67,0,0.0,2010-09-19,Active
A-001919,C-01704,Mortgage,10630.39,5000,18.12,2012-05-30,Active
A-001920,C-01048,Credit Card,42291.56,5000,54.94,2007-02-04,Active
A-001921,C-00782,Savings,18308.63,10000,89.23,2018-11-12,Dormant
A-001922,C-01270,Current,24869.13,25000,0.8,2008-03-18,Active
A-001923,C-00977,Current,37838.3,2000,24.6,2010-10-29,Active
A-001924,C-01093,Mortgage,42104.71,5000,71.01,2011-05-24,Active
A-001925,C-01464,Savings,24702.14,25000,22.62,2008-11-06,Active
A-001926,C-01009,Savings,17160.24,0,0.0,2007-11-27,Active
A-001927,C-00084,Credit Card,19501.62,10000,22.35,2007-03-13,Active
A-001928,C-01177,Mortgage,20108.5,10000,62.43,2010-12-30,Dormant
A-001929,C-00304,Credit Card,20951.63,0,0.0,2006-06-19,Active
A-001930,C-00535,Savings,31275.52,2000,36.59,2009-07-24,Active
A-001931,C-00475,Savings,7322.21,25000,5.44,2014-05-23,Dormant
A-001932,C-00158,Business Current,33813.43,5000,51.61,2023-12-26,Active
A-001933,C-01986,Savings,13442.8,10000,67.34,2016-01-07,Active
A-001934,C-00599,Current,30557.73,5000,61.2,2022-06-08,Active
A-001935,C-00374,Business Current,11654.87,5000,94.19,2015-02-09,Dormant
A-001936,C-00032,Savings,12917.6,0,0.0,2021-05-28,Dormant
A-001937,C-01177,Savings,48213.71,10000,20.47,2020-06-16,Active
A-001938,C-00561,Current,25049.29,2000,63.08,2007-04-02,Active
A-001939,C-01537,Mortgage,41473.96,2000,2.79,2017-08-13,Active
A-001940,C-01792,Current,48055.18,0,0.0,2016-06-29,Active
A-001941,C-01570,Credit Card,5330.7,0,0.0,2011-09-20,Active
A-001942,C-00403,Current,22219.03,0,0.0,2008-12-14,Active
A-001943,C-00579,Mortgage,2918.95,25000,12.08,2021-01-13,Active
A-001944,C-01830,Business Current,24720.45,25000,27.65,2012-10-10,Active
A-001945,C-01324,Mortgage,1288.59,2000,25.37,2005-04-05,Active
A-001946,C-01958,Current,18959.88,10000,2.43,2014-09-23,Active
A-001947,C-00296,Business Current,33913.41,5000,3.04,2014-07-12,Active
A-001948,C-00618,Current,812.88,2000,4.39,2021-09-21,Active
A-001949,C-01338,Current,48855.06,5000,72.27,2010-04-19,Active
A-001950,C-00293,Savings,43962.42,25000,95.37,2022-05-04,Active
A-001951,C-01265,Current,16653.33,2000,88.39,2011-11-07,Active
A-001952,C-00172,Current,39649.49,0,0.0,2017-10-01,Active
A-001953,C-00712,Savings,26975.47,10000,50.06,2018-03-07,Active
A-001954,C-01945,Savings,36894.9,25000,2.97,2017-10-11,Active
A-001955,C-00113,Credit Card,15074.23,2000,92.79,2017-09-12,Active
A-001956,C-01230,Current,23294.92,0,0.0,2018-09-19,Active
A-001957,C-01383,Business Current,48505.22,10000,10.43,2011-11-07,Active
A-001958,C-01147,Credit Card,4049.13,2000,95.93,2015-01-13,Dormant
A-001959,C-00996,Business Current,8526.92,25000,57.56,2006-10-15,Active
A-001960,C-01989,Business Current,3327.73,25000,31.98,2022-11-24,Dormant
A-001961,C-00137,Credit Card,46864.83,5000,4.61,2020-02-25,Active
A-001962,C-01026,Mortgage,4074.93,10000,38.9,2015-08-15,Active
A-001963,C-01579,Mortgage,17323.96,0,0.0,2018-06-24,Active
A-001964,C-00230,Mortgage,3497.85,5000,71.55,2011-05-28,Dormant
A-001965,C-01608,Current,35197.62,25000,94.32,2023-04-15,Active
A-001966,C-00909,Credit Card,5580.61,5000,33.28,2017-11-05,Dormant
A-001967,C-01405,Current,28362.33,0,0.0,2024-02-14,Dormant
A-001968,C-01869,Current,37151.02,25000,5.41,2019-03-11,Active
A-001969,C-01830,Savings,34150.94,25000,66.05,2014-08-29,Active
A-001970,C-01324,Current,39337.18,25000,8.12,2005-05-13,Active
A-001971,C-01588,Mortgage,43208.59,5000,35.28,2009-02-24,Active
A-001972,C-00254,Mortgage,12636.74,5000,79.28,2011-10-31,Dormant
A-001973,C-01054,Current,36164.52,25000,19.85,2011-08-06,Closed
A-001974,C-01622,Mortgage,30027.37,25000,61.32,2008-11-17,Closed
A-001975,C-00116,Credit Card,17545.27,25000,83.68,2011-04-19,Active
A-001976,C-01501,Mortgage,954.62,0,0.0,2015-07-13,Active
A-001977,C-01352,Business Current,48424.21,25000,18.08,2018-09-12,Active
A-001978,C-00871,Mortgage,9490.93,10000,40.65,2006-02-17,Dormant
A-001979,C-01965,Savings,21317.54,25000,75.72,2016-11-17,Active
A-001980,C-00623,Savings,16827.26,0,0.0,2005-12-02,Dormant
A-001981,C-01601,Current,28426.83,10000,70.49,2006-07-02,Active
A-001982,C-01476,Savings,25097.69,5000,69.01,2015-05-31,Active
A-001983,C-01708,Savings,6876.29,25000,34.88,2008-02-15,Active
A-001984,C-01738,Savings,3781.43,0,0.0,2016-10-20,Active
A-001985,C-01501,Current,10226.86,25000,75.66,2020-01-29,Active
A-001986,C-00053,Mortgage,21611.07,25000,11.75,2012-03-23,Active
A-001987,C-00286,Business Current,22324.11,2000,12.34,2020-08-17,Active
A-001988,C-01457,Credit Card,14102.73,25000,77.43,2020-09-10,Active
A-001989,C-01732,Current,35403.56,5000,37.37,2020-07-09,Active
A-001990,C-01249,Mortgage,2837.36,25000,4.07,2011-05-13,Active
A-001991,C-01175,Business Current,26544.24,10000,72.29,2007-06-22,Active
A-001992,C-00893,Mortgage,39467.1,25000,23.02,2017-06-08,Active
A-001993,C-01561,Business Current,16005.84,5000,69.36,2023-11-29,Active
A-001994,C-00677,Savings,8195.8,10000,26.39,2015-01-09,Active
A-001995,C-01030,Mortgage,20088.05,25000,71.91,2009-02-02,Active
A-001996,C-00287,Mortgage,16131.01,10000,99.7,2015-07-12,Dormant
A-001997,C-01247,Mortgage,30564.37,5000,72.77,2016-03-28,Active
A-001998,C-00398,Credit Card,37662.07,25000,72.16,2005-09-07,Active
A-001999,C-01658,Mortgage,7119.17,25000,64.29,2021-05-14,Active
A-002000,C-00751,Credit Card,1135.59,0,0.0,2016-02-22,Active
A-002001,C-00636,Savings,39777.1,10000,52.22,2006-01-27,Active
A-002002,C-00761,Mortgage,49126.15,25000,42.89,2014-06-12,Active
A-002003,C-00132,Mortgage,27761.62,0,0.0,2019-01-17,Active
A-002004,C-01274,Savings,27340.94,5000,77.53,2023-08-02,Active
A-002005,C-01670,Mortgage,11957.66,10000,24.65,2014-08-30,Active
A-002006,C-01764,Mortgage,39387.23,2000,21.61,2019-02-25,Active
A-002007,C-01938,Credit Card,11939.95,25000,34.79,2011-12-26,Active
A-002008,C-01964,Savings,23487.47,10000,20.48,2017-07-08,Active
A-002009,C-01751,Mortgage,6509.85,25000,44.16,2006-11-16,Active
A-002010,C-00760,Current,45169.02,0,0.0,2008-09-06,Active
A-002011,C-00375,Savings,45481.95,25000,46.23,2011-10-03,Active
A-002012,C-01049,Business Current,31490.01,10000,56.21,2008-04-04,Active
A-002013,C-00846,Savings,36545.51,25000,10.18,2007-08-09,Active
A-002014,C-00503,Business Current,40228.26,2000,16.99,2011-07-16,Active
A-002015,C-00953,Savings,40942.71,2000,45.11,2005-03-21,Active
A-002016,C-01867,Credit Card,46014.85,2000,30.01,2020-07-20,Dormant
A-002017,C-00449,Mortgage,48247.84,0,0.0,2015-11-15,Closed
A-002018,C-00412,Current,18110.84,2000,98.05,2013-09-04,Active
A-002019,C-00198,Business Current,3937.87,10000,73.27,2022-05-17,Dormant
A-002020,C-00667,Business Current,48474.77,25000,5.29,2006-04-08,Active
A-002021,C-01491,Business Current,32913.16,10000,88.29,2010-04-08,Active
A-002022,C-01890,Credit Card,24986.35,0,0.0,2017-06-20,Active
A-002023,C-01907,Business Current,31049.56,2000,10.39,2016-09-23,Dormant
A-002024,C-01387,Mortgage,9063.25,0,0.0,2023-12-09,Active
A-002025,C-01168,Business Current,37864.68,2000,27.27,2022-10-12,Dormant
A-002026,C-01157,Current,6160.5,5000,11.87,2007-05-28,Active
A-002027,C-01078,Current,29917.55,10000,96.19,2021-12-22,Active
A-002028,C-00512,Credit Card,20597.24,0,0.0,2022-06-18,Active
A-002029,C-01567,Current,26610.01,5000,80.69,2022-02-01,Active
A-002030,C-01830,Current,27192.11,25000,15.44,2021-05-24,Active
A-002031,C-01886,Credit Card,9322.04,0,0.0,2013-04-13,Active
A-002032,C-00846,Mortgage,2980.45,25000,48.67,2009-07-21,Dormant
A-002033,C-00508,Business Current,9807.29,5000,68.27,2019-09-06,Active
A-002034,C-00520,Credit Card,19462.23,2000,19.91,2009-09-20,Active
A-002035,C-01180,Credit Card,24588.59,5000,88.82,2013-05-10,Active
