student_id,programme,department,level,cohort_year,enrolment_date,status,gender,region,age_at_enrolment
STU-01343,Medicine,Medical School,PhD,2024,2024-09-11,Withdrawn,Non-binary,Scotland,38
STU-01344,Medicine,Medical School,PhD,2022,2022-09-03,Graduated,Non-binary,Wales,32
STU-01345,Arts & Humanities,Arts,Postgraduate,2023,2023-09-05,Active,Non-binary,Scotland,21
STU-01346,Arts & Humanities,Arts,Postgraduate,2023,2023-09-07,Active,Non-binary,London,38
STU-01347,Education,Education Dept,Undergraduate,2023,2023-09-09,Active,Male,North West,21
STU-01348,Law,Law School,Postgraduate,2022,2022-09-10,Active,Male,International,38
STU-01349,Engineering,Engineering,Postgraduate,2024,2024-09-03,Active,Non-binary,Wales,25
STU-01350,Law,Law School,Undergraduate,2022,2022-09-02,Active,Non-binary,Midlands,33
STU-01351,Education,Education Dept,Undergraduate,2025,2025-09-11,Active,Non-binary,South East,20
STU-01352,Engineering,Engineering,PhD,2024,2024-09-14,Active,Male,International,35
STU-01353,Medicine,Medical School,PhD,2025,2025-09-12,Active,Non-binary,South East,34
STU-01354,Law,Law School,PhD,2024,2024-09-07,Active,Non-binary,Scotland,25
STU-01355,Computer Science,Computing,Postgraduate,2025,2025-09-11,Active,Male,London,36
STU-01356,Education,Education Dept,Postgraduate,2024,2024-09-05,Active,Prefer not to say,London,41
STU-01357,Business Administration,Business,Undergraduate,2022,2022-09-02,Graduated,Prefer not to say,South East,22
STU-01358,Computer Science,Computing,PhD,2024,2024-09-09,Deferred,Prefer not to say,London,32
STU-01359,Education,Education Dept,Undergraduate,2024,2024-09-06,Active,Male,Scotland,33
STU-01360,Medicine,Medical School,Postgraduate,2024,2024-09-10,Graduated,Male,Scotland,23
STU-01361,Medicine,Medical School,PhD,2023,2023-09-13,Graduated,Prefer not to say,North West,45
STU-01362,Social Sciences,Social Sciences,Postgraduate,2025,2025-09-08,Active,Prefer not to say,International,25
STU-01363,Education,Education Dept,PhD,2022,2022-09-09,Graduated,Female,London,34
STU-01364,Arts & Humanities,Arts,PhD,2022,2022-09-14,Active,Prefer not to say,Wales,33
STU-01365,Medicine,Medical School,PhD,2025,2025-09-02,Graduated,Female,Scotland,44
STU-01366,Law,Law School,PhD,2022,2022-09-02,Active,Prefer not to say,North West,26
STU-01367,Arts & Humanities,Arts,Undergraduate,2022,2022-09-14,Active,Female,London,35
STU-01368,Business Administration,Business,Undergraduate,2023,2023-09-09,Active,Female,London,27
STU-01369,Medicine,Medical School,Undergraduate,2025,2025-09-13,Active,Male,South East,37
STU-01370,Engineering,Engineering,PhD,2025,2025-09-11,Graduated,Female,Scotland,26
STU-01371,Medicine,Medical School,PhD,2023,2023-09-12,Graduated,Male,South East,38
STU-01372,Medicine,Medical School,Postgraduate,2025,2025-09-01,Active,Female,Scotland,37
STU-01373,Social Sciences,Social Sciences,Undergraduate,2022,2022-09-15,Active,Male,South East,19
STU-01374,Social Sciences,Social Sciences,PhD,2024,2024-09-07,Active,Non-binary,South East,31
STU-01375,Arts & Humanities,Arts,PhD,2023,2023-09-10,Active,Female,North West,25
STU-01376,Law,Law School,Postgraduate,2025,2025-09-02,Withdrawn,Male,Scotland,30
STU-01377,Computer Science,Computing,PhD,2025,2025-09-09,Active,Male,International,22
STU-01378,Law,Law School,PhD,2023,2023-09-10,Graduated,Prefer not to say,North West,42
STU-01379,Engineering,Engineering,PhD,2023,2023-09-14,Active,Female,Midlands,41
STU-01380,Engineering,Engineering,Postgraduate,2022,2022-09-05,Graduated,Male,Wales,31
STU-01381,Computer Science,Computing,Undergraduate,2025,2025-09-08,Active,Female,International,23
STU-01382,Social Sciences,Social Sciences,Postgraduate,2022,2022-09-08,Active,Female,Midlands,30
STU-01383,Education,Education Dept,Postgraduate,2024,2024-09-12,Graduated,Prefer not to say,North West,42
STU-01384,Arts & Humanities,Arts,Undergraduate,2024,2024-09-14,Active,Female,International,22
STU-01385,Engineering,Engineering,Undergraduate,2023,2023-09-07,Graduated,Male,Midlands,19
STU-01386,Medicine,Medical School,Undergraduate,2025,2025-09-10,Active,Female,International,42
STU-01387,Medicine,Medical School,PhD,2023,2023-09-07,Active,Non-binary,Wales,39
STU-01388,Engineering,Engineering,Undergraduate,2024,2024-09-05,Deferred,Prefer not to say,North West,30
STU-01389,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-01,Active,Female,South East,26
STU-01390,Law,Law School,PhD,2022,2022-09-07,Withdrawn,Female,South East,44
STU-01391,Computer Science,Computing,Undergraduate,2022,2022-09-03,Withdrawn,Non-binary,London,40
STU-01392,Law,Law School,Undergraduate,2023,2023-09-12,Active,Female,Wales,18
STU-01393,Computer Science,Computing,Undergraduate,2024,2024-09-12,Active,Male,London,31
STU-01394,Business Administration,Business,Undergraduate,2025,2025-09-05,Active,Female,Wales,21
STU-01395,Education,Education Dept,Undergraduate,2023,2023-09-08,Active,Non-binary,Wales,23
STU-01396,Medicine,Medical School,Undergraduate,2022,2022-09-03,Graduated,Male,International,45
STU-01397,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-08,Active,Male,North West,29
STU-01398,Arts & Humanities,Arts,PhD,2022,2022-09-11,Active,Female,London,29
STU-01399,Medicine,Medical School,Undergraduate,2025,2025-09-14,Active,Prefer not to say,Wales,43
STU-01400,Law,Law School,Postgraduate,2022,2022-09-01,Withdrawn,Prefer not to say,South East,43
STU-01401,Law,Law School,Postgraduate,2022,2022-09-10,Deferred,Female,Wales,22
STU-01402,Law,Law School,Undergraduate,2023,2023-09-06,Active,Prefer not to say,Wales,38
STU-01403,Business Administration,Business,Undergraduate,2025,2025-09-01,Active,Prefer not to say,International,29
STU-01404,Business Administration,Business,Undergraduate,2024,2024-09-08,Active,Male,Scotland,32
STU-01405,Computer Science,Computing,PhD,2022,2022-09-09,Active,Male,South East,21
STU-01406,Engineering,Engineering,Postgraduate,2023,2023-09-15,Active,Male,Wales,22
STU-01407,Engineering,Engineering,PhD,2024,2024-09-12,Active,Male,North West,22
STU-01408,Education,Education Dept,PhD,2022,2022-09-12,Active,Male,Midlands,38
STU-01409,Business Administration,Business,Postgraduate,2022,2022-09-15,Deferred,Female,London,37
STU-01410,Social Sciences,Social Sciences,PhD,2025,2025-09-05,Graduated,Male,North West,39
STU-01411,Medicine,Medical School,Postgraduate,2023,2023-09-12,Active,Non-binary,Wales,23
STU-01412,Arts & Humanities,Arts,Postgraduate,2022,2022-09-08,Active,Male,International,35
STU-01413,Medicine,Medical School,PhD,2022,2022-09-12,Active,Non-binary,Scotland,45
STU-01414,Education,Education Dept,Postgraduate,2024,2024-09-01,Active,Prefer not to say,South East,35
STU-01415,Education,Education Dept,Undergraduate,2024,2024-09-09,Active,Female,North West,18
STU-01416,Engineering,Engineering,Undergraduate,2022,2022-09-11,Graduated,Prefer not to say,International,20
STU-01417,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-11,Active,Non-binary,North West,19
STU-01418,Computer Science,Computing,PhD,2025,2025-09-10,Deferred,Non-binary,London,35
STU-01419,Engineering,Engineering,Postgraduate,2024,2024-09-15,Active,Female,South East,37
STU-01420,Law,Law School,Undergraduate,2023,2023-09-03,Active,Prefer not to say,North West,37
STU-01421,Arts & Humanities,Arts,Undergraduate,2022,2022-09-07,Withdrawn,Non-binary,Scotland,28
STU-01422,Engineering,Engineering,PhD,2025,2025-09-11,Active,Prefer not to say,International,37
STU-01423,Social Sciences,Social Sciences,Postgraduate,2022,2022-09-11,Graduated,Female,London,25
STU-01424,Computer Science,Computing,Postgraduate,2025,2025-09-03,Active,Female,International,29
STU-01425,Social Sciences,Social Sciences,Undergraduate,2022,2022-09-09,Active,Prefer not to say,Midlands,38
STU-01426,Business Administration,Business,Undergraduate,2023,2023-09-04,Graduated,Female,South East,36
STU-01427,Computer Science,Computing,Undergraduate,2025,2025-09-01,Active,Female,Wales,43
STU-01428,Medicine,Medical School,PhD,2022,2022-09-15,Graduated,Non-binary,International,26
STU-01429,Law,Law School,PhD,2023,2023-09-08,Active,Female,International,31
STU-01430,Engineering,Engineering,Undergraduate,2023,2023-09-03,Deferred,Non-binary,International,41
STU-01431,Computer Science,Computing,Postgraduate,2022,2022-09-13,Withdrawn,Male,North West,45
STU-01432,Computer Science,Computing,PhD,2024,2024-09-07,Active,Prefer not to say,North West,33
STU-01433,Education,Education Dept,Postgraduate,2022,2022-09-05,Withdrawn,Male,Wales,41
STU-01434,Education,Education Dept,PhD,2024,2024-09-13,Graduated,Non-binary,International,29
STU-01435,Arts & Humanities,Arts,PhD,2024,2024-09-04,Active,Non-binary,London,31
STU-01436,Education,Education Dept,PhD,2022,2022-09-02,Withdrawn,Female,Midlands,34
STU-01437,Engineering,Engineering,Undergraduate,2022,2022-09-09,Active,Male,Midlands,45
STU-01438,Medicine,Medical School,Undergraduate,2025,2025-09-14,Active,Non-binary,London,44
STU-01439,Medicine,Medical School,Undergraduate,2023,2023-09-04,Active,Non-binary,London,39
STU-01440,Social Sciences,Social Sciences,Undergraduate,2024,2024-09-11,Active,Prefer not to say,International,31
STU-01441,Arts & Humanities,Arts,Postgraduate,2024,2024-09-04,Active,Male,International,31
STU-01442,Medicine,Medical School,Undergraduate,2025,2025-09-02,Active,Male,South East,29
STU-01443,Business Administration,Business,PhD,2024,2024-09-12,Active,Prefer not to say,Scotland,32
STU-01444,Computer Science,Computing,Postgraduate,2025,2025-09-04,Withdrawn,Male,North West,37
STU-01445,Arts & Humanities,Arts,Postgraduate,2024,2024-09-14,Graduated,Non-binary,London,28
STU-01446,Business Administration,Business,Undergraduate,2025,2025-09-01,Active,Female,London,33
STU-01447,Medicine,Medical School,PhD,2023,2023-09-06,Active,Male,Scotland,21
STU-01448,Education,Education Dept,PhD,2024,2024-09-08,Graduated,Female,London,21
STU-01449,Education,Education Dept,Undergraduate,2024,2024-09-12,Active,Non-binary,International,39
STU-01450,Computer Science,Computing,Postgraduate,2022,2022-09-11,Active,Female,South East,34
STU-01451,Engineering,Engineering,Undergraduate,2023,2023-09-04,Withdrawn,Male,South East,35
STU-01452,Law,Law School,Undergraduate,2024,2024-09-12,Active,Non-binary,North West,22
STU-01453,Computer Science,Computing,PhD,2023,2023-09-09,Active,Male,South East,45
STU-01454,Social Sciences,Social Sciences,Postgraduate,2022,2022-09-07,Active,Prefer not to say,International,39
STU-01455,Education,Education Dept,Undergraduate,2024,2024-09-08,Active,Prefer not to say,Scotland,34
STU-01456,Social Sciences,Social Sciences,Postgraduate,2022,2022-09-14,Deferred,Male,South East,44
STU-01457,Education,Education Dept,PhD,2023,2023-09-07,Active,Prefer not to say,London,39
STU-01458,Arts & Humanities,Arts,Postgraduate,2023,2023-09-10,Active,Prefer not to say,Midlands,34
STU-01459,Law,Law School,Undergraduate,2023,2023-09-01,Deferred,Non-binary,South East,18
STU-01460,Education,Education Dept,Postgraduate,2025,2025-09-13,Deferred,Female,Scotland,42
STU-01461,Education,Education Dept,PhD,2022,2022-09-05,Active,Female,Wales,25
STU-01462,Engineering,Engineering,PhD,2025,2025-09-08,Active,Prefer not to say,Wales,23
STU-01463,Social Sciences,Social Sciences,PhD,2024,2024-09-05,Active,Prefer not to say,North West,28
STU-01464,Social Sciences,Social Sciences,Undergraduate,2023,2023-09-14,Active,Prefer not to say,Wales,24
STU-01465,Social Sciences,Social Sciences,Undergraduate,2025,2025-09-07,Active,Male,London,43
STU-01466,Business Administration,Business,PhD,2023,2023-09-01,Graduated,Male,North West,23
STU-01467,Education,Education Dept,Undergraduate,2024,2024-09-12,Active,Male,International,37
STU-01468,Medicine,Medical School,Undergraduate,2025,2025-09-12,Graduated,Male,Scotland,37
STU-01469,Law,Law School,Postgraduate,2025,2025-09-11,Active,Female,International,18
STU-01470,Law,Law School,Postgraduate,2022,2022-09-12,Withdrawn,Male,Midlands,44
STU-01471,Law,Law School,Undergraduate,2025,2025-09-08,Active,Non-binary,Scotland,39
STU-01472,Medicine,Medical School,PhD,2025,2025-09-13,Active,Female,London,19
STU-01473,Education,Education Dept,PhD,2024,2024-09-06,Active,Non-binary,London,25
STU-01474,Education,Education Dept,Postgraduate,2024,2024-09-11,Active,Non-binary,International,21
STU-01475,Arts & Humanities,Arts,Undergraduate,2025,2025-09-12,Active,Male,Scotland,40
STU-01476,Medicine,Medical School,Postgraduate,2022,2022-09-14,Active,Male,North West,39
STU-01477,Medicine,Medical School,Postgraduate,2022,2022-09-01,Active,Female,South East,41
STU-01478,Engineering,Engineering,PhD,2025,2025-09-10,Graduated,Female,International,42
STU-01479,Medicine,Medical School,PhD,2025,2025-09-09,Active,Male,Midlands,38
STU-01480,Arts & Humanities,Arts,PhD,2022,2022-09-08,Active,Non-binary,Midlands,21
STU-01481,Engineering,Engineering,Postgraduate,2023,2023-09-04,Active,Female,International,35
STU-01482,Arts & Humanities,Arts,PhD,2023,2023-09-05,Active,Prefer not to say,Wales,27
STU-01483,Education,Education Dept,Undergraduate,2024,2024-09-10,Graduated,Female,Scotland,45
STU-01484,Social Sciences,Social Sciences,PhD,2022,2022-09-07,Active,Female,Scotland,37
STU-01485,Social Sciences,Social Sciences,PhD,2023,2023-09-14,Active,Male,Scotland,19
STU-01486,Medicine,Medical School,Undergraduate,2023,2023-09-05,Active,Prefer not to say,Midlands,37
STU-01487,Medicine,Medical School,Undergraduate,2025,2025-09-02,Active,Prefer not to say,North West,45
STU-01488,Medicine,Medical School,Undergraduate,2024,2024-09-03,Active,Non-binary,London,30
STU-01489,Computer Science,Computing,PhD,2025,2025-09-11,Active,Male,London,28
STU-01490,Computer Science,Computing,PhD,2025,2025-09-05,Active,Non-binary,International,35
STU-01491,Computer Science,Computing,Postgraduate,2025,2025-09-11,Active,Prefer not to say,Wales,32
STU-01492,Medicine,Medical School,Postgraduate,2025,2025-09-02,Active,Non-binary,Midlands,31
STU-01493,Arts & Humanities,Arts,PhD,2023,2023-09-04,Active,Female,International,43
STU-01494,Medicine,Medical School,Postgraduate,2024,2024-09-11,Deferred,Female,Wales,32
STU-01495,Medicine,Medical School,PhD,2022,2022-09-01,Graduated,Male,Midlands,44
STU-01496,Medicine,Medical School,PhD,2023,2023-09-11,Active,Female,Wales,31
STU-01497,Computer Science,Computing,PhD,2022,2022-09-08,Active,Prefer not to say,South East,41
STU-01498,Law,Law School,PhD,2025,2025-09-08,Graduated,Non-binary,Wales,21
STU-01499,Computer Science,Computing,Undergraduate,2024,2024-09-08,Active,Female,London,28
STU-01500,Medicine,Medical School,PhD,2024,2024-09-07,Active,Prefer not to say,Wales,36
STU-01501,Social Sciences,Social Sciences,Postgraduate,2024,2024-09-14,Graduated,Male,South East,42
STU-01502,Arts & Humanities,Arts,Undergraduate,2024,2024-09-14,Graduated,Male,South East,35
STU-01503,Arts & Humanities,Arts,Postgraduate,2024,2024-09-12,Active,Prefer not to say,London,37
STU-01504,Medicine,Medical School,Undergraduate,2025,2025-09-09,Active,Prefer not to say,South East,19
STU-01505,Business Administration,Business,PhD,2024,2024-09-07,Graduated,Male,South East,45
STU-01506,Law,Law School,Undergraduate,2022,2022-09-13,Graduated,Prefer not to say,Midlands,36
STU-01507,Education,Education Dept,PhD,2025,2025-09-12,Deferred,Female,International,20
STU-01508,Computer Science,Computing,PhD,2024,2024-09-04,Active,Female,South East,33
STU-01509,Education,Education Dept,Undergraduate,2025,2025-09-07,Active,Female,South East,40
STU-01510,Education,Education Dept,Undergraduate,2022,2022-09-10,Deferred,Prefer not to say,South East,30
STU-01511,Arts & Humanities,Arts,Postgraduate,2024,2024-09-13,Active,Female,Wales,28
STU-01512,Education,Education Dept,Undergraduate,2023,2023-09-08,Active,Prefer not to say,Wales,43
STU-01513,Arts & Humanities,Arts,PhD,2024,2024-09-02,Graduated,Non-binary,London,18
STU-01514,Medicine,Medical School,Undergraduate,2023,2023-09-15,Active,Non-binary,Wales,33
STU-01515,Medicine,Medical School,PhD,2022,2022-09-04,Active,Female,London,27
STU-01516,Social Sciences,Social Sciences,Postgraduate,2025,2025-09-10,Active,Female,London,42
STU-01517,Social Sciences,Social Sciences,PhD,2025,2025-09-01,Active,Prefer not to say,North West,38
STU-01518,Law,Law School,Undergraduate,2024,2024-09-12,Graduated,Non-binary,South East,34
STU-01519,Social Sciences,Social Sciences,PhD,2023,2023-09-02,Withdrawn,Female,Midlands,40
STU-01520,Social Sciences,Social Sciences,Undergraduate,2025,2025-09-07,Active,Non-binary,Scotland,38
STU-01521,Social Sciences,Social Sciences,PhD,2022,2022-09-06,Withdrawn,Male,Midlands,43
STU-01522,Social Sciences,Social Sciences,Postgraduate,2024,2024-09-08,Active,Prefer not to say,International,20
STU-01523,Social Sciences,Social Sciences,PhD,2022,2022-09-11,Graduated,Female,London,18
STU-01524,Business Administration,Business,Postgraduate,2022,2022-09-04,Graduated,Male,International,34
STU-01525,Arts & Humanities,Arts,Undergraduate,2025,2025-09-06,Active,Non-binary,Scotland,38
STU-01526,Engineering,Engineering,PhD,2022,2022-09-01,Withdrawn,Male,Wales,23
STU-01527,Education,Education Dept,Undergraduate,2023,2023-09-04,Active,Non-binary,London,36
STU-01528,Law,Law School,Undergraduate,2024,2024-09-11,Graduated,Male,International,32
STU-01529,Education,Education Dept,PhD,2024,2024-09-15,Withdrawn,Female,Midlands,32
STU-01530,Engineering,Engineering,Undergraduate,2023,2023-09-14,Active,Male,Scotland,26
STU-01531,Engineering,Engineering,PhD,2024,2024-09-02,Active,Prefer not to say,Midlands,28
STU-01532,Medicine,Medical School,Postgraduate,2023,2023-09-06,Active,Non-binary,Wales,44
