enrolment_id,student_id,course_id,department,level,credits,enrolment_date,status,is_completed,is_withdrawn
ENR-005570,STU-02940,CRS-0025,Business,Postgraduate,20,2024-09-06,Enrolled,0,0
ENR-005571,STU-00361,CRS-0024,Business,Postgraduate,20,2022-09-20,Enrolled,0,0
ENR-005572,STU-00007,CRS-0067,Arts,Postgraduate,10,2024-09-24,Completed,1,0
ENR-005573,STU-00153,CRS-0010,Computing,Postgraduate,30,2023-09-25,Completed,1,0
ENR-005574,STU-01907,CRS-0053,Medical School,Postgraduate,30,2025-09-20,Enrolled,0,0
ENR-005575,STU-04290,CRS-0023,Business,Postgraduate,15,2024-09-26,Completed,1,0
ENR-005576,STU-00785,CRS-0079,Law School,Undergraduate,15,2024-09-11,Completed,1,0
ENR-005577,STU-02230,CRS-0084,Law School,Postgraduate,30,2022-09-16,Enrolled,0,0
ENR-005578,STU-02587,CRS-0099,Education Dept,Postgraduate,30,2025-09-13,Completed,1,0
ENR-005579,STU-03898,CRS-0052,Medical School,Postgraduate,20,2024-09-16,Completed,1,0
ENR-005580,STU-03397,CRS-0027,Business,PhD,15,2023-09-04,Enrolled,0,0
ENR-005581,STU-00004,CRS-0013,Computing,PhD,30,2025-10-01,Failed,0,0
ENR-005582,STU-03027,CRS-0061,Arts,Undergraduate,30,2024-09-21,Enrolled,0,0
ENR-005583,STU-04498,CRS-0010,Computing,Postgraduate,30,2022-10-03,Completed,1,0
ENR-005584,STU-04930,CRS-0068,Arts,Postgraduate,15,2025-09-16,Completed,1,0
ENR-005585,STU-03259,CRS-0046,Medical School,Undergraduate,20,2022-10-04,Completed,1,0
ENR-005586,STU-00872,CRS-0063,Arts,Undergraduate,30,2023-09-20,Withdrawn,0,1
ENR-005587,STU-00368,CRS-0033,Engineering,Undergraduate,30,2023-09-23,Withdrawn,0,1
ENR-005588,STU-02400,CRS-0041,Engineering,PhD,10,2025-09-23,Completed,1,0
ENR-005589,STU-01087,CRS-0092,Education Dept,Undergraduate,30,2024-10-05,Completed,1,0
ENR-005590,STU-00740,CRS-0082,Law School,Postgraduate,15,2023-09-24,Enrolled,0,0
ENR-005591,STU-00719,CRS-0102,Education Dept,PhD,30,2023-09-13,Completed,1,0
ENR-005592,STU-02897,CRS-0070,Arts,Postgraduate,20,2023-10-05,Enrolled,0,0
ENR-005593,STU-01597,CRS-0075,Arts,PhD,10,2025-09-08,Completed,1,0
ENR-005594,STU-01282,CRS-0094,Education Dept,Undergraduate,10,2025-09-08,Enrolled,0,0
ENR-005595,STU-02241,CRS-0070,Arts,Postgraduate,20,2024-10-02,Completed,1,0
ENR-005596,STU-00576,CRS-0086,Law School,PhD,10,2025-09-21,Completed,1,0
ENR-005597,STU-00259,CRS-0053,Medical School,Postgraduate,30,2022-09-14,Enrolled,0,0
ENR-005598,STU-03728,CRS-0054,Medical School,Postgraduate,10,2025-09-25,Enrolled,0,0
ENR-005599,STU-00846,CRS-0050,Medical School,Undergraduate,20,2025-09-25,Completed,1,0
ENR-005600,STU-01179,CRS-0094,Education Dept,Undergraduate,10,2025-10-03,Completed,1,0
ENR-005601,STU-00708,CRS-0086,Law School,PhD,10,2024-09-26,Enrolled,0,0
ENR-005602,STU-01367,CRS-0067,Arts,Postgraduate,10,2022-09-30,Completed,1,0
ENR-005603,STU-04273,CRS-0036,Engineering,Postgraduate,30,2024-09-14,Completed,1,0
ENR-005604,STU-04740,CRS-0083,Law School,Postgraduate,20,2025-09-28,Completed,1,0
ENR-005605,STU-01129,CRS-0094,Education Dept,Undergraduate,10,2025-09-14,Completed,1,0
ENR-005606,STU-01331,CRS-0057,Medical School,PhD,15,2023-09-17,Withdrawn,0,1
ENR-005607,STU-00483,CRS-0082,Law School,Postgraduate,15,2024-09-27,Withdrawn,0,1
ENR-005608,STU-00265,CRS-0093,Education Dept,Undergraduate,20,2025-10-02,Failed,0,0
ENR-005609,STU-02859,CRS-0017,Business,Undergraduate,15,2025-09-09,Completed,1,0
ENR-005610,STU-03462,CRS-0082,Law School,Postgraduate,15,2022-10-03,Completed,1,0
ENR-005611,STU-01281,CRS-0069,Arts,Postgraduate,15,2023-10-05,Completed,1,0
ENR-005612,STU-02211,CRS-0050,Medical School,Undergraduate,20,2025-09-26,Failed,0,0
ENR-005613,STU-02687,CRS-0038,Engineering,Postgraduate,15,2022-10-09,Completed,1,0
ENR-005614,STU-02191,CRS-0092,Education Dept,Undergraduate,30,2023-10-04,Enrolled,0,0
ENR-005615,STU-01906,CRS-0084,Law School,Postgraduate,30,2022-10-03,Enrolled,0,0
ENR-005616,STU-03440,CRS-0060,Medical School,PhD,15,2023-10-01,Withdrawn,0,1
ENR-005617,STU-00155,CRS-0031,Engineering,Undergraduate,10,2025-09-23,Failed,0,0
ENR-005618,STU-01331,CRS-0047,Medical School,Undergraduate,10,2023-09-02,Completed,1,0
ENR-005619,STU-02620,CRS-0048,Medical School,Undergraduate,10,2025-09-04,Completed,1,0
ENR-005620,STU-00823,CRS-0105,Education Dept,PhD,10,2022-10-03,Withdrawn,0,1
ENR-005621,STU-02920,CRS-0098,Education Dept,Postgraduate,20,2023-10-03,Completed,1,0
ENR-005622,STU-01878,CRS-0062,Arts,Undergraduate,20,2023-10-01,Completed,1,0
ENR-005623,STU-02074,CRS-0002,Computing,Undergraduate,10,2023-09-21,Completed,1,0
ENR-005624,STU-03458,CRS-0042,Engineering,PhD,30,2025-09-27,Failed,0,0
ENR-005625,STU-03474,CRS-0048,Medical School,Undergraduate,10,2025-09-23,Failed,0,0
ENR-005626,STU-03461,CRS-0039,Engineering,Postgraduate,10,2025-09-19,Withdrawn,0,1
ENR-005627,STU-03624,CRS-0053,Medical School,Postgraduate,30,2024-10-10,Enrolled,0,0
ENR-005628,STU-02252,CRS-0112,Social Sciences,Postgraduate,30,2024-09-30,Enrolled,0,0
ENR-005629,STU-00637,CRS-0076,Law School,Undergraduate,30,2024-09-13,Failed,0,0
ENR-005630,STU-00968,CRS-0079,Law School,Undergraduate,15,2025-09-25,Enrolled,0,0
ENR-005631,STU-00514,CRS-0100,Education Dept,Postgraduate,15,2024-10-10,Enrolled,0,0
ENR-005632,STU-00632,CRS-0020,Business,Undergraduate,10,2023-09-27,Enrolled,0,0
ENR-005633,STU-02588,CRS-0116,Social Sciences,PhD,20,2025-09-20,Completed,1,0
ENR-005634,STU-03744,CRS-0110,Social Sciences,Undergraduate,30,2024-09-25,Enrolled,0,0
ENR-005635,STU-01314,CRS-0013,Computing,PhD,30,2023-09-27,Enrolled,0,0
ENR-005636,STU-01203,CRS-0068,Arts,Postgraduate,15,2025-09-26,Completed,1,0
ENR-005637,STU-04720,CRS-0094,Education Dept,Undergraduate,10,2024-09-02,Enrolled,0,0
ENR-005638,STU-01212,CRS-0093,Education Dept,Undergraduate,20,2024-09-26,Completed,1,0
ENR-005639,STU-00759,CRS-0033,Engineering,Undergraduate,30,2025-10-03,Completed,1,0
ENR-005640,STU-01829,CRS-0075,Arts,PhD,10,2022-09-19,Completed,1,0
ENR-005641,STU-04703,CRS-0015,Computing,PhD,10,2024-09-26,Enrolled,0,0
ENR-005642,STU-01050,CRS-0023,Business,Postgraduate,15,2024-09-19,Completed,1,0
ENR-005643,STU-00010,CRS-0017,Business,Undergraduate,15,2023-09-25,Completed,1,0
ENR-005644,STU-02985,CRS-0048,Medical School,Undergraduate,10,2023-09-25,Completed,1,0
ENR-005645,STU-04811,CRS-0026,Business,PhD,30,2022-09-19,Completed,1,0
ENR-005646,STU-01841,CRS-0109,Social Sciences,Undergraduate,15,2022-10-10,Completed,1,0
ENR-005647,STU-03734,CRS-0017,Business,Undergraduate,15,2025-10-09,Withdrawn,0,1
ENR-005648,STU-03890,CRS-0005,Computing,Undergraduate,30,2022-09-23,Completed,1,0
ENR-005649,STU-03505,CRS-0016,Business,Undergraduate,10,2022-09-19,Withdrawn,0,1
ENR-005650,STU-03133,CRS-0002,Computing,Undergraduate,10,2024-10-02,Completed,1,0
ENR-005651,STU-01671,CRS-0042,Engineering,PhD,30,2025-10-03,Completed,1,0
ENR-005652,STU-03868,CRS-0013,Computing,PhD,30,2023-09-28,Completed,1,0
ENR-005653,STU-01991,CRS-0002,Computing,Undergraduate,10,2022-10-10,Completed,1,0
ENR-005654,STU-00003,CRS-0058,Medical School,PhD,10,2023-09-16,Failed,0,0
ENR-005655,STU-00576,CRS-0089,Law School,PhD,15,2025-09-09,Completed,1,0
ENR-005656,STU-03183,CRS-0074,Arts,PhD,30,2025-09-30,Completed,1,0
ENR-005657,STU-02927,CRS-0089,Law School,PhD,15,2024-09-29,Completed,1,0
ENR-005658,STU-03956,CRS-0064,Arts,Undergraduate,30,2024-09-30,Completed,1,0
ENR-005659,STU-02847,CRS-0027,Business,PhD,15,2023-09-22,Completed,1,0
ENR-005660,STU-03086,CRS-0060,Medical School,PhD,15,2022-09-23,Enrolled,0,0
ENR-005661,STU-03097,CRS-0009,Computing,Postgraduate,30,2024-09-19,Completed,1,0
ENR-005662,STU-01677,CRS-0075,Arts,PhD,10,2022-09-16,Enrolled,0,0
ENR-005663,STU-03305,CRS-0093,Education Dept,Undergraduate,20,2024-09-17,Failed,0,0
ENR-005664,STU-01317,CRS-0013,Computing,PhD,30,2023-10-07,Enrolled,0,0
ENR-005665,STU-01340,CRS-0115,Social Sciences,Postgraduate,15,2022-09-14,Enrolled,0,0
ENR-005666,STU-01966,CRS-0108,Social Sciences,Undergraduate,15,2022-09-17,Failed,0,0
ENR-005667,STU-02984,CRS-0072,Arts,PhD,15,2022-10-10,Completed,1,0
ENR-005668,STU-03010,CRS-0074,Arts,PhD,30,2025-09-23,Enrolled,0,0
ENR-005669,STU-00759,CRS-0033,Engineering,Undergraduate,30,2025-10-15,Enrolled,0,0
ENR-005670,STU-01407,CRS-0034,Engineering,Undergraduate,30,2024-10-04,Completed,1,0
ENR-005671,STU-03234,CRS-0039,Engineering,Postgraduate,10,2022-09-17,Completed,1,0
ENR-005672,STU-01761,CRS-0047,Medical School,Undergraduate,10,2025-09-14,Enrolled,0,0
ENR-005673,STU-00109,CRS-0017,Business,Undergraduate,15,2022-09-18,Withdrawn,0,1
ENR-005674,STU-04291,CRS-0037,Engineering,Postgraduate,20,2022-09-20,Completed,1,0
ENR-005675,STU-00330,CRS-0087,Law School,PhD,20,2022-09-28,Completed,1,0
ENR-005676,STU-00620,CRS-0041,Engineering,PhD,10,2022-09-07,Withdrawn,0,1
ENR-005677,STU-01072,CRS-0076,Law School,Undergraduate,30,2022-09-11,Completed,1,0
ENR-005678,STU-03274,CRS-0070,Arts,Postgraduate,20,2023-09-13,Completed,1,0
ENR-005679,STU-01210,CRS-0018,Business,Undergraduate,15,2025-09-14,Enrolled,0,0
ENR-005680,STU-01149,CRS-0039,Engineering,Postgraduate,10,2023-09-20,Enrolled,0,0
ENR-005681,STU-04997,CRS-0023,Business,Postgraduate,15,2022-10-14,Completed,1,0
ENR-005682,STU-04409,CRS-0024,Business,Postgraduate,20,2023-09-27,Completed,1,0
ENR-005683,STU-03656,CRS-0081,Law School,Postgraduate,30,2024-09-04,Completed,1,0
ENR-005684,STU-04716,CRS-0015,Computing,PhD,10,2024-09-30,Completed,1,0
ENR-005685,STU-04372,CRS-0052,Medical School,Postgraduate,20,2022-09-11,Completed,1,0
ENR-005686,STU-03089,CRS-0006,Computing,Postgraduate,10,2025-09-14,Completed,1,0
ENR-005687,STU-00157,CRS-0016,Business,Undergraduate,10,2025-10-01,Completed,1,0
ENR-005688,STU-01170,CRS-0071,Arts,PhD,15,2025-10-07,Withdrawn,0,1
ENR-005689,STU-00130,CRS-0120,Social Sciences,PhD,30,2024-10-06,Completed,1,0
ENR-005690,STU-04549,CRS-0009,Computing,Postgraduate,30,2024-09-14,Completed,1,0
ENR-005691,STU-02074,CRS-0013,Computing,PhD,30,2023-09-29,Enrolled,0,0
ENR-005692,STU-00500,CRS-0073,Arts,PhD,20,2022-09-24,Enrolled,0,0
ENR-005693,STU-02075,CRS-0032,Engineering,Undergraduate,15,2025-09-10,Completed,1,0
ENR-005694,STU-01014,CRS-0022,Business,Postgraduate,30,2024-09-26,Completed,1,0
ENR-005695,STU-00982,CRS-0018,Business,Undergraduate,15,2023-09-17,Enrolled,0,0
ENR-005696,STU-02250,CRS-0075,Arts,PhD,10,2022-09-22,Completed,1,0
ENR-005697,STU-04400,CRS-0025,Business,Postgraduate,20,2025-09-28,Enrolled,0,0
ENR-005698,STU-02529,CRS-0028,Business,PhD,30,2024-09-15,Enrolled,0,0
ENR-005699,STU-03777,CRS-0001,Computing,Undergraduate,15,2024-09-01,Withdrawn,0,1
ENR-005700,STU-03117,CRS-0068,Arts,Postgraduate,15,2025-09-09,Enrolled,0,0
ENR-005701,STU-02855,CRS-0014,Computing,PhD,15,2022-09-15,Completed,1,0
ENR-005702,STU-01056,CRS-0006,Computing,Postgraduate,10,2023-09-27,Completed,1,0
ENR-005703,STU-04230,CRS-0088,Law School,PhD,10,2023-10-02,Completed,1,0
ENR-005704,STU-02545,CRS-0093,Education Dept,Undergraduate,20,2023-09-28,Enrolled,0,0
ENR-005705,STU-04202,CRS-0021,Business,Postgraduate,20,2023-09-24,Enrolled,0,0
ENR-005706,STU-04400,CRS-0025,Business,Postgraduate,20,2025-10-01,Completed,1,0
ENR-005707,STU-03640,CRS-0031,Engineering,Undergraduate,10,2022-10-02,Completed,1,0
ENR-005708,STU-04407,CRS-0085,Law School,Postgraduate,10,2022-09-16,Completed,1,0
ENR-005709,STU-01179,CRS-0102,Education Dept,PhD,30,2025-09-20,Completed,1,0
ENR-005710,STU-00602,CRS-0041,Engineering,PhD,10,2022-09-18,Completed,1,0
ENR-005711,STU-03505,CRS-0023,Business,Postgraduate,15,2022-09-11,Failed,0,0
ENR-005712,STU-01280,CRS-0091,Education Dept,Undergraduate,15,2023-09-16,Enrolled,0,0
ENR-005713,STU-01028,CRS-0004,Computing,Undergraduate,30,2024-10-04,Enrolled,0,0
ENR-005714,STU-02956,CRS-0058,Medical School,PhD,10,2023-09-22,Withdrawn,0,1
ENR-005715,STU-01980,CRS-0058,Medical School,PhD,10,2023-10-07,Enrolled,0,0
ENR-005716,STU-01469,CRS-0079,Law School,Undergraduate,15,2025-10-06,Completed,1,0
ENR-005717,STU-04523,CRS-0099,Education Dept,Postgraduate,30,2024-09-25,Completed,1,0
ENR-005718,STU-03925,CRS-0115,Social Sciences,Postgraduate,15,2023-10-06,Enrolled,0,0
ENR-005719,STU-03445,CRS-0115,Social Sciences,Postgraduate,15,2025-09-23,Withdrawn,0,1
ENR-005720,STU-02357,CRS-0111,Social Sciences,Postgraduate,15,2024-09-21,Completed,1,0
ENR-005721,STU-02220,CRS-0064,Arts,Undergraduate,30,2022-10-03,Enrolled,0,0
ENR-005722,STU-01553,CRS-0046,Medical School,Undergraduate,20,2025-10-05,Withdrawn,0,1
ENR-005723,STU-04241,CRS-0017,Business,Undergraduate,15,2023-09-21,Completed,1,0
ENR-005724,STU-04829,CRS-0113,Social Sciences,Postgraduate,20,2023-09-23,Completed,1,0
ENR-005725,STU-01905,CRS-0110,Social Sciences,Undergraduate,30,2023-09-22,Withdrawn,0,1
ENR-005726,STU-03624,CRS-0060,Medical School,PhD,15,2024-09-17,Withdrawn,0,1
ENR-005727,STU-03881,CRS-0026,Business,PhD,30,2024-09-13,Completed,1,0
ENR-005728,STU-03064,CRS-0010,Computing,Postgraduate,30,2023-10-10,Completed,1,0
ENR-005729,STU-00993,CRS-0100,Education Dept,Postgraduate,15,2024-09-06,Withdrawn,0,1
ENR-005730,STU-04389,CRS-0072,Arts,PhD,15,2022-10-06,Withdrawn,0,1
ENR-005731,STU-04877,CRS-0071,Arts,PhD,15,2025-10-11,Withdrawn,0,1
ENR-005732,STU-01500,CRS-0046,Medical School,Undergraduate,20,2024-09-23,Withdrawn,0,1
ENR-005733,STU-02967,CRS-0091,Education Dept,Undergraduate,15,2022-10-06,Enrolled,0,0
ENR-005734,STU-03107,CRS-0048,Medical School,Undergraduate,10,2022-09-09,Completed,1,0
ENR-005735,STU-04798,CRS-0076,Law School,Undergraduate,30,2024-10-03,Enrolled,0,0
ENR-005736,STU-01977,CRS-0056,Medical School,PhD,10,2023-09-28,Completed,1,0
ENR-005737,STU-04588,CRS-0058,Medical School,PhD,10,2023-09-23,Enrolled,0,0
ENR-005738,STU-02987,CRS-0038,Engineering,Postgraduate,15,2025-09-27,Enrolled,0,0
ENR-005739,STU-02949,CRS-0076,Law School,Undergraduate,30,2022-09-09,Completed,1,0
ENR-005740,STU-01311,CRS-0086,Law School,PhD,10,2023-09-15,Withdrawn,0,1
ENR-005741,STU-03242,CRS-0058,Medical School,PhD,10,2023-09-03,Completed,1,0
ENR-005742,STU-03272,CRS-0020,Business,Undergraduate,10,2023-09-20,Completed,1,0
ENR-005743,STU-04525,CRS-0115,Social Sciences,Postgraduate,15,2022-09-06,Completed,1,0
ENR-005744,STU-00540,CRS-0103,Education Dept,PhD,30,2024-09-25,Failed,0,0
ENR-005745,STU-01797,CRS-0098,Education Dept,Postgraduate,20,2024-10-08,Enrolled,0,0
ENR-005746,STU-00541,CRS-0078,Law School,Undergraduate,10,2025-09-03,Completed,1,0
ENR-005747,STU-01325,CRS-0006,Computing,Postgraduate,10,2025-09-18,Enrolled,0,0
ENR-005748,STU-04315,CRS-0064,Arts,Undergraduate,30,2023-09-12,Failed,0,0
ENR-005749,STU-00849,CRS-0047,Medical School,Undergraduate,10,2025-09-17,Failed,0,0
ENR-005750,STU-04369,CRS-0021,Business,Postgraduate,20,2022-09-05,Completed,1,0
ENR-005751,STU-02934,CRS-0072,Arts,PhD,15,2023-09-22,Completed,1,0
ENR-005752,STU-01520,CRS-0109,Social Sciences,Undergraduate,15,2025-09-24,Completed,1,0
ENR-005753,STU-04677,CRS-0087,Law School,PhD,20,2025-09-16,Enrolled,0,0
ENR-005754,STU-03007,CRS-0024,Business,Postgraduate,20,2024-10-01,Failed,0,0
ENR-005755,STU-02309,CRS-0097,Education Dept,Postgraduate,15,2022-10-03,Failed,0,0
ENR-005756,STU-02046,CRS-0026,Business,PhD,30,2022-09-25,Completed,1,0
ENR-005757,STU-00328,CRS-0032,Engineering,Undergraduate,15,2024-09-29,Completed,1,0
ENR-005758,STU-03445,CRS-0118,Social Sciences,PhD,20,2025-09-19,Withdrawn,0,1
ENR-005759,STU-01343,CRS-0060,Medical School,PhD,15,2024-10-01,Enrolled,0,0
ENR-005760,STU-03783,CRS-0112,Social Sciences,Postgraduate,30,2022-09-30,Enrolled,0,0
ENR-005761,STU-00745,CRS-0018,Business,Undergraduate,15,2024-09-07,Enrolled,0,0
ENR-005762,STU-03310,CRS-0072,Arts,PhD,15,2025-09-27,Completed,1,0
ENR-005763,STU-00054,CRS-0053,Medical School,Postgraduate,30,2022-10-02,Enrolled,0,0
ENR-005764,STU-00809,CRS-0117,Social Sciences,PhD,30,2022-09-28,Completed,1,0
ENR-005765,STU-03643,CRS-0013,Computing,PhD,30,2022-10-15,Completed,1,0
ENR-005766,STU-00626,CRS-0083,Law School,Postgraduate,20,2025-09-18,Enrolled,0,0
ENR-005767,STU-04214,CRS-0012,Computing,PhD,20,2025-10-06,Withdrawn,0,1
ENR-005768,STU-00702,CRS-0102,Education Dept,PhD,30,2023-10-07,Completed,1,0
ENR-005769,STU-02135,CRS-0101,Education Dept,PhD,20,2024-09-11,Completed,1,0
ENR-005770,STU-00876,CRS-0074,Arts,PhD,30,2024-09-20,Completed,1,0
ENR-005771,STU-00511,CRS-0100,Education Dept,Postgraduate,15,2025-09-17,Enrolled,0,0
ENR-005772,STU-03416,CRS-0042,Engineering,PhD,30,2024-09-09,Enrolled,0,0
ENR-005773,STU-01149,CRS-0035,Engineering,Undergraduate,10,2023-09-16,Completed,1,0
ENR-005774,STU-00009,CRS-0005,Computing,Undergraduate,30,2024-09-12,Completed,1,0
ENR-005775,STU-02117,CRS-0060,Medical School,PhD,15,2023-10-04,Completed,1,0
ENR-005776,STU-03950,CRS-0029,Business,PhD,15,2025-09-23,Enrolled,0,0
ENR-005777,STU-02518,CRS-0078,Law School,Undergraduate,10,2023-10-06,Enrolled,0,0
ENR-005778,STU-03796,CRS-0054,Medical School,Postgraduate,10,2023-09-12,Completed,1,0
ENR-005779,STU-02387,CRS-0006,Computing,Postgraduate,10,2023-09-14,Enrolled,0,0
ENR-005780,STU-04355,CRS-0051,Medical School,Postgraduate,30,2022-09-17,Completed,1,0
ENR-005781,STU-01385,CRS-0034,Engineering,Undergraduate,30,2023-09-27,Completed,1,0
ENR-005782,STU-00628,CRS-0044,Engineering,PhD,30,2025-10-08,Enrolled,0,0
ENR-005783,STU-00797,CRS-0024,Business,Postgraduate,20,2023-09-24,Completed,1,0
ENR-005784,STU-03589,CRS-0061,Arts,Undergraduate,30,2023-09-26,Completed,1,0
ENR-005785,STU-01621,CRS-0090,Law School,PhD,30,2025-09-12,Failed,0,0
ENR-005786,STU-03851,CRS-0011,Computing,PhD,20,2024-09-30,Completed,1,0
ENR-005787,STU-00590,CRS-0002,Computing,Undergraduate,10,2023-09-25,Completed,1,0
ENR-005788,STU-00035,CRS-0074,Arts,PhD,30,2022-09-29,Completed,1,0
ENR-005789,STU-00300,CRS-0071,Arts,PhD,15,2024-09-20,Failed,0,0
ENR-005790,STU-03347,CRS-0016,Business,Undergraduate,10,2024-09-24,Enrolled,0,0
ENR-005791,STU-00209,CRS-0112,Social Sciences,Postgraduate,30,2025-09-24,Completed,1,0
ENR-005792,STU-04464,CRS-0045,Engineering,PhD,20,2023-09-12,Enrolled,0,0
ENR-005793,STU-01783,CRS-0036,Engineering,Postgraduate,30,2025-10-06,Withdrawn,0,1
ENR-005794,STU-03370,CRS-0029,Business,PhD,15,2024-10-09,Failed,0,0
ENR-005795,STU-04782,CRS-0098,Education Dept,Postgraduate,20,2024-09-23,Failed,0,0
ENR-005796,STU-00213,CRS-0097,Education Dept,Postgraduate,15,2022-09-06,Failed,0,0
ENR-005797,STU-00588,CRS-0020,Business,Undergraduate,10,2023-10-01,Completed,1,0
ENR-005798,STU-03420,CRS-0001,Computing,Undergraduate,15,2023-09-26,Enrolled,0,0
ENR-005799,STU-02768,CRS-0112,Social Sciences,Postgraduate,30,2023-09-29,Enrolled,0,0
ENR-005800,STU-02112,CRS-0098,Education Dept,Postgraduate,20,2024-09-26,Enrolled,0,0
ENR-005801,STU-03976,CRS-0069,Arts,Postgraduate,15,2023-09-17,Completed,1,0
ENR-005802,STU-03876,CRS-0108,Social Sciences,Undergraduate,15,2023-09-26,Enrolled,0,0
ENR-005803,STU-04900,CRS-0070,Arts,Postgraduate,20,2024-10-05,Enrolled,0,0
ENR-005804,STU-01107,CRS-0050,Medical School,Undergraduate,20,2024-09-29,Completed,1,0
ENR-005805,STU-04063,CRS-0087,Law School,PhD,20,2024-09-12,Completed,1,0
ENR-005806,STU-02250,CRS-0062,Arts,Undergraduate,20,2022-09-22,Enrolled,0,0
ENR-005807,STU-02894,CRS-0043,Engineering,PhD,20,2025-10-06,Completed,1,0
ENR-005808,STU-00131,CRS-0022,Business,Postgraduate,30,2025-10-01,Withdrawn,0,1
ENR-005809,STU-02366,CRS-0001,Computing,Undergraduate,15,2024-09-23,Completed,1,0
ENR-005810,STU-03029,CRS-0035,Engineering,Undergraduate,10,2025-10-01,Completed,1,0
ENR-005811,STU-03346,CRS-0078,Law School,Undergraduate,10,2025-09-19,Completed,1,0
ENR-005812,STU-02089,CRS-0029,Business,PhD,15,2024-10-08,Enrolled,0,0
ENR-005813,STU-00691,CRS-0063,Arts,Undergraduate,30,2025-09-04,Completed,1,0
ENR-005814,STU-04785,CRS-0114,Social Sciences,Postgraduate,15,2023-09-28,Enrolled,0,0
ENR-005815,STU-03101,CRS-0073,Arts,PhD,20,2025-09-11,Completed,1,0
ENR-005816,STU-04419,CRS-0090,Law School,PhD,30,2025-10-02,Completed,1,0
ENR-005817,STU-01742,CRS-0017,Business,Undergraduate,15,2023-09-17,Completed,1,0
ENR-005818,STU-04671,CRS-0017,Business,Undergraduate,15,2023-10-03,Withdrawn,0,1
ENR-005819,STU-00418,CRS-0118,Social Sciences,PhD,20,2025-09-17,Completed,1,0
ENR-005820,STU-01371,CRS-0054,Medical School,Postgraduate,10,2023-10-06,Completed,1,0
ENR-005821,STU-03358,CRS-0107,Social Sciences,Undergraduate,10,2025-09-04,Failed,0,0
ENR-005822,STU-02729,CRS-0053,Medical School,Postgraduate,30,2022-10-08,Enrolled,0,0
ENR-005823,STU-02708,CRS-0016,Business,Undergraduate,10,2023-09-28,Enrolled,0,0
ENR-005824,STU-01791,CRS-0109,Social Sciences,Undergraduate,15,2023-09-10,Failed,0,0
ENR-005825,STU-02757,CRS-0115,Social Sciences,Postgraduate,15,2023-10-09,Withdrawn,0,1
ENR-005826,STU-00138,CRS-0063,Arts,Undergraduate,30,2024-09-24,Completed,1,0
ENR-005827,STU-04260,CRS-0047,Medical School,Undergraduate,10,2024-09-01,Enrolled,0,0
ENR-005828,STU-04720,CRS-0101,Education Dept,PhD,20,2024-10-01,Completed,1,0
ENR-005829,STU-00251,CRS-0087,Law School,PhD,20,2024-09-15,Completed,1,0
ENR-005830,STU-00291,CRS-0112,Social Sciences,Postgraduate,30,2025-10-07,Completed,1,0
ENR-005831,STU-03336,CRS-0050,Medical School,Undergraduate,20,2025-10-07,Completed,1,0
ENR-005832,STU-00306,CRS-0103,Education Dept,PhD,30,2025-10-04,Failed,0,0
ENR-005833,STU-00856,CRS-0091,Education Dept,Undergraduate,15,2023-09-18,Enrolled,0,0
ENR-005834,STU-02784,CRS-0010,Computing,Postgraduate,30,2022-09-15,Failed,0,0
ENR-005835,STU-00540,CRS-0096,Education Dept,Postgraduate,30,2024-09-09,Enrolled,0,0
ENR-005836,STU-02957,CRS-0007,Computing,Postgraduate,20,2024-09-23,Enrolled,0,0
ENR-005837,STU-02747,CRS-0016,Business,Undergraduate,10,2025-09-14,Completed,1,0
ENR-005838,STU-02269,CRS-0062,Arts,Undergraduate,20,2022-10-11,Enrolled,0,0
ENR-005839,STU-00487,CRS-0026,Business,PhD,30,2023-10-03,Completed,1,0
ENR-005840,STU-00285,CRS-0061,Arts,Undergraduate,30,2025-09-19,Failed,0,0
ENR-005841,STU-02056,CRS-0116,Social Sciences,PhD,20,2025-09-13,Failed,0,0
ENR-005842,STU-02964,CRS-0007,Computing,Postgraduate,20,2024-09-13,Enrolled,0,0
ENR-005843,STU-03080,CRS-0052,Medical School,Postgraduate,20,2023-09-05,Completed,1,0
ENR-005844,STU-01322,CRS-0069,Arts,Postgraduate,15,2022-09-14,Enrolled,0,0
ENR-005845,STU-03110,CRS-0054,Medical School,Postgraduate,10,2023-09-11,Completed,1,0
ENR-005846,STU-00775,CRS-0089,Law School,PhD,15,2023-10-04,Failed,0,0
ENR-005847,STU-00957,CRS-0096,Education Dept,Postgraduate,30,2022-09-23,Completed,1,0
ENR-005848,STU-02309,CRS-0093,Education Dept,Undergraduate,20,2022-09-25,Enrolled,0,0
ENR-005849,STU-03104,CRS-0073,Arts,PhD,20,2022-09-30,Withdrawn,0,1
