event_id,engagement_id,consultant_id,event_date,task_type,hours_logged,cost_gbp,budget_remaining_pct,is_overrun_alert
PE-002873,ENG-00011,CON-0016,2025-01-17 14:00:00,Documentation,2.1,525.0,36.6,False
PE-002874,ENG-00707,CON-0053,2025-02-02 09:51:00,Travel,7.2,720.0,28.9,False
PE-002875,ENG-00917,CON-0197,2025-02-23 10:38:00,Stakeholder Meeting,0.7,87.5,48.8,False
PE-002876,ENG-00785,CON-0157,2025-04-23 17:33:00,Documentation,8.8,1100.0,25.7,False
PE-002877,ENG-00312,CON-0024,2025-02-03 19:53:00,Travel,3.4,425.0,0.0,True
PE-002878,ENG-00566,CON-0200,2025-06-22 12:56:00,Review,8.0,800.0,70.6,False
PE-002879,ENG-00601,CON-0129,2025-05-01 17:45:00,Travel,2.1,262.5,1.9,True
PE-002880,ENG-00028,CON-0117,2025-02-21 10:51:00,Review,8.4,1050.0,36.6,False
PE-002881,ENG-00157,CON-0057,2025-06-02 10:21:00,Review,8.3,830.0,65.1,False
PE-002882,ENG-00181,CON-0149,2025-01-20 10:23:00,Workshop,0.7,175.0,48.2,False
PE-002883,ENG-00226,CON-0136,2025-04-25 17:56:00,Travel,6.4,640.0,86.9,False
PE-002884,ENG-00996,CON-0080,2025-01-05 16:20:00,Documentation,8.5,1062.5,55.2,False
PE-002885,ENG-00710,CON-0087,2025-05-13 18:57:00,Analysis,6.8,1020.0,48.4,False
PE-002886,ENG-00767,CON-0011,2025-05-29 12:02:00,Analysis,0.9,168.75,25.3,False
PE-002887,ENG-00715,CON-0107,2025-01-24 19:42:00,Travel,6.0,750.0,3.7,True
PE-002888,ENG-00982,CON-0082,2025-03-05 11:15:00,Travel,2.0,300.0,63.4,False
PE-002889,ENG-00238,CON-0196,2025-05-19 11:07:00,Review,2.8,280.0,0.0,True
PE-002890,ENG-00685,CON-0160,2025-04-02 17:24:00,Workshop,3.4,637.5,8.5,True
PE-002891,ENG-00867,CON-0143,2025-03-09 17:11:00,Documentation,7.7,770.0,17.2,False
PE-002892,ENG-00414,CON-0084,2025-01-09 17:20:00,Review,1.5,225.0,46.1,False
PE-002893,ENG-00018,CON-0088,2025-04-15 19:29:00,Analysis,6.9,1035.0,0.0,True
PE-002894,ENG-00151,CON-0037,2025-06-24 10:44:00,Review,5.6,840.0,0.0,True
PE-002895,ENG-00144,CON-0169,2025-06-27 10:12:00,Travel,3.0,562.5,77.8,False
PE-002896,ENG-00768,CON-0082,2025-03-14 16:32:00,Travel,1.5,187.5,100.0,False
PE-002897,ENG-00244,CON-0043,2025-06-29 08:40:00,Analysis,4.5,562.5,64.0,False
PE-002898,ENG-00389,CON-0188,2025-06-17 18:25:00,Documentation,1.8,270.0,30.7,False
PE-002899,ENG-00773,CON-0105,2025-03-03 08:11:00,Travel,4.7,705.0,6.8,True
PE-002900,ENG-00531,CON-0070,2025-05-01 19:38:00,Analysis,0.5,50.0,66.5,False
PE-002901,ENG-00698,CON-0181,2025-01-09 18:35:00,Delivery,1.5,150.0,59.0,False
PE-002902,ENG-00002,CON-0195,2025-04-01 10:42:00,Review,2.9,543.75,43.0,False
PE-002903,ENG-00748,CON-0097,2025-04-18 08:51:00,Documentation,6.0,1500.0,22.8,False
PE-002904,ENG-00517,CON-0178,2025-04-02 12:03:00,Stakeholder Meeting,4.7,587.5,49.2,False
PE-002905,ENG-00366,CON-0024,2025-03-05 16:07:00,Delivery,3.0,750.0,50.5,False
PE-002906,ENG-00251,CON-0200,2025-05-12 09:32:00,Stakeholder Meeting,6.5,975.0,45.2,False
PE-002907,ENG-00202,CON-0034,2025-05-07 13:56:00,Analysis,8.0,2000.0,52.1,False
PE-002908,ENG-00922,CON-0155,2025-03-10 16:11:00,Workshop,8.7,870.0,0.0,True
PE-002909,ENG-00549,CON-0112,2025-04-12 17:38:00,Review,6.1,1143.75,16.3,False
PE-002910,ENG-00360,CON-0081,2025-02-03 12:43:00,Stakeholder Meeting,0.9,225.0,89.3,False
PE-002911,ENG-00594,CON-0197,2025-02-19 19:36:00,Review,5.0,750.0,0.0,True
PE-002912,ENG-00501,CON-0072,2025-01-10 10:08:00,Stakeholder Meeting,7.5,1406.25,57.0,False
PE-002913,ENG-00964,CON-0010,2025-06-01 12:59:00,Analysis,8.5,1062.5,17.8,False
PE-002914,ENG-00195,CON-0119,2025-02-21 08:09:00,Delivery,7.8,1462.5,36.5,False
PE-002915,ENG-00768,CON-0041,2025-04-25 13:16:00,Workshop,8.5,1593.75,5.4,True
PE-002916,ENG-00149,CON-0198,2025-04-06 12:18:00,Documentation,8.8,880.0,51.8,False
PE-002917,ENG-00921,CON-0063,2025-04-07 16:40:00,Analysis,5.6,1400.0,78.0,False
PE-002918,ENG-00121,CON-0103,2025-04-12 10:54:00,Delivery,9.0,1350.0,24.0,False
PE-002919,ENG-00462,CON-0166,2025-05-23 12:07:00,Delivery,3.4,510.0,82.9,False
PE-002920,ENG-00191,CON-0017,2025-02-06 19:53:00,Delivery,2.4,450.0,30.1,False
PE-002921,ENG-00874,CON-0106,2025-06-13 11:38:00,Workshop,3.7,693.75,3.9,True
PE-002922,ENG-00254,CON-0149,2025-05-23 17:20:00,Documentation,8.8,1320.0,17.8,False
PE-002923,ENG-00724,CON-0112,2025-01-22 13:22:00,Analysis,5.2,650.0,10.5,False
PE-002924,ENG-00656,CON-0200,2025-05-19 08:38:00,Analysis,8.8,880.0,0.0,True
PE-002925,ENG-00019,CON-0065,2025-06-28 16:21:00,Stakeholder Meeting,7.5,1125.0,41.7,False
PE-002926,ENG-00306,CON-0022,2025-06-07 18:14:00,Review,3.0,375.0,47.2,False
PE-002927,ENG-00207,CON-0175,2025-04-20 15:17:00,Documentation,4.6,862.5,0.0,True
PE-002928,ENG-00477,CON-0144,2025-01-04 08:37:00,Documentation,3.2,800.0,38.7,False
PE-002929,ENG-00153,CON-0190,2025-01-12 17:53:00,Travel,2.1,262.5,53.4,False
PE-002930,ENG-00246,CON-0149,2025-02-26 08:36:00,Stakeholder Meeting,3.3,495.0,74.7,False
PE-002931,ENG-00308,CON-0171,2025-05-11 09:03:00,Delivery,2.6,325.0,35.2,False
PE-002932,ENG-00027,CON-0077,2025-06-09 09:49:00,Analysis,4.5,1125.0,1.3,True
PE-002933,ENG-00121,CON-0032,2025-04-22 11:50:00,Documentation,4.8,600.0,54.1,False
PE-002934,ENG-00541,CON-0198,2025-05-14 18:49:00,Stakeholder Meeting,8.5,1062.5,64.9,False
PE-002935,ENG-00236,CON-0160,2025-04-05 14:34:00,Delivery,6.5,975.0,42.4,False
PE-002936,ENG-00482,CON-0027,2025-02-23 15:49:00,Workshop,8.5,1275.0,54.5,False
PE-002937,ENG-00247,CON-0198,2025-02-25 19:20:00,Travel,9.0,1687.5,76.1,False
PE-002938,ENG-00400,CON-0131,2025-05-19 08:30:00,Workshop,3.8,475.0,47.0,False
PE-002939,ENG-00235,CON-0109,2025-02-25 15:05:00,Delivery,0.9,225.0,0.0,True
PE-002940,ENG-00344,CON-0086,2025-02-13 19:01:00,Review,5.9,1475.0,28.3,False
PE-002941,ENG-00894,CON-0124,2025-03-14 11:10:00,Workshop,8.9,2225.0,53.3,False
PE-002942,ENG-00432,CON-0163,2025-01-11 13:33:00,Delivery,8.3,1556.25,42.2,False
PE-002943,ENG-00608,CON-0153,2025-01-26 09:33:00,Stakeholder Meeting,7.3,1368.75,11.9,False
PE-002944,ENG-00198,CON-0018,2025-05-04 16:43:00,Delivery,5.1,765.0,42.8,False
PE-002945,ENG-00069,CON-0051,2025-04-03 12:53:00,Delivery,9.3,1395.0,42.9,False
PE-002946,ENG-00767,CON-0148,2025-04-28 15:51:00,Travel,4.5,675.0,1.0,True
PE-002947,ENG-00393,CON-0018,2025-04-16 09:51:00,Documentation,3.8,712.5,8.2,True
PE-002948,ENG-00089,CON-0057,2025-04-07 10:24:00,Analysis,6.3,630.0,100.0,False
PE-002949,ENG-00111,CON-0010,2025-02-10 17:11:00,Workshop,5.6,840.0,58.8,False
PE-002950,ENG-00479,CON-0136,2025-01-14 10:00:00,Workshop,5.1,956.25,42.2,False
PE-002951,ENG-00196,CON-0199,2025-06-10 13:05:00,Analysis,2.9,725.0,100.0,False
PE-002952,ENG-00958,CON-0085,2025-03-26 16:33:00,Review,3.8,570.0,4.9,True
PE-002953,ENG-00810,CON-0068,2025-06-11 12:14:00,Workshop,8.9,1335.0,62.0,False
PE-002954,ENG-00083,CON-0137,2025-01-30 11:34:00,Workshop,1.6,240.0,89.5,False
PE-002955,ENG-00132,CON-0161,2025-02-06 17:47:00,Workshop,6.9,1293.75,45.0,False
PE-002956,ENG-00490,CON-0139,2025-01-21 17:45:00,Workshop,2.2,330.0,21.1,False
PE-002957,ENG-00701,CON-0022,2025-02-01 10:39:00,Delivery,2.5,468.75,48.2,False
PE-002958,ENG-00375,CON-0082,2025-03-17 13:57:00,Stakeholder Meeting,4.0,400.0,97.5,False
PE-002959,ENG-00585,CON-0042,2025-02-02 13:39:00,Analysis,2.7,675.0,93.9,False
PE-002960,ENG-00498,CON-0184,2025-01-30 18:53:00,Workshop,9.6,2400.0,75.5,False
PE-002961,ENG-00672,CON-0133,2025-06-22 16:52:00,Delivery,4.2,787.5,13.0,False
PE-002962,ENG-00580,CON-0005,2025-01-20 08:13:00,Documentation,4.6,575.0,57.9,False
PE-002963,ENG-00338,CON-0083,2025-05-31 15:11:00,Documentation,4.7,881.25,8.5,True
PE-002964,ENG-00916,CON-0125,2025-02-02 08:11:00,Documentation,7.4,1110.0,12.8,False
PE-002965,ENG-00372,CON-0164,2025-02-13 16:07:00,Analysis,6.3,1181.25,52.6,False
PE-002966,ENG-00954,CON-0072,2025-01-10 12:46:00,Workshop,1.1,206.25,2.8,True
PE-002967,ENG-00756,CON-0026,2025-03-11 09:28:00,Travel,2.4,450.0,64.6,False
PE-002968,ENG-00226,CON-0006,2025-02-11 09:56:00,Delivery,5.8,725.0,17.6,False
PE-002969,ENG-00402,CON-0009,2025-01-13 17:26:00,Travel,4.0,750.0,16.8,False
PE-002970,ENG-00804,CON-0145,2025-06-17 11:01:00,Analysis,5.3,530.0,100.0,False
PE-002971,ENG-00527,CON-0006,2025-04-12 18:10:00,Review,4.4,440.0,100.0,False
PE-002972,ENG-00023,CON-0186,2025-04-22 18:01:00,Documentation,1.9,190.0,38.4,False
PE-002973,ENG-00790,CON-0026,2025-04-26 15:47:00,Analysis,4.1,410.0,46.9,False
PE-002974,ENG-00135,CON-0142,2025-05-29 17:38:00,Travel,1.1,110.0,94.3,False
PE-002975,ENG-00255,CON-0152,2025-05-07 08:51:00,Workshop,0.6,150.0,39.0,False
PE-002976,ENG-00377,CON-0167,2025-01-24 13:22:00,Documentation,9.7,1818.75,16.2,False
PE-002977,ENG-00131,CON-0129,2025-02-06 14:42:00,Stakeholder Meeting,8.0,2000.0,23.2,False
PE-002978,ENG-00815,CON-0074,2025-03-22 13:33:00,Review,3.7,462.5,20.0,False
PE-002979,ENG-00145,CON-0093,2025-03-15 19:25:00,Delivery,5.7,712.5,14.0,False
PE-002980,ENG-00960,CON-0180,2025-03-19 09:15:00,Stakeholder Meeting,7.8,1462.5,58.5,False
PE-002981,ENG-00986,CON-0164,2025-02-15 12:49:00,Workshop,8.2,820.0,0.0,True
PE-002982,ENG-00868,CON-0168,2025-01-06 18:34:00,Workshop,3.3,618.75,33.1,False
PE-002983,ENG-00201,CON-0105,2025-04-02 19:59:00,Review,5.8,725.0,100.0,False
PE-002984,ENG-00516,CON-0166,2025-04-12 16:46:00,Documentation,3.9,731.25,37.0,False
PE-002985,ENG-00795,CON-0039,2025-04-10 12:06:00,Travel,4.2,420.0,42.8,False
PE-002986,ENG-00194,CON-0111,2025-06-05 14:41:00,Workshop,9.6,960.0,28.8,False
PE-002987,ENG-00840,CON-0030,2025-05-22 18:53:00,Delivery,9.0,2250.0,0.0,True
PE-002988,ENG-00309,CON-0086,2025-01-07 16:24:00,Stakeholder Meeting,1.7,212.5,0.0,True
PE-002989,ENG-00591,CON-0019,2025-03-07 08:15:00,Stakeholder Meeting,7.7,962.5,59.6,False
PE-002990,ENG-00060,CON-0143,2025-02-17 13:24:00,Workshop,8.0,1000.0,37.1,False
PE-002991,ENG-00871,CON-0001,2025-05-30 15:00:00,Documentation,4.4,825.0,70.1,False
PE-002992,ENG-00375,CON-0192,2025-06-21 17:50:00,Travel,3.5,875.0,91.3,False
PE-002993,ENG-00414,CON-0137,2025-06-27 16:30:00,Delivery,9.5,1187.5,14.3,False
PE-002994,ENG-00859,CON-0065,2025-05-08 14:47:00,Travel,4.0,500.0,56.5,False
PE-002995,ENG-00501,CON-0005,2025-04-23 13:39:00,Delivery,8.0,2000.0,0.0,True
PE-002996,ENG-00678,CON-0008,2025-05-11 17:02:00,Travel,3.0,375.0,0.0,True
PE-002997,ENG-00816,CON-0146,2025-02-06 10:14:00,Stakeholder Meeting,4.5,675.0,61.5,False
PE-002998,ENG-00231,CON-0081,2025-04-24 12:19:00,Travel,2.8,280.0,18.6,False
PE-002999,ENG-00200,CON-0017,2025-05-21 19:44:00,Documentation,2.3,575.0,41.9,False
PE-003000,ENG-00040,CON-0038,2025-04-30 08:36:00,Stakeholder Meeting,5.3,530.0,100.0,False
PE-003001,ENG-00398,CON-0099,2025-06-08 09:14:00,Travel,6.3,1181.25,65.8,False
PE-003002,ENG-00698,CON-0086,2025-01-19 19:25:00,Documentation,3.9,390.0,57.6,False
PE-003003,ENG-00456,CON-0139,2025-03-25 17:09:00,Documentation,3.4,637.5,40.6,False
PE-003004,ENG-00175,CON-0199,2025-01-04 08:21:00,Documentation,3.1,465.0,47.8,False
PE-003005,ENG-00213,CON-0156,2025-05-15 16:57:00,Delivery,5.7,855.0,33.6,False
PE-003006,ENG-00514,CON-0172,2025-02-15 19:29:00,Documentation,3.2,400.0,26.4,False
PE-003007,ENG-00333,CON-0198,2025-03-27 14:29:00,Review,1.8,337.5,7.0,True
PE-003008,ENG-00480,CON-0079,2025-06-16 08:37:00,Delivery,7.9,790.0,68.0,False
PE-003009,ENG-00501,CON-0157,2025-05-27 19:47:00,Stakeholder Meeting,6.6,660.0,12.3,False
PE-003010,ENG-00088,CON-0045,2025-05-27 18:32:00,Stakeholder Meeting,6.8,680.0,9.2,True
PE-003011,ENG-00283,CON-0173,2025-01-16 17:20:00,Review,1.2,120.0,23.6,False
PE-003012,ENG-00294,CON-0158,2025-03-17 13:07:00,Workshop,2.0,300.0,47.2,False
PE-003013,ENG-00048,CON-0173,2025-05-16 12:52:00,Stakeholder Meeting,4.0,500.0,100.0,False
PE-003014,ENG-00419,CON-0025,2025-01-14 11:51:00,Analysis,10.0,2500.0,38.4,False
PE-003015,ENG-00450,CON-0083,2025-01-06 13:07:00,Analysis,8.3,1556.25,63.0,False
PE-003016,ENG-00731,CON-0043,2025-01-07 16:53:00,Workshop,8.7,1305.0,67.3,False
PE-003017,ENG-00073,CON-0118,2025-03-20 12:31:00,Review,1.2,150.0,100.0,False
PE-003018,ENG-00945,CON-0092,2025-04-12 15:29:00,Travel,8.5,850.0,77.6,False
PE-003019,ENG-00700,CON-0089,2025-03-18 14:14:00,Documentation,7.7,962.5,42.3,False
PE-003020,ENG-00933,CON-0066,2025-05-05 11:03:00,Stakeholder Meeting,9.1,2275.0,13.1,False
PE-003021,ENG-00649,CON-0138,2025-01-13 14:10:00,Travel,1.9,190.0,90.6,False
PE-003022,ENG-00004,CON-0121,2025-04-24 11:06:00,Workshop,6.9,1035.0,29.9,False
PE-003023,ENG-00637,CON-0015,2025-02-01 12:17:00,Delivery,5.6,1400.0,0.0,True
PE-003024,ENG-00208,CON-0046,2025-05-06 18:29:00,Workshop,7.8,1170.0,64.0,False
PE-003025,ENG-00764,CON-0035,2025-04-25 19:06:00,Travel,7.9,790.0,32.4,False
PE-003026,ENG-00068,CON-0152,2025-02-25 19:22:00,Travel,3.2,800.0,22.4,False
PE-003027,ENG-00500,CON-0066,2025-04-15 18:07:00,Stakeholder Meeting,1.0,100.0,46.3,False
PE-003028,ENG-00266,CON-0022,2025-01-06 10:22:00,Documentation,4.3,1075.0,36.2,False
PE-003029,ENG-00167,CON-0194,2025-05-24 09:23:00,Delivery,9.2,1380.0,93.7,False
PE-003030,ENG-00776,CON-0176,2025-02-07 19:21:00,Workshop,5.2,1300.0,60.9,False
PE-003031,ENG-00049,CON-0197,2025-06-13 19:30:00,Review,4.8,480.0,0.0,True
PE-003032,ENG-00673,CON-0026,2025-02-02 16:14:00,Documentation,8.7,870.0,0.6,True
PE-003033,ENG-00136,CON-0026,2025-06-12 16:44:00,Documentation,4.7,881.25,0.0,True
PE-003034,ENG-00984,CON-0062,2025-02-19 08:41:00,Review,5.0,750.0,0.0,True
PE-003035,ENG-00015,CON-0062,2025-01-07 15:03:00,Travel,2.7,270.0,74.0,False
PE-003036,ENG-00263,CON-0007,2025-01-19 16:12:00,Documentation,6.4,800.0,43.1,False
PE-003037,ENG-00959,CON-0100,2025-04-15 15:40:00,Analysis,6.8,850.0,28.1,False
PE-003038,ENG-00635,CON-0167,2025-01-11 11:46:00,Stakeholder Meeting,4.2,1050.0,24.3,False
PE-003039,ENG-00292,CON-0144,2025-04-02 12:44:00,Travel,1.1,165.0,66.5,False
PE-003040,ENG-00905,CON-0094,2025-05-20 19:53:00,Documentation,9.5,950.0,39.6,False
PE-003041,ENG-00483,CON-0062,2025-06-10 19:41:00,Delivery,8.1,1012.5,76.6,False
PE-003042,ENG-00972,CON-0044,2025-05-03 15:05:00,Analysis,3.5,525.0,0.0,True
PE-003043,ENG-00879,CON-0031,2025-05-25 12:04:00,Travel,5.3,662.5,29.6,False
PE-003044,ENG-00824,CON-0092,2025-04-07 12:50:00,Workshop,3.9,975.0,54.3,False
PE-003045,ENG-00873,CON-0011,2025-06-12 09:33:00,Analysis,4.4,660.0,0.0,True
PE-003046,ENG-00152,CON-0122,2025-06-01 17:42:00,Stakeholder Meeting,9.1,1137.5,31.6,False
PE-003047,ENG-00215,CON-0171,2025-01-02 19:28:00,Delivery,5.9,885.0,6.0,True
PE-003048,ENG-00757,CON-0121,2025-05-14 10:28:00,Workshop,2.6,487.5,83.0,False
PE-003049,ENG-00449,CON-0163,2025-02-17 11:21:00,Review,0.9,225.0,24.2,False
PE-003050,ENG-00853,CON-0026,2025-05-28 17:00:00,Travel,4.6,460.0,39.6,False
PE-003051,ENG-00983,CON-0054,2025-04-07 12:10:00,Documentation,6.1,610.0,26.8,False
PE-003052,ENG-00790,CON-0079,2025-06-17 13:33:00,Documentation,3.3,825.0,30.3,False
PE-003053,ENG-00812,CON-0039,2025-06-12 16:06:00,Workshop,7.1,1775.0,66.8,False
PE-003054,ENG-00980,CON-0030,2025-04-08 08:18:00,Travel,5.3,662.5,40.3,False
PE-003055,ENG-00621,CON-0107,2025-02-24 12:32:00,Delivery,9.0,2250.0,79.1,False
PE-003056,ENG-00331,CON-0124,2025-01-16 18:14:00,Documentation,1.4,140.0,76.6,False
PE-003057,ENG-00811,CON-0140,2025-06-14 18:15:00,Documentation,9.4,2350.0,39.9,False
PE-003058,ENG-00406,CON-0173,2025-05-17 12:58:00,Documentation,1.5,150.0,7.1,True
PE-003059,ENG-00587,CON-0153,2025-03-09 15:26:00,Delivery,9.5,1187.5,72.6,False
PE-003060,ENG-00891,CON-0008,2025-01-02 09:58:00,Review,2.4,450.0,0.0,True
PE-003061,ENG-00637,CON-0037,2025-06-14 18:05:00,Travel,6.2,930.0,22.0,False
PE-003062,ENG-00463,CON-0112,2025-05-17 16:38:00,Delivery,7.9,1185.0,78.8,False
PE-003063,ENG-00558,CON-0008,2025-01-09 13:36:00,Documentation,6.1,915.0,47.5,False
PE-003064,ENG-00135,CON-0056,2025-01-08 14:22:00,Review,1.4,140.0,32.7,False
PE-003065,ENG-00140,CON-0055,2025-02-17 19:43:00,Workshop,1.3,195.0,44.5,False
PE-003066,ENG-00066,CON-0157,2025-05-23 14:46:00,Review,3.4,850.0,24.0,False
PE-003067,ENG-00537,CON-0174,2025-04-12 12:59:00,Delivery,6.3,787.5,31.3,False
PE-003068,ENG-00245,CON-0005,2025-05-01 14:34:00,Workshop,9.0,1125.0,0.0,True
PE-003069,ENG-00331,CON-0165,2025-04-05 16:19:00,Documentation,2.1,262.5,46.4,False
PE-003070,ENG-00976,CON-0009,2025-02-28 16:39:00,Documentation,9.4,1762.5,35.0,False
PE-003071,ENG-00470,CON-0001,2025-05-01 19:00:00,Review,4.9,735.0,44.6,False
PE-003072,ENG-00087,CON-0112,2025-06-04 19:58:00,Stakeholder Meeting,5.6,1400.0,33.3,False
PE-003073,ENG-00108,CON-0160,2025-03-24 10:39:00,Delivery,3.0,450.0,71.5,False
PE-003074,ENG-00247,CON-0165,2025-02-28 08:26:00,Analysis,7.5,750.0,12.1,False
PE-003075,ENG-00707,CON-0063,2025-01-06 16:55:00,Travel,6.6,825.0,57.0,False
PE-003076,ENG-00823,CON-0016,2025-02-04 17:12:00,Review,7.6,1140.0,44.8,False
PE-003077,ENG-00179,CON-0012,2025-04-17 16:46:00,Travel,7.3,912.5,43.5,False
PE-003078,ENG-00064,CON-0046,2025-02-20 12:49:00,Documentation,2.5,312.5,47.1,False
PE-003079,ENG-00943,CON-0104,2025-06-20 19:29:00,Analysis,0.6,75.0,28.6,False
PE-003080,ENG-00556,CON-0191,2025-04-13 16:41:00,Documentation,4.1,512.5,19.0,False
PE-003081,ENG-00254,CON-0159,2025-06-08 10:26:00,Review,5.0,937.5,53.4,False
PE-003082,ENG-00630,CON-0172,2025-03-17 15:41:00,Stakeholder Meeting,4.2,420.0,40.5,False
PE-003083,ENG-00897,CON-0068,2025-03-25 18:12:00,Documentation,3.1,310.0,36.5,False
PE-003084,ENG-00824,CON-0062,2025-04-18 13:57:00,Analysis,7.7,1925.0,89.9,False
PE-003085,ENG-00227,CON-0154,2025-01-29 18:20:00,Review,8.2,1025.0,36.1,False
PE-003086,ENG-00702,CON-0184,2025-03-18 08:28:00,Review,9.1,1365.0,92.1,False
PE-003087,ENG-00364,CON-0069,2025-06-07 19:35:00,Workshop,2.6,390.0,1.2,True
PE-003088,ENG-00766,CON-0005,2025-05-12 16:53:00,Travel,8.3,830.0,0.0,True
PE-003089,ENG-00186,CON-0113,2025-04-09 17:39:00,Travel,6.1,915.0,52.2,False
PE-003090,ENG-00250,CON-0097,2025-01-15 14:47:00,Review,7.2,720.0,72.7,False
PE-003091,ENG-00688,CON-0119,2025-05-09 10:05:00,Delivery,7.6,1425.0,40.1,False
PE-003092,ENG-00702,CON-0064,2025-01-25 12:19:00,Stakeholder Meeting,8.6,2150.0,53.4,False
PE-003093,ENG-00184,CON-0095,2025-05-03 11:02:00,Travel,5.5,1031.25,13.1,False
PE-003094,ENG-00504,CON-0110,2025-03-07 14:07:00,Workshop,8.3,1037.5,79.2,False
PE-003095,ENG-00839,CON-0184,2025-01-08 17:53:00,Documentation,4.5,675.0,50.5,False
PE-003096,ENG-00607,CON-0160,2025-02-12 16:57:00,Stakeholder Meeting,3.6,360.0,80.1,False
PE-003097,ENG-00087,CON-0099,2025-01-02 13:24:00,Travel,4.8,1200.0,23.6,False
PE-003098,ENG-00701,CON-0045,2025-03-17 13:24:00,Travel,6.1,1525.0,16.7,False
PE-003099,ENG-00756,CON-0152,2025-06-01 17:00:00,Review,1.2,120.0,41.8,False
PE-003100,ENG-00695,CON-0131,2025-03-04 18:02:00,Stakeholder Meeting,6.3,945.0,69.0,False
PE-003101,ENG-00579,CON-0120,2025-05-06 13:47:00,Travel,5.6,1050.0,49.2,False
PE-003102,ENG-00567,CON-0077,2025-06-14 11:48:00,Travel,8.9,1335.0,25.5,False
PE-003103,ENG-00728,CON-0022,2025-01-16 14:28:00,Stakeholder Meeting,2.5,312.5,48.8,False
PE-003104,ENG-00938,CON-0143,2025-03-09 08:37:00,Review,3.3,330.0,49.6,False
PE-003105,ENG-00977,CON-0006,2025-01-08 17:24:00,Documentation,8.4,2100.0,51.3,False
PE-003106,ENG-00194,CON-0140,2025-04-18 08:48:00,Travel,1.4,262.5,76.1,False
PE-003107,ENG-00622,CON-0036,2025-01-07 18:31:00,Review,3.8,712.5,52.0,False
PE-003108,ENG-00185,CON-0077,2025-03-26 17:41:00,Documentation,1.7,425.0,17.1,False
PE-003109,ENG-00386,CON-0090,2025-01-09 09:53:00,Travel,9.6,1200.0,48.9,False
PE-003110,ENG-00775,CON-0051,2025-01-10 17:49:00,Travel,1.0,250.0,58.9,False
PE-003111,ENG-00619,CON-0121,2025-02-05 19:59:00,Analysis,4.4,660.0,0.0,True
PE-003112,ENG-00478,CON-0050,2025-04-02 16:34:00,Delivery,8.8,1650.0,93.0,False
PE-003113,ENG-00989,CON-0144,2025-06-03 11:22:00,Review,4.4,440.0,31.6,False
PE-003114,ENG-00482,CON-0089,2025-01-29 11:26:00,Travel,6.3,787.5,37.3,False
PE-003115,ENG-00147,CON-0187,2025-04-16 17:31:00,Documentation,1.0,187.5,100.0,False
PE-003116,ENG-00005,CON-0152,2025-06-01 13:19:00,Workshop,2.9,290.0,28.1,False
PE-003117,ENG-00347,CON-0122,2025-02-19 16:10:00,Analysis,2.7,337.5,90.3,False
PE-003118,ENG-00118,CON-0135,2025-01-23 11:25:00,Review,4.9,918.75,20.2,False
PE-003119,ENG-00549,CON-0112,2025-01-30 10:42:00,Workshop,7.4,740.0,22.7,False
PE-003120,ENG-00960,CON-0181,2025-05-31 12:09:00,Documentation,9.6,1440.0,14.3,False
PE-003121,ENG-00217,CON-0005,2025-04-10 19:36:00,Workshop,3.4,637.5,100.0,False
PE-003122,ENG-00911,CON-0159,2025-03-06 12:45:00,Documentation,4.1,768.75,43.0,False
PE-003123,ENG-00047,CON-0067,2025-06-08 16:01:00,Documentation,3.3,495.0,0.0,True
PE-003124,ENG-00296,CON-0005,2025-03-23 17:21:00,Stakeholder Meeting,5.9,590.0,20.8,False
PE-003125,ENG-00979,CON-0003,2025-06-16 12:47:00,Delivery,8.3,1037.5,9.2,True
PE-003126,ENG-00082,CON-0087,2025-06-25 08:18:00,Stakeholder Meeting,8.8,2200.0,40.8,False
PE-003127,ENG-00756,CON-0037,2025-01-19 10:57:00,Workshop,8.2,1537.5,10.3,False
PE-003128,ENG-00243,CON-0016,2025-06-24 09:30:00,Review,8.0,800.0,72.1,False
PE-003129,ENG-00411,CON-0095,2025-04-03 17:44:00,Delivery,3.3,618.75,51.1,False
PE-003130,ENG-00818,CON-0097,2025-03-19 13:56:00,Delivery,4.7,881.25,4.7,True
PE-003131,ENG-00992,CON-0072,2025-03-13 16:16:00,Review,7.9,1975.0,35.9,False
PE-003132,ENG-00885,CON-0034,2025-03-10 18:51:00,Workshop,5.9,1106.25,45.8,False
PE-003133,ENG-00435,CON-0161,2025-05-01 14:50:00,Travel,6.3,1575.0,33.7,False
PE-003134,ENG-00703,CON-0175,2025-05-10 16:33:00,Travel,1.6,240.0,42.3,False
PE-003135,ENG-00212,CON-0187,2025-01-06 11:57:00,Analysis,3.7,462.5,56.7,False
PE-003136,ENG-00910,CON-0165,2025-02-14 13:42:00,Travel,1.9,190.0,55.3,False
PE-003137,ENG-00631,CON-0117,2025-02-02 12:06:00,Workshop,9.1,1706.25,29.1,False
PE-003138,ENG-00970,CON-0094,2025-03-31 19:08:00,Delivery,4.5,1125.0,85.0,False
PE-003139,ENG-00425,CON-0104,2025-03-25 16:29:00,Stakeholder Meeting,8.2,1537.5,0.0,True
PE-003140,ENG-00996,CON-0033,2025-01-26 13:03:00,Workshop,0.8,150.0,0.0,True
PE-003141,ENG-00130,CON-0080,2025-01-29 10:47:00,Review,9.7,2425.0,12.7,False
PE-003142,ENG-00645,CON-0171,2025-05-08 16:31:00,Documentation,6.5,650.0,17.3,False
