account_id,plan,mrr_usd,industry,region,signup_date,churn_date,is_churned,seat_count,health_score
ACC-01668,Starter,133.0,Retail,North America,2023-03-24,,0,5,46.0
ACC-01669,Growth,526.0,Manufacturing,Europe,2022-05-15,,0,12,93.5
ACC-01670,Growth,664.0,Technology,North America,2023-02-21,,0,9,71.0
ACC-01671,Professional,1351.0,Professional Services,LATAM,2021-06-09,,0,48,93.4
ACC-01672,Growth,567.0,Healthcare,Europe,2023-08-31,,0,22,72.7
ACC-01673,Starter,103.0,Media,Europe,2023-05-01,,0,21,57.3
ACC-01674,Growth,655.0,Retail,North America,2022-07-13,,0,18,83.3
ACC-01675,Professional,1854.0,Finance,North America,2023-12-21,,0,63,89.3
ACC-01676,Starter,119.0,Finance,North America,2022-05-12,2025-01-29,1,5,34.7
ACC-01677,Professional,1369.0,Finance,Europe,2023-04-17,,0,20,82.5
ACC-01678,Enterprise,4499.0,Manufacturing,Europe,2023-06-20,,0,31,93.9
ACC-01679,Professional,1491.0,Technology,LATAM,2024-10-10,,0,27,85.7
ACC-01680,Growth,518.0,Media,North America,2024-08-07,2025-01-01,1,22,53.5
ACC-01681,Professional,1883.0,Media,North America,2021-09-03,,0,23,84.0
ACC-01682,Growth,622.0,Finance,North America,2021-12-02,2025-02-01,1,5,82.9
ACC-01683,Growth,558.0,Media,North America,2022-10-25,,0,19,87.6
ACC-01684,Growth,661.0,Professional Services,APAC,2024-05-04,2025-02-10,1,14,84.7
ACC-01685,Starter,134.0,Healthcare,APAC,2023-03-18,2025-01-10,1,4,30.4
ACC-01686,Starter,127.0,Retail,Europe,2021-07-12,2025-01-18,1,45,43.5
ACC-01687,Growth,696.0,Retail,North America,2022-02-14,,0,17,79.1
ACC-01688,Growth,471.0,Healthcare,North America,2023-05-11,,0,20,66.6
ACC-01689,Growth,602.0,Media,LATAM,2024-09-14,,0,18,63.9
ACC-01690,Growth,609.0,Professional Services,North America,2021-05-28,,0,23,78.8
ACC-01691,Enterprise,6326.0,Healthcare,LATAM,2023-03-12,,0,55,91.8
ACC-01692,Starter,123.0,Finance,Europe,2021-07-05,2025-02-20,1,33,47.6
ACC-01693,Professional,1544.0,Education,APAC,2021-10-08,,0,84,91.2
ACC-01694,Starter,127.0,Education,North America,2021-05-14,,0,5,36.4
ACC-01695,Enterprise,6540.0,Media,Europe,2021-08-19,,0,90,96.3
ACC-01696,Enterprise,4814.0,Professional Services,Europe,2022-06-15,,0,55,99.9
ACC-01697,Starter,128.0,Education,North America,2023-09-01,2025-01-03,1,8,41.2
ACC-01698,Starter,136.0,Retail,Europe,2021-04-07,,0,4,42.5
ACC-01699,Enterprise,5286.0,Professional Services,APAC,2020-11-26,,0,29,93.9
ACC-01700,Growth,524.0,Technology,North America,2023-12-09,,0,21,91.1
ACC-01701,Growth,619.0,Media,North America,2023-12-13,,0,27,71.2
ACC-01702,Enterprise,5992.0,Retail,APAC,2023-02-13,,0,49,93.4
ACC-01703,Growth,504.0,Retail,Europe,2021-08-14,,0,41,71.5
ACC-01704,Growth,624.0,Manufacturing,North America,2021-11-21,2025-03-21,1,7,65.3
ACC-01705,Growth,674.0,Healthcare,APAC,2023-06-04,,0,14,80.4
ACC-01706,Professional,1946.0,Retail,LATAM,2021-12-22,,0,39,95.1
ACC-01707,Professional,2058.0,Media,North America,2024-03-08,,0,24,85.9
ACC-01708,Starter,92.0,Manufacturing,APAC,2022-08-17,,0,23,58.3
ACC-01709,Professional,1807.0,Healthcare,Europe,2024-09-07,,0,15,81.3
ACC-01710,Growth,498.0,Technology,North America,2023-05-18,,0,61,91.8
ACC-01711,Starter,85.0,Finance,Europe,2023-09-29,,0,27,69.1
ACC-01712,Growth,642.0,Professional Services,LATAM,2022-11-07,2025-02-17,1,23,72.5
ACC-01713,Enterprise,6622.0,Retail,North America,2021-10-29,,0,100,100.0
ACC-01714,Growth,560.0,Manufacturing,North America,2023-04-20,2025-03-17,1,5,59.3
ACC-01715,Growth,501.0,Technology,Europe,2023-08-15,,0,16,64.2
ACC-01716,Enterprise,5047.0,Technology,LATAM,2023-12-25,,0,84,100.0
ACC-01717,Growth,692.0,Education,APAC,2023-07-10,,0,19,70.9
ACC-01718,Growth,654.0,Finance,LATAM,2021-10-12,,0,33,83.2
ACC-01719,Enterprise,4389.0,Technology,APAC,2022-07-06,,0,65,89.9
ACC-01720,Growth,595.0,Technology,Europe,2021-04-20,,0,69,81.6
ACC-01721,Growth,638.0,Manufacturing,North America,2021-06-22,,0,60,77.2
ACC-01722,Growth,648.0,Finance,North America,2024-08-06,,0,50,85.4
ACC-01723,Enterprise,4677.0,Healthcare,North America,2021-08-26,,0,39,97.1
ACC-01724,Professional,2012.0,Technology,APAC,2022-10-24,,0,42,98.9
ACC-01725,Growth,675.0,Professional Services,North America,2021-08-02,2025-03-10,1,18,74.9
ACC-01726,Professional,1703.0,Media,North America,2023-11-05,,0,25,87.2
ACC-01727,Professional,1285.0,Finance,APAC,2023-08-23,,0,48,81.3
ACC-01728,Starter,102.0,Professional Services,LATAM,2023-06-22,,0,15,39.2
ACC-01729,Starter,108.0,Technology,Europe,2022-07-26,2025-01-19,1,26,57.0
ACC-01730,Starter,102.0,Manufacturing,Europe,2024-07-09,2025-02-06,1,4,34.6
ACC-01731,Starter,134.0,Education,Europe,2024-11-29,,0,22,31.8
ACC-01732,Growth,480.0,Healthcare,Europe,2022-02-19,,0,14,72.5
ACC-01733,Growth,675.0,Finance,LATAM,2021-05-15,,0,13,76.6
ACC-01734,Starter,119.0,Media,North America,2023-02-09,,0,30,47.3
ACC-01735,Starter,114.0,Healthcare,North America,2023-07-23,2025-02-05,1,6,41.0
ACC-01736,Starter,104.0,Finance,Europe,2022-11-30,,0,40,46.2
ACC-01737,Enterprise,5546.0,Media,LATAM,2021-09-09,,0,49,95.9
ACC-01738,Professional,1672.0,Healthcare,North America,2023-10-08,,0,23,94.4
ACC-01739,Growth,613.0,Finance,North America,2021-01-07,,0,6,71.7
ACC-01740,Enterprise,4785.0,Healthcare,Europe,2021-06-18,,0,23,87.7
ACC-01741,Growth,652.0,Manufacturing,North America,2024-06-12,,0,43,85.0
ACC-01742,Growth,531.0,Finance,APAC,2021-05-01,2025-03-29,1,21,64.8
ACC-01743,Growth,450.0,Finance,North America,2021-10-18,2025-02-01,1,31,79.4
ACC-01744,Starter,137.0,Healthcare,North America,2022-11-19,,0,20,54.9
ACC-01745,Enterprise,6006.0,Education,LATAM,2022-05-14,,0,99,95.3
ACC-01746,Growth,673.0,Manufacturing,Europe,2021-09-01,2025-02-08,1,8,84.6
ACC-01747,Growth,571.0,Media,North America,2023-07-31,,0,14,83.4
ACC-01748,Professional,1882.0,Finance,North America,2022-04-11,,0,10,90.8
ACC-01749,Starter,133.0,Professional Services,APAC,2021-03-07,,0,32,45.9
ACC-01750,Growth,520.0,Manufacturing,APAC,2024-07-17,,0,20,47.3
ACC-01751,Professional,1615.0,Professional Services,Europe,2021-03-17,,0,23,82.5
ACC-01752,Growth,454.0,Media,Europe,2023-07-23,,0,37,74.4
ACC-01753,Professional,1395.0,Media,Europe,2023-06-05,,0,68,93.4
ACC-01754,Starter,118.0,Technology,Europe,2022-02-02,,0,4,44.2
ACC-01755,Enterprise,4471.0,Healthcare,North America,2021-11-28,,0,30,90.9
ACC-01756,Growth,607.0,Media,North America,2022-04-12,,0,39,82.3
ACC-01757,Starter,101.0,Professional Services,North America,2023-08-11,2025-01-13,1,5,33.7
ACC-01758,Growth,654.0,Healthcare,Europe,2021-10-09,,0,14,81.7
ACC-01759,Growth,610.0,Education,APAC,2021-07-30,,0,31,61.6
ACC-01760,Professional,2010.0,Retail,Europe,2023-12-15,,0,27,95.1
ACC-01761,Starter,135.0,Media,APAC,2024-03-26,2025-02-25,1,3,37.9
ACC-01762,Growth,678.0,Manufacturing,Europe,2021-01-09,,0,35,88.8
ACC-01763,Growth,436.0,Retail,North America,2022-06-06,,0,42,83.5
ACC-01764,Enterprise,5975.0,Technology,North America,2021-05-13,,0,40,87.8
ACC-01765,Growth,502.0,Manufacturing,North America,2022-06-15,,0,13,77.9
ACC-01766,Professional,2080.0,Technology,North America,2021-05-19,,0,59,94.7
ACC-01767,Starter,85.0,Technology,North America,2024-09-15,2025-03-03,1,7,29.5
ACC-01768,Professional,1395.0,Technology,Europe,2022-02-13,,0,29,82.8
ACC-01769,Growth,607.0,Media,North America,2021-01-22,,0,18,70.2
ACC-01770,Starter,111.0,Media,Europe,2021-06-20,2025-01-07,1,52,46.0
ACC-01771,Starter,110.0,Healthcare,North America,2021-09-30,2025-01-29,1,9,43.4
ACC-01772,Enterprise,6949.0,Technology,LATAM,2023-11-18,,0,48,96.6
ACC-01773,Growth,628.0,Professional Services,APAC,2023-06-24,,0,58,77.6
ACC-01774,Starter,113.0,Finance,LATAM,2021-09-30,2025-01-02,1,32,39.7
ACC-01775,Professional,1311.0,Finance,North America,2022-01-21,,0,15,87.5
ACC-01776,Enterprise,6307.0,Manufacturing,APAC,2024-03-04,,0,305,89.9
ACC-01777,Starter,87.0,Technology,North America,2021-08-23,,0,7,37.9
ACC-01778,Starter,132.0,Manufacturing,Europe,2022-01-09,2025-01-20,1,14,35.8
ACC-01779,Professional,2011.0,Media,Europe,2022-03-25,,0,39,80.6
ACC-01780,Starter,138.0,Manufacturing,North America,2021-08-19,2025-01-23,1,20,55.5
ACC-01781,Growth,428.0,Retail,APAC,2024-09-12,2025-01-10,1,53,77.2
ACC-01782,Growth,551.0,Healthcare,North America,2021-06-05,2025-02-21,1,32,83.9
ACC-01783,Professional,1923.0,Healthcare,North America,2022-01-08,,0,76,88.9
ACC-01784,Professional,1993.0,Healthcare,Europe,2024-07-31,,0,37,90.8
ACC-01785,Starter,129.0,Professional Services,LATAM,2022-09-25,2025-01-09,1,6,40.1
ACC-01786,Starter,102.0,Manufacturing,Europe,2022-04-29,2025-03-04,1,24,49.2
ACC-01787,Starter,120.0,Technology,Europe,2022-10-14,2025-02-19,1,8,34.6
ACC-01788,Professional,1779.0,Media,Europe,2021-04-25,,0,40,72.2
ACC-01789,Professional,1454.0,Finance,Europe,2024-04-08,,0,29,89.8
ACC-01790,Growth,640.0,Technology,Europe,2021-07-01,,0,8,79.6
ACC-01791,Growth,552.0,Education,APAC,2022-06-23,,0,11,70.8
ACC-01792,Enterprise,6455.0,Professional Services,APAC,2022-08-16,,0,49,93.7
ACC-01793,Starter,95.0,Manufacturing,North America,2021-01-20,2025-02-14,1,20,53.9
ACC-01794,Professional,1650.0,Education,North America,2021-07-29,,0,18,84.8
ACC-01795,Starter,114.0,Technology,APAC,2022-08-07,2025-02-12,1,3,33.3
ACC-01796,Growth,577.0,Education,APAC,2022-08-22,,0,18,71.6
ACC-01797,Growth,457.0,Media,Europe,2023-07-16,,0,38,73.3
ACC-01798,Growth,625.0,Manufacturing,North America,2021-09-20,,0,18,79.7
ACC-01799,Professional,1284.0,Finance,Europe,2022-10-07,,0,17,80.6
ACC-01800,Starter,116.0,Education,LATAM,2023-12-14,,0,12,39.9
ACC-01801,Growth,669.0,Healthcare,Europe,2022-04-12,,0,24,78.0
ACC-01802,Growth,514.0,Education,North America,2023-05-12,,0,14,78.7
ACC-01803,Starter,93.0,Manufacturing,North America,2021-03-01,,0,31,58.3
ACC-01804,Growth,500.0,Professional Services,Europe,2021-11-01,,0,11,79.0
ACC-01805,Starter,122.0,Finance,North America,2022-08-06,2025-01-14,1,22,50.8
ACC-01806,Growth,506.0,Finance,APAC,2021-02-26,,0,13,61.1
ACC-01807,Enterprise,5595.0,Technology,North America,2021-11-02,,0,29,100.0
ACC-01808,Professional,1843.0,Retail,APAC,2021-08-14,,0,47,97.3
ACC-01809,Starter,130.0,Healthcare,North America,2021-05-27,2025-01-30,1,18,59.3
ACC-01810,Growth,449.0,Finance,North America,2021-11-17,2025-02-27,1,8,69.2
ACC-01811,Growth,495.0,Professional Services,North America,2022-06-14,,0,22,79.9
ACC-01812,Starter,129.0,Education,APAC,2023-01-07,2025-01-03,1,5,38.6
ACC-01813,Growth,646.0,Manufacturing,North America,2023-02-21,,0,46,98.7
ACC-01814,Enterprise,4323.0,Retail,North America,2021-11-21,,0,49,100.0
ACC-01815,Growth,473.0,Education,North America,2023-12-01,,0,14,73.0
ACC-01816,Professional,1856.0,Manufacturing,North America,2021-02-12,,0,37,88.0
ACC-01817,Professional,1508.0,Technology,North America,2021-05-16,,0,61,98.8
ACC-01818,Professional,1565.0,Manufacturing,LATAM,2024-02-07,,0,28,88.2
ACC-01819,Starter,125.0,Technology,Europe,2024-01-13,2025-03-22,1,6,35.9
ACC-01820,Enterprise,6014.0,Technology,APAC,2021-08-07,,0,98,100.0
ACC-01821,Enterprise,4653.0,Finance,APAC,2023-07-12,,0,70,98.4
ACC-01822,Growth,452.0,Finance,Europe,2021-09-04,,0,24,79.7
ACC-01823,Growth,545.0,Professional Services,APAC,2023-09-12,,0,23,76.5
ACC-01824,Growth,661.0,Technology,APAC,2023-07-11,,0,17,72.3
ACC-01825,Professional,1857.0,Technology,Europe,2023-01-17,,0,34,84.8
ACC-01826,Starter,96.0,Professional Services,APAC,2024-11-20,2025-03-24,1,30,22.5
ACC-01827,Professional,1357.0,Education,Europe,2024-04-01,,0,38,89.4
ACC-01828,Enterprise,6581.0,Media,Europe,2022-10-26,,0,26,88.7
ACC-01829,Professional,1999.0,Finance,North America,2022-11-08,,0,61,92.3
ACC-01830,Growth,651.0,Media,North America,2021-01-13,,0,30,81.0
ACC-01831,Growth,581.0,Healthcare,Europe,2022-03-13,2025-03-06,1,20,63.9
ACC-01832,Growth,513.0,Technology,APAC,2023-08-23,,0,22,72.7
ACC-01833,Growth,512.0,Education,APAC,2024-01-25,,0,18,82.8
ACC-01834,Growth,652.0,Professional Services,North America,2022-05-17,2025-03-03,1,74,93.0
ACC-01835,Growth,489.0,Healthcare,APAC,2021-07-28,,0,27,70.8
ACC-01836,Starter,113.0,Professional Services,LATAM,2022-02-11,2025-02-09,1,8,43.3
ACC-01837,Starter,128.0,Finance,APAC,2022-08-23,2025-01-08,1,5,30.0
ACC-01838,Starter,127.0,Healthcare,Europe,2023-12-28,2025-02-20,1,12,50.2
ACC-01839,Growth,578.0,Technology,North America,2024-09-25,2025-01-14,1,23,66.3
ACC-01840,Starter,136.0,Media,LATAM,2024-04-19,2025-03-17,1,21,34.2
ACC-01841,Starter,103.0,Professional Services,North America,2024-04-30,,0,11,52.6
ACC-01842,Starter,120.0,Retail,North America,2022-03-27,2025-02-13,1,5,45.2
ACC-01843,Professional,1496.0,Education,Europe,2024-02-04,,0,44,87.2
ACC-01844,Growth,693.0,Professional Services,North America,2021-01-27,,0,39,96.7
ACC-01845,Starter,102.0,Education,Europe,2021-08-02,2025-03-09,1,8,43.7
ACC-01846,Growth,451.0,Education,APAC,2022-05-29,,0,52,71.9
ACC-01847,Professional,1533.0,Retail,North America,2021-11-23,,0,33,88.9
ACC-01848,Growth,544.0,Finance,Europe,2024-12-01,,0,16,59.7
ACC-01849,Growth,573.0,Technology,Europe,2023-08-30,,0,17,76.3
ACC-01850,Professional,1489.0,Media,LATAM,2024-10-06,,0,32,76.0
ACC-01851,Starter,117.0,Manufacturing,LATAM,2024-07-23,,0,20,22.2
ACC-01852,Starter,116.0,Professional Services,North America,2021-11-20,2025-02-14,1,6,42.0
ACC-01853,Starter,93.0,Technology,LATAM,2024-01-29,2025-02-13,1,6,28.9
ACC-01854,Growth,454.0,Professional Services,North America,2024-07-04,2025-01-17,1,24,86.1
ACC-01855,Professional,1426.0,Technology,APAC,2022-11-18,,0,25,92.0
ACC-01856,Professional,1449.0,Media,LATAM,2024-04-16,,0,60,83.5
ACC-01857,Starter,124.0,Professional Services,LATAM,2022-03-07,2025-01-17,1,10,18.4
ACC-01858,Enterprise,4587.0,Finance,North America,2021-08-30,,0,80,93.1
ACC-01859,Professional,1800.0,Retail,APAC,2022-07-08,,0,28,86.8
ACC-01860,Growth,626.0,Education,North America,2023-02-03,,0,26,81.8
ACC-01861,Starter,135.0,Media,North America,2023-10-25,2025-02-08,1,6,30.5
ACC-01862,Starter,115.0,Education,North America,2023-12-05,,0,5,34.8
ACC-01863,Starter,137.0,Finance,North America,2020-12-11,2025-02-16,1,9,57.8
ACC-01864,Growth,501.0,Technology,APAC,2022-08-04,2025-03-13,1,23,82.2
ACC-01865,Starter,121.0,Healthcare,APAC,2021-10-07,,0,8,47.1
ACC-01866,Professional,1940.0,Healthcare,North America,2022-10-18,,0,52,86.7
ACC-01867,Starter,124.0,Retail,LATAM,2022-03-14,2025-01-04,1,21,42.8
ACC-01868,Professional,1361.0,Manufacturing,North America,2024-01-09,,0,20,97.2
ACC-01869,Starter,131.0,Retail,LATAM,2024-01-21,2025-03-14,1,16,47.3
ACC-01870,Starter,105.0,Media,Europe,2023-11-01,2025-02-20,1,8,32.5
ACC-01871,Growth,464.0,Technology,APAC,2022-01-13,2025-01-24,1,41,70.4
ACC-01872,Professional,1547.0,Professional Services,Europe,2023-02-08,2025-01-19,1,33,92.7
ACC-01873,Growth,666.0,Manufacturing,APAC,2024-10-11,,0,12,66.4
ACC-01874,Professional,1455.0,Healthcare,Europe,2023-07-07,,0,35,96.7
ACC-01875,Enterprise,6175.0,Healthcare,North America,2021-04-10,,0,46,100.0
ACC-01876,Starter,102.0,Professional Services,North America,2021-05-09,,0,14,33.5
ACC-01877,Growth,522.0,Healthcare,Europe,2022-03-18,2025-01-18,1,33,74.6
ACC-01878,Professional,1310.0,Education,North America,2022-05-11,,0,32,90.5
ACC-01879,Growth,570.0,Professional Services,APAC,2023-03-17,2025-01-10,1,23,69.1
ACC-01880,Growth,459.0,Finance,North America,2021-08-06,,0,33,89.9
ACC-01881,Professional,1323.0,Media,North America,2023-04-04,,0,36,90.1
ACC-01882,Growth,467.0,Retail,North America,2021-01-26,,0,46,87.9
ACC-01883,Enterprise,6141.0,Finance,North America,2023-08-10,,0,103,100.0
ACC-01884,Starter,115.0,Healthcare,APAC,2023-12-31,2025-03-03,1,6,31.0
ACC-01885,Growth,609.0,Healthcare,APAC,2023-07-02,,0,31,82.0
ACC-01886,Starter,136.0,Finance,North America,2022-07-17,2025-02-16,1,14,40.5
ACC-01887,Growth,564.0,Healthcare,APAC,2022-09-29,,0,14,92.9
ACC-01888,Professional,1853.0,Technology,Europe,2023-05-27,,0,51,90.9
ACC-01889,Professional,1479.0,Technology,North America,2021-01-18,,0,58,88.1
ACC-01890,Growth,649.0,Education,North America,2022-10-23,,0,45,94.6
ACC-01891,Starter,125.0,Healthcare,LATAM,2023-09-06,2025-01-25,1,12,32.2
ACC-01892,Starter,122.0,Healthcare,APAC,2024-10-20,2025-02-26,1,8,30.0
ACC-01893,Professional,1714.0,Technology,Europe,2022-09-26,2025-03-12,1,32,100.0
ACC-01894,Growth,607.0,Manufacturing,North America,2021-08-27,,0,17,80.4
ACC-01895,Starter,112.0,Technology,Europe,2022-09-13,2025-01-14,1,5,39.1
ACC-01896,Growth,630.0,Education,North America,2024-02-08,,0,10,80.1
ACC-01897,Starter,125.0,Technology,Europe,2022-09-18,,0,17,52.1
ACC-01898,Starter,132.0,Technology,Europe,2021-03-19,2025-01-13,1,12,35.3
ACC-01899,Growth,519.0,Healthcare,APAC,2024-05-11,,0,20,84.0
ACC-01900,Starter,118.0,Professional Services,APAC,2021-08-15,2025-01-29,1,11,22.0
ACC-01901,Professional,1835.0,Professional Services,Europe,2021-01-10,,0,28,88.7
ACC-01902,Professional,1846.0,Retail,North America,2023-12-11,,0,15,90.4
ACC-01903,Growth,470.0,Finance,North America,2021-08-30,,0,27,85.7
ACC-01904,Growth,432.0,Professional Services,North America,2024-06-01,,0,27,82.3
ACC-01905,Enterprise,4485.0,Technology,APAC,2023-02-27,,0,68,95.8
ACC-01906,Starter,118.0,Healthcare,LATAM,2021-04-04,,0,3,29.9
ACC-01907,Starter,117.0,Finance,North America,2023-09-07,2025-03-01,1,22,35.3
ACC-01908,Growth,507.0,Healthcare,APAC,2024-10-04,,0,6,51.8
ACC-01909,Professional,1894.0,Healthcare,North America,2021-11-04,,0,19,100.0
ACC-01910,Growth,572.0,Retail,Europe,2021-01-17,,0,16,77.0
ACC-01911,Starter,111.0,Education,Europe,2022-04-06,2025-03-10,1,21,44.0
ACC-01912,Growth,615.0,Retail,North America,2023-06-29,,0,15,77.1
ACC-01913,Growth,497.0,Finance,Europe,2024-08-31,2025-01-26,1,15,61.5
ACC-01914,Growth,530.0,Media,North America,2022-12-11,,0,24,84.1
ACC-01915,Starter,121.0,Education,Europe,2023-11-05,,0,22,41.4
ACC-01916,Growth,430.0,Education,Europe,2022-06-29,2025-01-20,1,16,70.1
ACC-01917,Growth,640.0,Healthcare,LATAM,2021-05-06,,0,10,78.1
ACC-01918,Starter,123.0,Professional Services,Europe,2021-03-30,2025-02-19,1,12,61.3
ACC-01919,Professional,1955.0,Media,North America,2023-07-23,,0,41,84.3
ACC-01920,Enterprise,4505.0,Professional Services,Europe,2023-08-08,,0,67,93.3
ACC-01921,Starter,112.0,Healthcare,North America,2023-01-26,,0,20,48.5
ACC-01922,Starter,128.0,Finance,LATAM,2020-12-05,,0,29,43.5
ACC-01923,Professional,2056.0,Finance,Europe,2021-10-22,,0,56,88.3
ACC-01924,Starter,101.0,Finance,LATAM,2022-12-11,2025-03-26,1,15,33.4
ACC-01925,Growth,690.0,Media,North America,2021-11-12,,0,25,77.1
ACC-01926,Professional,1611.0,Media,North America,2022-04-17,2025-03-02,1,18,92.1
ACC-01927,Starter,136.0,Healthcare,Europe,2021-05-10,,0,29,47.7
ACC-01928,Growth,639.0,Media,North America,2021-05-28,,0,22,85.3
ACC-01929,Enterprise,4493.0,Retail,North America,2020-11-26,,0,92,92.9
ACC-01930,Professional,1957.0,Retail,North America,2024-08-12,,0,21,84.5
ACC-01931,Professional,2056.0,Manufacturing,North America,2021-05-11,,0,20,98.1
ACC-01932,Enterprise,5992.0,Finance,Europe,2023-10-10,,0,62,83.0
ACC-01933,Starter,133.0,Media,Europe,2021-11-16,2025-01-08,1,11,28.8
ACC-01934,Professional,1839.0,Healthcare,Europe,2024-04-02,,0,30,80.5
ACC-01935,Starter,84.0,Professional Services,Europe,2022-08-07,2025-03-29,1,9,35.3
ACC-01936,Professional,1467.0,Technology,North America,2021-08-24,,0,14,86.4
ACC-01937,Starter,115.0,Retail,North America,2024-05-27,2025-03-21,1,6,33.2
ACC-01938,Starter,125.0,Technology,LATAM,2022-06-01,,0,37,36.5
ACC-01939,Starter,87.0,Finance,Europe,2023-09-22,2025-02-14,1,7,39.6
ACC-01940,Growth,665.0,Finance,LATAM,2022-10-30,,0,10,68.4
ACC-01941,Starter,93.0,Manufacturing,Europe,2021-02-22,2025-01-06,1,19,32.9
ACC-01942,Starter,117.0,Media,LATAM,2022-08-06,2025-02-17,1,9,27.4
ACC-01943,Growth,486.0,Healthcare,LATAM,2021-08-18,,0,18,70.8
ACC-01944,Growth,545.0,Education,North America,2024-09-22,2025-02-17,1,11,62.9
ACC-01945,Professional,2095.0,Media,LATAM,2021-12-11,,0,16,81.5
ACC-01946,Professional,2098.0,Manufacturing,LATAM,2022-12-03,,0,33,96.8
ACC-01947,Starter,131.0,Retail,Europe,2023-09-13,,0,17,45.3
ACC-01948,Starter,99.0,Education,Europe,2022-05-16,,0,21,50.6
ACC-01949,Professional,1642.0,Finance,North America,2022-01-24,,0,47,100.0
ACC-01950,Professional,1623.0,Education,Europe,2024-02-25,,0,32,94.0
ACC-01951,Starter,129.0,Healthcare,North America,2024-10-21,2025-01-16,1,8,25.3
ACC-01952,Growth,444.0,Retail,North America,2022-04-02,,0,42,80.8
ACC-01953,Professional,1898.0,Manufacturing,North America,2022-02-28,,0,21,91.2
ACC-01954,Enterprise,4728.0,Manufacturing,LATAM,2022-07-21,,0,78,100.0
ACC-01955,Growth,554.0,Retail,North America,2023-01-06,,0,42,88.5
ACC-01956,Professional,2017.0,Finance,Europe,2021-02-13,2025-03-12,1,57,89.9
ACC-01957,Starter,138.0,Professional Services,North America,2021-09-10,2025-03-17,1,9,36.6
ACC-01958,Professional,2003.0,Professional Services,North America,2022-01-15,,0,25,90.5
ACC-01959,Starter,106.0,Healthcare,APAC,2022-01-03,,0,30,40.2
ACC-01960,Growth,479.0,Professional Services,Europe,2021-04-20,2025-01-20,1,8,74.9
ACC-01961,Starter,97.0,Media,Europe,2023-05-27,,0,25,42.6
ACC-01962,Professional,2023.0,Technology,North America,2024-03-11,,0,12,88.4
ACC-01963,Starter,117.0,Finance,LATAM,2023-11-18,2025-02-21,1,7,38.3
ACC-01964,Enterprise,6291.0,Healthcare,Europe,2024-10-14,,0,71,85.0
ACC-01965,Growth,437.0,Retail,North America,2022-10-25,,0,26,85.9
ACC-01966,Starter,87.0,Finance,APAC,2022-07-10,2025-02-13,1,3,31.6
ACC-01967,Starter,100.0,Finance,North America,2022-09-05,2025-01-27,1,6,24.7
ACC-01968,Starter,119.0,Finance,Europe,2021-03-06,2025-02-15,1,12,57.3
ACC-01969,Growth,607.0,Finance,Europe,2022-05-08,,0,14,76.2
ACC-01970,Professional,1632.0,Professional Services,APAC,2020-12-16,,0,50,88.1
ACC-01971,Professional,1425.0,Manufacturing,North America,2020-12-17,,0,52,75.8
ACC-01972,Enterprise,5759.0,Finance,North America,2021-06-04,,0,57,96.0
ACC-01973,Starter,105.0,Media,Europe,2024-03-23,2025-01-04,1,24,41.2
ACC-01974,Growth,448.0,Professional Services,APAC,2023-10-09,,0,42,75.3
ACC-01975,Enterprise,5018.0,Manufacturing,North America,2020-12-29,,0,37,100.0
ACC-01976,Starter,120.0,Education,North America,2024-03-19,,0,9,56.4
ACC-01977,Enterprise,6470.0,Professional Services,Europe,2021-12-23,,0,43,93.4
ACC-01978,Starter,111.0,Technology,North America,2020-12-13,2025-02-28,1,13,48.8
ACC-01979,Enterprise,4865.0,Technology,Europe,2024-02-27,,0,50,93.8
ACC-01980,Professional,1703.0,Media,LATAM,2021-01-21,,0,9,88.7
ACC-01981,Enterprise,4475.0,Technology,Europe,2022-02-03,,0,12,95.8
ACC-01982,Growth,479.0,Professional Services,Europe,2024-05-09,,0,92,85.3
ACC-01983,Starter,98.0,Retail,APAC,2021-03-04,2025-03-19,1,37,39.7
ACC-01984,Growth,452.0,Manufacturing,Europe,2024-05-23,,0,17,73.3
ACC-01985,Growth,651.0,Retail,North America,2024-07-27,2025-01-02,1,10,57.6
ACC-01986,Professional,1607.0,Professional Services,Europe,2023-07-20,,0,35,85.2
ACC-01987,Professional,1655.0,Finance,North America,2024-10-09,,0,23,83.0
ACC-01988,Growth,600.0,Media,Europe,2022-04-22,2025-02-08,1,18,73.7
ACC-01989,Growth,698.0,Retail,APAC,2024-09-10,2025-01-08,1,7,53.5
ACC-01990,Growth,603.0,Media,LATAM,2021-07-10,,0,48,94.3
ACC-01991,Starter,107.0,Education,Europe,2022-09-22,2025-03-24,1,3,26.8
ACC-01992,Growth,506.0,Education,North America,2022-09-29,2025-03-10,1,29,78.4
ACC-01993,Growth,685.0,Technology,Europe,2022-04-15,,0,23,77.1
ACC-01994,Enterprise,6230.0,Technology,Europe,2022-12-26,,0,143,100.0
ACC-01995,Starter,125.0,Healthcare,LATAM,2021-07-28,2025-01-03,1,7,26.5
ACC-01996,Growth,528.0,Healthcare,LATAM,2024-03-25,2025-01-21,1,14,64.8
ACC-01997,Growth,453.0,Healthcare,APAC,2023-10-16,,0,19,79.7
ACC-01998,Starter,123.0,Technology,APAC,2021-04-29,2025-02-12,1,20,47.2
ACC-01999,Starter,101.0,Media,Europe,2021-11-05,2025-03-30,1,12,34.6
ACC-02000,Professional,1451.0,Education,APAC,2022-11-10,,0,14,81.1
