user_id,account_id,role,is_active,last_login_date,signup_date,logins_last_30_days
USR-0001888,ACC-00222,Developer,1,2025-01-19,2022-03-03,1
USR-0001889,ACC-00444,Developer,1,2025-01-26,2022-01-13,9
USR-0001890,ACC-01046,Analyst,1,2025-01-28,2021-08-08,26
USR-0001891,ACC-00398,Manager,1,2025-03-03,2022-05-14,5
USR-0001892,ACC-00048,Developer,1,2025-01-13,2024-01-02,24
USR-0001893,ACC-01684,Admin,0,2025-02-24,2024-06-29,23
USR-0001894,ACC-01462,Viewer,1,2025-01-17,2021-12-13,17
USR-0001895,ACC-01689,Manager,0,2025-01-09,2024-10-20,19
USR-0001896,ACC-01784,Admin,1,2025-01-12,2024-08-04,29
USR-0001897,ACC-00214,Analyst,1,2025-01-31,2024-03-18,21
USR-0001898,ACC-01721,Admin,1,2025-03-01,2021-07-31,18
USR-0001899,ACC-00918,Analyst,1,2025-01-08,2024-12-23,26
USR-0001900,ACC-01647,Analyst,1,2025-03-31,2021-04-05,22
USR-0001901,ACC-01316,Viewer,1,2025-02-09,2023-10-02,8
USR-0001902,ACC-01535,Analyst,1,2025-02-11,2023-10-12,4
USR-0001903,ACC-01392,Developer,0,2025-03-23,2024-09-14,1
USR-0001904,ACC-00684,Manager,0,2024-11-07,2024-12-20,0
USR-0001905,ACC-01829,Analyst,1,2025-02-26,2023-01-02,20
USR-0001906,ACC-01522,Analyst,1,2025-01-22,2025-01-12,14
USR-0001907,ACC-00030,Manager,1,2025-03-18,2024-01-23,38
USR-0001908,ACC-01382,Viewer,1,2025-02-09,2024-08-25,24
USR-0001909,ACC-00883,Analyst,0,2025-02-14,2021-12-25,5
USR-0001910,ACC-01640,Developer,1,2025-03-23,2023-03-22,21
USR-0001911,ACC-00150,Analyst,1,2025-02-13,2023-05-02,5
USR-0001912,ACC-00658,Developer,0,2025-01-22,2024-02-25,12
USR-0001913,ACC-00886,Viewer,1,2025-02-11,2023-03-12,12
USR-0001914,ACC-01170,Admin,0,2025-01-23,2021-01-07,11
USR-0001915,ACC-01098,Admin,1,2025-03-01,2024-09-19,15
USR-0001916,ACC-01391,Viewer,1,2025-03-13,2021-08-12,12
USR-0001917,ACC-00071,Admin,1,2025-03-12,2024-07-19,32
USR-0001918,ACC-00220,Admin,1,2025-02-05,2022-08-13,10
USR-0001919,ACC-01703,Manager,1,2025-03-08,2021-11-27,18
USR-0001920,ACC-00636,Analyst,0,2025-01-29,2021-07-15,9
USR-0001921,ACC-01057,Manager,1,2025-02-18,2024-04-12,28
USR-0001922,ACC-01585,Analyst,1,2025-03-08,2021-07-05,29
USR-0001923,ACC-01241,Manager,1,2025-02-16,2022-04-19,30
USR-0001924,ACC-00507,Viewer,1,2025-03-31,2021-01-26,26
USR-0001925,ACC-01300,Manager,1,2025-02-27,2023-05-04,29
USR-0001926,ACC-01438,Admin,1,2025-01-20,2021-07-31,19
USR-0001927,ACC-01047,Developer,1,2025-01-18,2022-08-18,25
USR-0001928,ACC-01801,Manager,1,2025-03-18,2022-07-29,27
USR-0001929,ACC-00231,Admin,1,2025-02-08,2024-08-01,7
USR-0001930,ACC-00104,Viewer,1,2025-02-21,2021-01-04,31
USR-0001931,ACC-01320,Analyst,1,2025-01-16,2024-12-22,5
USR-0001932,ACC-00175,Manager,1,2025-03-08,2024-05-23,17
USR-0001933,ACC-00301,Manager,1,2025-02-18,2022-08-19,23
USR-0001934,ACC-01673,Analyst,1,2025-02-07,2023-06-10,9
USR-0001935,ACC-00395,Admin,1,2025-03-12,2022-10-06,8
USR-0001936,ACC-00241,Manager,1,2025-01-12,2021-03-18,18
USR-0001937,ACC-00498,Analyst,1,2025-01-31,2022-04-20,9
USR-0001938,ACC-01928,Manager,1,2025-01-09,2021-09-19,32
USR-0001939,ACC-01544,Viewer,1,2025-02-23,2024-09-02,14
USR-0001940,ACC-00414,Analyst,1,2025-03-15,2021-10-08,39
USR-0001941,ACC-00832,Analyst,1,2025-02-25,2021-12-28,33
USR-0001942,ACC-01840,Viewer,1,2025-02-19,2024-07-15,9
USR-0001943,ACC-00327,Developer,1,2025-01-26,2022-05-26,7
USR-0001944,ACC-00196,Analyst,1,2025-01-26,2023-11-05,15
USR-0001945,ACC-01482,Admin,1,2025-02-13,2024-08-18,26
USR-0001946,ACC-00382,Developer,0,2025-03-18,2024-12-09,8
USR-0001947,ACC-00410,Manager,1,2025-03-08,2021-09-06,3
USR-0001948,ACC-00128,Viewer,1,2025-01-22,2022-01-13,8
USR-0001949,ACC-00504,Developer,1,2025-02-04,2022-04-21,22
USR-0001950,ACC-00885,Viewer,0,2025-03-08,2021-11-29,11
USR-0001951,ACC-00860,Manager,1,2025-01-07,2021-02-09,21
USR-0001952,ACC-00655,Viewer,1,2025-03-06,2024-09-27,5
USR-0001953,ACC-01883,Admin,1,2025-02-17,2023-09-15,29
USR-0001954,ACC-01488,Admin,1,2025-01-23,2023-02-03,26
USR-0001955,ACC-01837,Admin,1,2025-01-14,2022-12-01,3
USR-0001956,ACC-00251,Viewer,0,2024-12-02,2024-12-29,0
USR-0001957,ACC-00698,Manager,1,2025-01-09,2022-05-06,31
USR-0001958,ACC-01988,Viewer,1,2025-02-15,2022-08-10,18
USR-0001959,ACC-01695,Developer,1,2025-03-25,2021-11-19,24
USR-0001960,ACC-01073,Viewer,1,2025-03-28,2023-08-28,31
USR-0001961,ACC-00226,Admin,1,2025-01-12,2021-11-13,7
USR-0001962,ACC-01895,Manager,1,2025-02-14,2022-09-15,6
USR-0001963,ACC-00933,Developer,1,2025-01-14,2022-03-14,22
USR-0001964,ACC-01586,Manager,1,2025-02-26,2023-10-09,30
USR-0001965,ACC-01137,Manager,1,2025-01-12,2023-07-11,31
USR-0001966,ACC-01284,Manager,1,2025-01-29,2023-08-18,28
USR-0001967,ACC-01366,Admin,1,2025-03-30,2024-05-08,1
USR-0001968,ACC-01289,Admin,1,2025-02-26,2024-08-30,29
USR-0001969,ACC-00376,Developer,1,2025-01-28,2024-09-23,29
USR-0001970,ACC-01909,Viewer,1,2025-01-23,2021-11-09,25
USR-0001971,ACC-01072,Admin,1,2025-01-02,2022-11-09,30
USR-0001972,ACC-00613,Viewer,1,2025-03-12,2024-03-24,12
USR-0001973,ACC-00943,Developer,1,2025-02-08,2021-09-25,7
USR-0001974,ACC-01589,Manager,1,2025-01-26,2022-04-06,13
USR-0001975,ACC-00354,Analyst,1,2025-03-06,2024-07-11,32
USR-0001976,ACC-01993,Viewer,1,2025-01-30,2022-05-12,25
USR-0001977,ACC-00112,Manager,1,2025-03-19,2024-08-17,21
USR-0001978,ACC-00664,Analyst,1,2025-03-25,2022-06-20,10
USR-0001979,ACC-00796,Analyst,1,2025-01-03,2022-08-17,1
USR-0001980,ACC-01810,Viewer,1,2025-03-19,2021-12-11,14
USR-0001981,ACC-00661,Developer,1,2025-03-07,2022-12-17,21
USR-0001982,ACC-00801,Manager,1,2025-02-11,2025-01-03,3
USR-0001983,ACC-01047,Manager,1,2025-02-27,2022-08-01,25
USR-0001984,ACC-01208,Admin,1,2025-03-03,2023-01-07,26
USR-0001985,ACC-00903,Analyst,0,2024-08-12,2023-05-31,0
USR-0001986,ACC-01758,Analyst,1,2025-01-15,2021-10-19,19
USR-0001987,ACC-01618,Viewer,1,2025-03-10,2024-11-30,17
USR-0001988,ACC-00145,Analyst,1,2025-03-11,2023-07-18,7
USR-0001989,ACC-00739,Analyst,1,2025-01-08,2022-05-27,12
USR-0001990,ACC-01989,Admin,1,2025-01-15,2024-09-10,10
USR-0001991,ACC-00887,Viewer,1,2025-03-09,2024-01-03,6
USR-0001992,ACC-01870,Manager,0,2025-02-23,2023-11-09,2
USR-0001993,ACC-01925,Admin,1,2025-01-20,2022-01-18,27
USR-0001994,ACC-01242,Manager,1,2025-01-01,2024-09-18,13
USR-0001995,ACC-01189,Analyst,0,2025-02-17,2024-06-07,4
USR-0001996,ACC-00596,Developer,1,2025-01-06,2022-12-12,20
USR-0001997,ACC-01348,Admin,1,2025-01-20,2021-06-15,23
USR-0001998,ACC-00890,Developer,1,2025-03-14,2021-06-03,18
USR-0001999,ACC-00471,Viewer,0,2024-11-19,2024-05-22,0
USR-0002000,ACC-00389,Admin,1,2025-02-01,2024-08-14,15
USR-0002001,ACC-01478,Developer,1,2025-01-21,2022-01-15,6
USR-0002002,ACC-00794,Manager,1,2025-02-19,2024-05-09,16
USR-0002003,ACC-00397,Analyst,1,2025-01-08,2023-01-03,10
USR-0002004,ACC-00920,Analyst,1,2025-01-05,2021-11-07,27
USR-0002005,ACC-01375,Admin,1,2025-01-17,2022-05-08,11
USR-0002006,ACC-01770,Admin,1,2025-02-14,2021-08-19,8
USR-0002007,ACC-01256,Developer,1,2025-03-19,2025-01-24,22
USR-0002008,ACC-01063,Admin,1,2025-03-07,2024-07-29,8
USR-0002009,ACC-00562,Admin,1,2025-01-30,2022-07-31,28
USR-0002010,ACC-01047,Manager,1,2025-01-03,2022-08-17,16
USR-0002011,ACC-01756,Analyst,1,2025-01-08,2022-04-19,29
USR-0002012,ACC-00002,Admin,1,2025-01-18,2021-07-07,4
USR-0002013,ACC-01101,Viewer,1,2025-02-18,2024-08-30,16
USR-0002014,ACC-00473,Admin,1,2025-02-11,2022-04-04,32
USR-0002015,ACC-00604,Viewer,1,2025-03-04,2023-09-04,12
USR-0002016,ACC-00560,Manager,0,2025-01-01,2021-06-07,12
USR-0002017,ACC-00448,Viewer,1,2025-03-28,2021-04-04,7
USR-0002018,ACC-00633,Developer,1,2025-03-06,2023-09-14,20
USR-0002019,ACC-01645,Viewer,1,2025-02-17,2021-08-01,21
USR-0002020,ACC-01863,Viewer,1,2025-03-03,2020-12-21,15
USR-0002021,ACC-00813,Admin,1,2025-01-19,2023-11-27,8
USR-0002022,ACC-00888,Manager,1,2025-02-22,2021-04-11,7
USR-0002023,ACC-01347,Admin,1,2025-02-02,2021-08-08,28
USR-0002024,ACC-01090,Manager,1,2025-01-29,2022-10-12,30
USR-0002025,ACC-01320,Analyst,0,2025-03-03,2025-01-28,5
USR-0002026,ACC-00609,Developer,1,2025-02-06,2021-10-12,4
USR-0002027,ACC-00735,Developer,1,2025-03-28,2023-03-24,4
USR-0002028,ACC-00206,Developer,1,2025-03-12,2023-02-11,8
USR-0002029,ACC-00588,Viewer,1,2025-03-08,2021-05-26,22
USR-0002030,ACC-01238,Analyst,0,2025-03-13,2023-06-01,2
USR-0002031,ACC-00932,Viewer,1,2025-02-24,2022-10-04,23
USR-0002032,ACC-00831,Admin,1,2025-02-24,2022-09-14,5
USR-0002033,ACC-01347,Analyst,0,2025-03-29,2021-05-19,18
USR-0002034,ACC-00746,Developer,0,2025-03-12,2021-11-22,7
USR-0002035,ACC-01598,Analyst,0,2025-01-03,2023-03-28,9
USR-0002036,ACC-00176,Manager,1,2025-03-18,2024-04-22,30
USR-0002037,ACC-00367,Viewer,1,2025-01-27,2023-06-21,26
USR-0002038,ACC-01327,Viewer,1,2025-01-31,2023-07-21,25
USR-0002039,ACC-00455,Admin,0,2024-07-06,2024-10-25,0
USR-0002040,ACC-01019,Admin,1,2025-01-17,2022-01-15,19
USR-0002041,ACC-00384,Admin,1,2025-01-26,2023-04-30,6
USR-0002042,ACC-01446,Analyst,1,2025-03-28,2023-11-15,27
USR-0002043,ACC-01554,Developer,1,2025-01-02,2022-01-28,14
USR-0002044,ACC-00287,Admin,1,2025-02-15,2023-12-29,1
USR-0002045,ACC-00378,Admin,1,2025-01-29,2022-04-25,23
USR-0002046,ACC-00020,Analyst,0,2025-01-14,2022-02-27,5
USR-0002047,ACC-00419,Admin,1,2025-03-10,2025-02-25,7
USR-0002048,ACC-01772,Analyst,1,2025-03-15,2023-12-22,25
USR-0002049,ACC-01374,Analyst,1,2025-01-31,2023-06-29,20
USR-0002050,ACC-00631,Analyst,0,2025-02-13,2024-02-06,16
USR-0002051,ACC-01512,Developer,1,2025-03-14,2024-09-13,22
USR-0002052,ACC-00900,Manager,1,2025-03-09,2023-09-12,23
USR-0002053,ACC-01789,Manager,1,2025-02-27,2024-06-21,28
USR-0002054,ACC-00190,Admin,1,2025-01-15,2023-09-25,17
USR-0002055,ACC-00270,Developer,0,2025-03-20,2022-12-28,9
USR-0002056,ACC-01356,Admin,0,2025-01-12,2024-01-22,3
USR-0002057,ACC-00856,Developer,1,2025-02-22,2023-06-30,17
USR-0002058,ACC-01504,Developer,1,2025-03-05,2021-07-02,1
USR-0002059,ACC-00842,Analyst,1,2025-01-16,2021-08-03,28
USR-0002060,ACC-01784,Admin,1,2025-03-10,2024-10-07,23
USR-0002061,ACC-00638,Admin,1,2025-01-22,2022-05-27,18
USR-0002062,ACC-01490,Manager,1,2025-01-07,2023-05-01,20
USR-0002063,ACC-00410,Manager,1,2025-02-03,2021-09-28,12
USR-0002064,ACC-01504,Developer,1,2025-03-30,2021-07-14,4
USR-0002065,ACC-00328,Viewer,1,2025-02-13,2024-12-03,38
USR-0002066,ACC-00853,Developer,0,2024-11-10,2024-12-28,0
USR-0002067,ACC-01426,Manager,1,2025-03-16,2021-11-30,12
USR-0002068,ACC-01469,Developer,1,2025-01-25,2021-10-10,8
USR-0002069,ACC-00033,Analyst,1,2025-01-24,2021-06-04,22
USR-0002070,ACC-01518,Developer,1,2025-01-28,2024-01-17,25
USR-0002071,ACC-01780,Developer,1,2025-03-21,2021-09-19,11
USR-0002072,ACC-00645,Analyst,1,2025-02-02,2024-11-25,23
USR-0002073,ACC-01795,Developer,0,2025-02-01,2022-08-30,1
USR-0002074,ACC-00949,Manager,1,2025-03-04,2022-10-29,22
USR-0002075,ACC-01537,Analyst,1,2025-02-24,2023-11-19,25
USR-0002076,ACC-01754,Manager,1,2025-02-15,2022-02-12,9
USR-0002077,ACC-00686,Manager,1,2025-03-29,2022-07-27,4
USR-0002078,ACC-01535,Developer,1,2025-02-28,2023-09-21,12
USR-0002079,ACC-00358,Developer,1,2025-01-02,2023-12-14,3
USR-0002080,ACC-01883,Manager,1,2025-02-18,2023-10-10,27
USR-0002081,ACC-00503,Admin,1,2025-03-10,2022-07-05,17
USR-0002082,ACC-00688,Analyst,1,2025-01-31,2021-12-15,11
USR-0002083,ACC-00489,Developer,0,2025-01-20,2022-04-15,3
USR-0002084,ACC-01501,Manager,1,2025-01-03,2022-07-01,26
USR-0002085,ACC-00456,Developer,1,2025-01-08,2023-04-11,8
USR-0002086,ACC-01541,Manager,1,2025-03-24,2021-02-15,20
USR-0002087,ACC-00142,Analyst,1,2025-01-21,2021-11-14,34
USR-0002088,ACC-01424,Admin,1,2025-02-14,2025-02-06,23
USR-0002089,ACC-01401,Manager,1,2025-02-26,2024-11-23,18
USR-0002090,ACC-01660,Viewer,1,2025-02-21,2023-07-13,17
USR-0002091,ACC-01154,Developer,1,2025-01-03,2023-03-28,29
USR-0002092,ACC-01838,Viewer,1,2025-01-01,2024-01-15,11
USR-0002093,ACC-01878,Manager,1,2025-03-07,2022-08-08,26
USR-0002094,ACC-01959,Developer,1,2025-03-17,2022-03-21,4
USR-0002095,ACC-01041,Admin,1,2025-02-06,2024-03-09,30
USR-0002096,ACC-00974,Admin,1,2025-02-22,2021-03-25,23
USR-0002097,ACC-01501,Developer,1,2025-02-01,2022-09-24,28
USR-0002098,ACC-01114,Viewer,1,2025-02-11,2023-01-31,16
USR-0002099,ACC-00806,Viewer,1,2025-01-31,2021-12-06,15
USR-0002100,ACC-00756,Viewer,1,2025-03-26,2023-02-27,8
USR-0002101,ACC-00092,Analyst,0,2024-08-21,2023-03-22,0
USR-0002102,ACC-00895,Manager,1,2025-01-08,2022-04-21,35
USR-0002103,ACC-01312,Developer,0,2025-01-28,2021-08-26,4
USR-0002104,ACC-00259,Analyst,1,2025-03-08,2023-09-20,8
USR-0002105,ACC-01871,Analyst,0,2025-02-05,2022-01-18,16
USR-0002106,ACC-00872,Admin,1,2025-01-12,2023-11-09,6
USR-0002107,ACC-01415,Manager,1,2025-01-16,2023-09-09,17
USR-0002108,ACC-00464,Viewer,1,2025-02-08,2022-03-12,15
USR-0002109,ACC-01697,Developer,0,2025-01-02,2023-11-09,7
USR-0002110,ACC-00672,Manager,1,2025-01-20,2024-06-22,14
USR-0002111,ACC-00087,Admin,1,2025-01-08,2021-03-14,30
USR-0002112,ACC-01785,Viewer,1,2025-03-14,2022-12-18,2
USR-0002113,ACC-00178,Manager,1,2025-03-16,2021-02-25,10
USR-0002114,ACC-00167,Viewer,1,2025-03-27,2024-03-11,13
USR-0002115,ACC-01560,Analyst,1,2025-03-28,2024-06-18,9
USR-0002116,ACC-01217,Developer,1,2025-03-19,2023-11-16,26
USR-0002117,ACC-01779,Manager,1,2025-03-12,2022-04-25,29
USR-0002118,ACC-00005,Analyst,1,2025-03-30,2022-03-09,28
USR-0002119,ACC-00609,Developer,1,2025-03-28,2021-07-31,2
USR-0002120,ACC-01133,Admin,1,2025-03-07,2023-08-02,20
USR-0002121,ACC-01753,Developer,1,2025-03-11,2023-07-27,27
USR-0002122,ACC-00312,Analyst,1,2025-01-04,2022-06-12,23
USR-0002123,ACC-01304,Analyst,1,2025-01-22,2023-02-03,11
USR-0002124,ACC-01095,Developer,1,2025-02-09,2022-10-16,31
USR-0002125,ACC-00512,Admin,1,2025-02-21,2023-04-29,7
USR-0002126,ACC-00073,Viewer,1,2025-01-21,2022-10-14,23
USR-0002127,ACC-00428,Analyst,0,2025-03-09,2023-02-16,3
USR-0002128,ACC-01245,Developer,1,2025-02-07,2021-05-18,25
USR-0002129,ACC-00648,Manager,1,2025-01-05,2024-02-21,24
USR-0002130,ACC-01305,Manager,1,2025-02-05,2025-01-07,17
USR-0002131,ACC-00140,Viewer,1,2025-02-20,2022-03-16,26
USR-0002132,ACC-01191,Viewer,1,2025-02-28,2022-07-07,23
USR-0002133,ACC-01979,Admin,1,2025-01-11,2024-05-20,28
USR-0002134,ACC-01321,Manager,1,2025-02-14,2021-02-16,11
USR-0002135,ACC-01361,Viewer,1,2025-03-20,2024-07-12,21
USR-0002136,ACC-01217,Developer,1,2025-02-24,2023-12-05,29
USR-0002137,ACC-01344,Developer,1,2025-02-26,2023-11-09,5
USR-0002138,ACC-00061,Analyst,1,2025-03-20,2021-10-20,23
USR-0002139,ACC-01526,Developer,0,2025-01-06,2024-11-28,15
USR-0002140,ACC-01836,Developer,1,2025-02-27,2022-02-22,2
USR-0002141,ACC-00962,Viewer,1,2025-02-14,2022-09-18,23
USR-0002142,ACC-00626,Developer,1,2025-01-31,2023-02-01,8
USR-0002143,ACC-01232,Admin,1,2025-03-11,2024-10-08,4
USR-0002144,ACC-01652,Analyst,1,2025-01-17,2023-12-06,24
USR-0002145,ACC-00981,Developer,1,2025-02-26,2021-04-11,16
USR-0002146,ACC-00801,Viewer,0,2025-03-01,2025-01-18,3
USR-0002147,ACC-00759,Analyst,1,2025-03-19,2024-01-20,20
USR-0002148,ACC-01611,Manager,1,2025-01-06,2023-01-20,6
USR-0002149,ACC-00957,Developer,0,2024-07-30,2024-09-18,0
USR-0002150,ACC-01994,Analyst,1,2025-03-15,2023-04-16,23
USR-0002151,ACC-00660,Analyst,1,2025-03-23,2022-06-25,22
USR-0002152,ACC-00737,Viewer,1,2025-03-06,2024-01-10,4
USR-0002153,ACC-00924,Analyst,1,2025-03-30,2024-08-08,2
USR-0002154,ACC-00426,Developer,1,2025-02-16,2022-04-20,17
USR-0002155,ACC-01052,Developer,1,2025-02-18,2023-12-31,7
USR-0002156,ACC-01629,Analyst,1,2025-03-02,2023-03-13,25
USR-0002157,ACC-01712,Viewer,1,2025-03-01,2023-01-23,14
USR-0002158,ACC-00497,Manager,1,2025-03-12,2021-12-27,10
USR-0002159,ACC-00339,Manager,0,2025-01-10,2022-10-11,7
USR-0002160,ACC-00026,Analyst,1,2025-01-01,2023-12-15,8
USR-0002161,ACC-00360,Manager,1,2025-03-30,2022-01-06,3
USR-0002162,ACC-00940,Admin,1,2025-02-17,2022-11-14,3
USR-0002163,ACC-00795,Analyst,1,2025-01-09,2023-10-09,1
USR-0002164,ACC-00852,Viewer,0,2024-07-19,2023-02-14,0
USR-0002165,ACC-00249,Admin,0,2025-02-08,2024-12-30,1
USR-0002166,ACC-01609,Viewer,1,2025-02-05,2024-07-18,13
USR-0002167,ACC-01067,Manager,0,2025-01-18,2024-06-19,6
USR-0002168,ACC-00360,Developer,1,2025-02-17,2022-01-04,2
USR-0002169,ACC-01980,Admin,1,2025-02-04,2021-03-16,24
USR-0002170,ACC-00318,Developer,1,2025-02-20,2023-12-13,28
USR-0002171,ACC-00558,Developer,1,2025-03-04,2021-08-06,16
USR-0002172,ACC-01773,Analyst,1,2025-02-22,2023-10-07,22
USR-0002173,ACC-00747,Viewer,1,2025-03-12,2022-03-05,27
USR-0002174,ACC-01673,Admin,0,2025-03-13,2023-07-29,4
USR-0002175,ACC-00794,Developer,1,2025-01-10,2024-06-04,24
USR-0002176,ACC-00214,Manager,1,2025-03-21,2024-05-09,18
USR-0002177,ACC-00651,Analyst,1,2025-02-09,2021-07-03,32
USR-0002178,ACC-01032,Manager,1,2025-02-10,2021-07-04,2
USR-0002179,ACC-00785,Analyst,1,2025-03-20,2021-09-29,26
USR-0002180,ACC-01133,Analyst,1,2025-02-25,2023-08-25,17
USR-0002181,ACC-01406,Viewer,1,2025-03-31,2022-10-27,26
USR-0002182,ACC-01054,Analyst,1,2025-01-19,2021-08-02,10
USR-0002183,ACC-01268,Analyst,1,2025-02-13,2023-10-20,31
USR-0002184,ACC-00693,Viewer,0,2024-09-17,2024-10-18,0
USR-0002185,ACC-00216,Viewer,1,2025-03-27,2023-01-06,11
USR-0002186,ACC-00669,Manager,1,2025-03-12,2022-09-27,4
USR-0002187,ACC-00438,Manager,1,2025-03-08,2021-03-12,8
USR-0002188,ACC-00770,Developer,1,2025-02-14,2021-07-18,33
USR-0002189,ACC-01102,Analyst,1,2025-01-05,2021-03-14,4
USR-0002190,ACC-00373,Admin,1,2025-01-31,2022-04-14,29
USR-0002191,ACC-01063,Admin,1,2025-01-18,2024-05-09,8
USR-0002192,ACC-00374,Analyst,1,2025-02-27,2023-07-26,30
USR-0002193,ACC-01382,Manager,1,2025-03-20,2024-09-23,31
USR-0002194,ACC-00258,Analyst,1,2025-03-17,2023-09-17,21
USR-0002195,ACC-00854,Developer,0,2025-01-05,2024-09-19,6
USR-0002196,ACC-00177,Viewer,1,2025-03-11,2021-10-11,31
USR-0002197,ACC-00182,Analyst,1,2025-01-28,2022-03-31,24
USR-0002198,ACC-00285,Manager,1,2025-01-14,2021-11-01,2
USR-0002199,ACC-00435,Admin,1,2025-03-18,2024-06-29,19
USR-0002200,ACC-00124,Analyst,1,2025-02-03,2021-04-11,28
USR-0002201,ACC-01281,Developer,1,2025-03-19,2022-10-10,36
USR-0002202,ACC-00653,Analyst,1,2025-01-12,2024-08-18,33
USR-0002203,ACC-00903,Admin,1,2025-03-05,2023-05-31,9
USR-0002204,ACC-00550,Viewer,1,2025-03-07,2022-01-21,22
USR-0002205,ACC-00915,Admin,1,2025-01-16,2021-12-07,7
USR-0002206,ACC-00053,Analyst,1,2025-02-19,2024-12-29,19
USR-0002207,ACC-00786,Admin,1,2025-03-18,2022-10-30,23
USR-0002208,ACC-00222,Developer,1,2025-03-26,2022-01-24,6
USR-0002209,ACC-01260,Viewer,0,2025-01-31,2022-02-25,6
USR-0002210,ACC-00772,Developer,1,2025-02-26,2023-01-03,16
USR-0002211,ACC-01510,Admin,1,2025-02-26,2024-04-18,5
USR-0002212,ACC-00769,Analyst,1,2025-02-20,2021-12-03,22
USR-0002213,ACC-01694,Admin,1,2025-03-27,2021-07-18,4
USR-0002214,ACC-00870,Analyst,1,2025-01-15,2023-01-02,9
USR-0002215,ACC-00738,Viewer,1,2025-03-03,2022-10-31,15
USR-0002216,ACC-01642,Analyst,1,2025-02-22,2022-05-17,28
USR-0002217,ACC-01752,Viewer,1,2025-02-20,2023-10-13,17
USR-0002218,ACC-00528,Analyst,1,2025-02-11,2022-01-17,6
USR-0002219,ACC-00960,Developer,1,2025-03-08,2021-10-13,28
USR-0002220,ACC-00289,Admin,1,2025-01-07,2023-08-24,17
USR-0002221,ACC-00367,Manager,1,2025-01-09,2023-05-08,27
USR-0002222,ACC-00495,Admin,1,2025-01-06,2024-07-03,18
USR-0002223,ACC-01864,Manager,1,2025-02-06,2022-08-12,27
USR-0002224,ACC-01351,Viewer,1,2025-02-16,2021-07-05,28
USR-0002225,ACC-00296,Analyst,1,2025-01-11,2022-04-03,26
USR-0002226,ACC-01536,Viewer,1,2025-03-01,2022-05-22,6
USR-0002227,ACC-01161,Manager,0,2025-01-06,2024-08-31,27
USR-0002228,ACC-01337,Viewer,0,2024-11-05,2024-12-09,0
USR-0002229,ACC-01396,Manager,1,2025-01-13,2021-02-03,27
USR-0002230,ACC-01760,Admin,1,2025-01-30,2024-01-13,25
USR-0002231,ACC-01276,Admin,1,2025-01-12,2021-12-26,8
USR-0002232,ACC-00498,Viewer,1,2025-02-01,2022-03-24,11
USR-0002233,ACC-01726,Viewer,1,2025-02-07,2024-02-27,26
USR-0002234,ACC-01496,Admin,1,2025-01-25,2022-09-17,21
USR-0002235,ACC-00694,Viewer,1,2025-03-06,2022-06-19,9
USR-0002236,ACC-01183,Developer,1,2025-03-04,2024-11-13,10
USR-0002237,ACC-00909,Viewer,1,2025-01-07,2024-07-09,18
USR-0002238,ACC-00111,Admin,1,2025-01-20,2024-01-18,30
USR-0002239,ACC-01791,Analyst,1,2025-02-25,2022-08-13,23
USR-0002240,ACC-01315,Analyst,1,2025-02-13,2022-03-26,23
USR-0002241,ACC-00149,Manager,0,2025-03-16,2024-11-17,3
USR-0002242,ACC-01491,Analyst,1,2025-01-02,2021-07-17,3
USR-0002243,ACC-00915,Analyst,1,2025-01-31,2021-09-30,10
USR-0002244,ACC-01164,Viewer,1,2025-02-11,2023-09-08,19
USR-0002245,ACC-00113,Analyst,1,2025-03-30,2024-02-29,25
USR-0002246,ACC-00928,Viewer,1,2025-03-25,2024-10-07,27
USR-0002247,ACC-01068,Analyst,1,2025-01-14,2023-06-10,25
USR-0002248,ACC-01462,Analyst,1,2025-02-22,2021-12-05,19
USR-0002249,ACC-00644,Analyst,1,2025-02-16,2023-09-05,24
USR-0002250,ACC-00840,Admin,1,2025-02-13,2023-01-24,27
USR-0002251,ACC-00837,Developer,0,2024-08-21,2022-08-30,0
USR-0002252,ACC-01274,Viewer,1,2025-03-04,2022-06-08,3
USR-0002253,ACC-00839,Viewer,1,2025-01-24,2023-04-03,26
USR-0002254,ACC-00646,Developer,1,2025-03-24,2022-05-25,20
USR-0002255,ACC-01655,Analyst,1,2025-01-18,2024-01-30,29
USR-0002256,ACC-00101,Analyst,1,2025-03-04,2024-02-09,27
USR-0002257,ACC-01413,Analyst,1,2025-01-21,2022-04-15,29
USR-0002258,ACC-00537,Admin,1,2025-02-07,2022-04-24,28
USR-0002259,ACC-00840,Viewer,1,2025-01-31,2023-02-22,24
USR-0002260,ACC-01332,Viewer,1,2025-02-08,2021-04-09,10
USR-0002261,ACC-00555,Developer,1,2025-01-23,2024-02-02,33
USR-0002262,ACC-00014,Viewer,1,2025-03-17,2023-05-09,25
USR-0002263,ACC-00430,Developer,1,2025-03-02,2022-07-28,20
USR-0002264,ACC-00568,Manager,1,2025-02-03,2023-09-27,21
USR-0002265,ACC-01433,Analyst,1,2025-01-02,2024-04-22,19
USR-0002266,ACC-01342,Admin,1,2025-02-28,2023-08-30,33
USR-0002267,ACC-00580,Manager,0,2025-03-27,2024-05-08,9
USR-0002268,ACC-01456,Viewer,1,2025-02-06,2023-12-16,23
USR-0002269,ACC-01551,Manager,0,2025-02-18,2023-04-03,19
USR-0002270,ACC-01089,Admin,1,2025-02-24,2021-10-18,19
