reading_id,machine_id,production_line,reading_timestamp,temperature,pressure,vibration,humidity
R-003416,MCH-0043,Line-C,2025-02-06 13:35:00,65.55,179.29,3.524,55.5
R-003417,MCH-0027,Line-A,2025-01-13 12:46:00,65.24,146.0,2.378,47.1
R-003418,MCH-0040,Line-D,2025-03-19 17:50:00,68.16,132.7,3.152,49.5
R-003419,MCH-0033,Line-B,2025-01-11 03:25:00,86.52,135.48,3.793,53.4
R-003420,MCH-0002,Line-B,2025-02-01 00:31:00,79.72,128.74,2.843,51.2
R-003421,MCH-0011,Line-A,2025-01-01 03:17:00,62.73,145.25,2.49,46.1
R-003422,MCH-0046,Line-C,2025-01-03 17:57:00,87.42,175.0,3.142,43.2
R-003423,MCH-0008,Line-C,2025-02-06 12:50:00,81.77,182.28,3.678,36.5
R-003424,MCH-0012,Line-A,2025-02-11 20:17:00,85.51,121.75,4.631,44.4
R-003425,MCH-0025,Line-D,2025-03-31 09:22:00,75.03,136.45,3.935,35.1
R-003426,MCH-0030,Line-C,2025-01-18 23:59:00,56.28,131.53,3.039,40.1
R-003427,MCH-0014,Line-A,2025-02-20 18:16:00,57.27,148.95,3.886,44.8
R-003428,MCH-0042,Line-A,2025-02-22 22:58:00,67.59,161.13,2.421,47.8
R-003429,MCH-0029,Line-A,2025-03-28 00:26:00,68.7,126.98,3.611,50.5
R-003430,MCH-0008,Line-C,2025-01-05 03:24:00,83.69,161.6,3.528,43.1
R-003431,MCH-0026,Line-B,2025-02-01 18:38:00,72.8,176.27,3.524,41.7
R-003432,MCH-0015,Line-C,2025-01-30 08:17:00,80.78,193.64,2.698,49.5
R-003433,MCH-0014,Line-A,2025-03-29 08:34:00,77.7,134.37,3.959,36.1
R-003434,MCH-0045,Line-B,2025-02-03 02:46:00,79.26,152.92,2.508,49.4
R-003435,MCH-0003,Line-A,2025-01-10 08:58:00,69.6,147.42,4.151,45.4
R-003436,MCH-0042,Line-A,2025-03-17 21:42:00,77.34,152.24,4.178,35.5
R-003437,MCH-0011,Line-A,2025-01-05 04:33:00,52.05,134.35,4.602,30.5
R-003438,MCH-0026,Line-B,2025-03-11 01:47:00,98.93,141.04,3.018,41.4
R-003439,MCH-0010,Line-B,2025-01-16 06:16:00,55.23,149.6,3.015,53.9
R-003440,MCH-0010,Line-B,2025-01-08 06:20:00,79.09,169.92,3.152,35.3
R-003441,MCH-0043,Line-C,2025-01-13 15:53:00,89.9,140.02,3.777,54.6
R-003442,MCH-0004,Line-A,2025-01-11 10:50:00,51.58,154.79,4.554,35.6
R-003443,MCH-0008,Line-C,2025-01-27 04:50:00,70.61,124.58,2.934,59.4
R-003444,MCH-0002,Line-B,2025-01-18 09:57:00,51.49,159.03,4.481,60.8
R-003445,MCH-0036,Line-B,2025-03-25 02:18:00,80.36,155.83,1.973,41.7
R-003446,MCH-0020,Line-D,2025-02-10 04:58:00,56.54,152.99,3.655,34.2
R-003447,MCH-0028,Line-C,2025-03-02 16:23:00,64.99,150.96,2.517,49.7
R-003448,MCH-0016,Line-C,2025-03-12 02:02:00,87.28,138.4,3.208,42.4
R-003449,MCH-0025,Line-D,2025-01-16 18:18:00,83.34,175.04,3.98,49.4
R-003450,MCH-0004,Line-A,2025-01-10 22:15:00,84.43,158.95,3.097,52.2
R-003451,MCH-0043,Line-C,2025-02-25 21:11:00,65.63,163.17,3.485,52.3
R-003452,MCH-0011,Line-A,2025-02-11 05:48:00,64.04,122.75,3.54,44.7
R-003453,MCH-0041,Line-D,2025-02-16 09:31:00,74.19,142.79,3.221,34.8
R-003454,MCH-0039,Line-D,2025-03-20 08:33:00,49.02,142.94,2.526,49.9
R-003455,MCH-0033,Line-B,2025-03-14 19:14:00,77.97,149.41,5.418,60.1
R-003456,MCH-0045,Line-B,2025-02-13 13:28:00,64.78,174.11,2.877,49.4
R-003457,MCH-0050,Line-A,2025-03-06 09:56:00,97.33,198.39,2.283,49.1
R-003458,MCH-0030,Line-C,2025-01-20 12:25:00,86.69,171.63,3.348,46.0
R-003459,MCH-0025,Line-D,2025-01-02 15:01:00,72.41,142.88,4.237,36.0
R-003460,MCH-0018,Line-C,2025-01-15 07:00:00,86.66,148.39,2.284,28.6
R-003461,MCH-0012,Line-A,2025-02-03 01:50:00,71.01,129.34,4.084,29.7
R-003462,MCH-0001,Line-A,2025-03-23 13:26:00,70.96,148.2,3.206,66.2
R-003463,MCH-0049,Line-B,2025-01-13 15:08:00,73.55,149.44,3.063,47.9
R-003464,MCH-0047,Line-A,2025-01-15 03:22:00,87.07,128.62,3.783,48.4
R-003465,MCH-0010,Line-B,2025-01-24 05:35:00,76.1,152.69,3.377,52.0
R-003466,MCH-0010,Line-B,2025-03-09 06:22:00,91.05,149.99,3.488,45.4
R-003467,MCH-0006,Line-A,2025-01-05 23:48:00,62.59,142.66,3.687,39.6
R-003468,MCH-0007,Line-D,2025-01-15 07:22:00,63.82,117.57,4.155,42.7
R-003469,MCH-0021,Line-B,2025-02-26 04:10:00,76.49,125.53,4.515,56.0
R-003470,MCH-0028,Line-C,2025-02-07 03:40:00,69.54,121.86,4.482,42.2
R-003471,MCH-0003,Line-A,2025-03-18 14:33:00,75.38,160.43,1.988,41.1
R-003472,MCH-0002,Line-B,2025-02-08 03:39:00,69.35,189.03,4.059,42.9
R-003473,MCH-0005,Line-B,2025-03-20 10:55:00,76.2,114.9,1.763,43.8
R-003474,MCH-0042,Line-A,2025-02-03 09:30:00,54.78,137.71,3.109,61.1
R-003475,MCH-0009,Line-D,2025-03-12 01:11:00,87.34,162.16,2.468,41.2
R-003476,MCH-0002,Line-B,2025-02-19 07:48:00,56.08,196.81,2.327,40.4
R-003477,MCH-0002,Line-B,2025-03-28 07:29:00,55.7,137.66,3.321,41.9
R-003478,MCH-0043,Line-C,2025-03-21 23:57:00,73.22,135.1,4.015,42.1
R-003479,MCH-0047,Line-A,2025-02-21 19:36:00,96.94,153.16,1.596,38.5
R-003480,MCH-0032,Line-B,2025-02-17 18:36:00,67.92,182.1,2.879,43.2
R-003481,MCH-0037,Line-A,2025-01-01 13:38:00,90.14,144.32,4.142,47.0
R-003482,MCH-0010,Line-B,2025-03-08 19:51:00,73.01,149.07,3.73,46.0
R-003483,MCH-0022,Line-B,2025-02-23 14:15:00,77.08,183.42,2.331,57.3
R-003484,MCH-0006,Line-A,2025-02-21 10:09:00,70.01,153.04,3.702,56.6
R-003485,MCH-0005,Line-B,2025-02-08 18:57:00,68.76,146.49,3.531,46.6
R-003486,MCH-0018,Line-C,2025-01-25 15:46:00,61.7,166.43,2.51,33.0
R-003487,MCH-0019,Line-A,2025-02-04 09:29:00,77.11,126.75,4.095,41.2
R-003488,MCH-0001,Line-A,2025-03-10 09:43:00,82.96,180.23,3.902,42.1
R-003489,MCH-0020,Line-D,2025-03-07 00:49:00,79.8,151.63,3.327,38.4
R-003490,MCH-0047,Line-A,2025-02-12 10:15:00,86.31,142.85,4.27,51.2
R-003491,MCH-0021,Line-B,2025-02-28 09:54:00,101.53,137.66,2.368,55.1
R-003492,MCH-0037,Line-A,2025-02-18 00:10:00,73.02,168.9,6.009,55.2
R-003493,MCH-0014,Line-A,2025-01-29 21:09:00,67.08,137.52,2.889,40.6
R-003494,MCH-0015,Line-C,2025-01-11 10:40:00,53.73,141.41,2.934,44.1
R-003495,MCH-0018,Line-C,2025-01-03 04:38:00,67.98,155.06,4.316,37.5
R-003496,MCH-0006,Line-A,2025-02-26 05:06:00,45.62,154.51,2.285,36.1
R-003497,MCH-0002,Line-B,2025-02-08 02:26:00,48.2,160.28,3.679,48.6
R-003498,MCH-0044,Line-A,2025-01-31 18:11:00,84.53,138.44,3.894,60.3
R-003499,MCH-0001,Line-A,2025-02-20 07:08:00,83.46,119.75,3.9,44.3
R-003500,MCH-0015,Line-C,2025-03-17 05:32:00,89.19,156.9,4.196,42.1
R-003501,MCH-0012,Line-A,2025-01-20 01:26:00,88.15,164.94,3.965,48.7
R-003502,MCH-0016,Line-C,2025-01-28 11:39:00,77.49,176.91,3.746,46.5
R-003503,MCH-0004,Line-A,2025-03-24 00:11:00,70.55,122.06,2.795,48.3
R-003504,MCH-0012,Line-A,2025-02-13 12:45:00,73.05,134.09,2.54,45.5
R-003505,MCH-0024,Line-B,2025-02-15 19:19:00,88.11,150.34,4.962,44.8
R-003506,MCH-0010,Line-B,2025-01-30 00:18:00,78.0,132.33,3.686,39.7
R-003507,MCH-0048,Line-B,2025-01-30 02:24:00,67.13,131.73,4.355,40.0
R-003508,MCH-0005,Line-B,2025-02-06 10:24:00,70.19,181.54,3.955,37.6
R-003509,MCH-0048,Line-B,2025-01-16 19:18:00,85.53,143.68,2.956,33.9
R-003510,MCH-0007,Line-D,2025-01-11 21:28:00,87.51,146.57,2.757,49.0
R-003511,MCH-0004,Line-A,2025-02-14 05:42:00,49.88,157.73,3.14,47.0
R-003512,MCH-0037,Line-A,2025-01-21 17:05:00,82.52,123.96,3.234,45.4
R-003513,MCH-0043,Line-C,2025-01-10 23:39:00,80.94,153.91,3.857,46.7
R-003514,MCH-0031,Line-D,2025-03-22 17:43:00,77.38,148.06,2.872,38.4
R-003515,MCH-0028,Line-C,2025-01-27 10:15:00,80.26,160.0,2.508,45.9
R-003516,MCH-0038,Line-B,2025-01-20 02:55:00,89.34,178.19,2.849,44.3
R-003517,MCH-0033,Line-B,2025-02-17 13:14:00,79.27,145.59,3.397,49.5
R-003518,MCH-0020,Line-D,2025-01-25 00:02:00,94.55,155.99,2.806,47.1
R-003519,MCH-0016,Line-C,2025-03-14 17:36:00,80.7,143.8,3.552,57.4
R-003520,MCH-0014,Line-A,2025-01-19 08:27:00,65.15,174.3,2.718,44.9
R-003521,MCH-0040,Line-D,2025-01-27 04:30:00,75.46,125.25,3.454,54.3
R-003522,MCH-0036,Line-B,2025-01-26 21:31:00,61.69,163.55,4.04,40.1
R-003523,MCH-0014,Line-A,2025-03-09 04:02:00,92.3,169.4,3.401,43.3
R-003524,MCH-0025,Line-D,2025-02-15 05:44:00,66.02,157.28,2.045,51.7
R-003525,MCH-0015,Line-C,2025-02-17 02:51:00,79.7,160.03,3.145,63.8
R-003526,MCH-0015,Line-C,2025-02-01 15:53:00,67.06,164.94,4.216,41.7
R-003527,MCH-0031,Line-D,2025-02-22 08:33:00,65.67,156.01,3.071,47.2
R-003528,MCH-0037,Line-A,2025-02-06 22:23:00,76.22,146.34,3.137,47.4
R-003529,MCH-0001,Line-A,2025-02-22 18:08:00,87.29,146.19,2.135,57.3
R-003530,MCH-0008,Line-C,2025-01-19 21:03:00,88.66,124.63,3.507,28.7
R-003531,MCH-0046,Line-C,2025-03-05 05:38:00,93.51,138.82,3.173,34.5
R-003532,MCH-0038,Line-B,2025-01-28 08:43:00,92.28,122.04,4.439,49.6
R-003533,MCH-0020,Line-D,2025-02-25 21:23:00,81.26,142.52,3.655,38.5
R-003534,MCH-0032,Line-B,2025-03-01 17:54:00,66.27,113.52,2.89,34.2
R-003535,MCH-0019,Line-A,2025-02-14 15:46:00,53.38,133.8,3.759,48.0
R-003536,MCH-0034,Line-C,2025-02-07 22:41:00,77.52,151.42,3.637,55.9
R-003537,MCH-0009,Line-D,2025-01-12 09:28:00,53.38,136.9,5.322,38.3
R-003538,MCH-0050,Line-A,2025-02-01 06:28:00,59.84,117.39,2.864,27.9
R-003539,MCH-0045,Line-B,2025-02-04 10:04:00,72.58,130.37,2.452,52.6
R-003540,MCH-0001,Line-A,2025-02-20 06:26:00,62.76,128.25,4.314,33.6
R-003541,MCH-0034,Line-C,2025-02-24 06:00:00,102.21,188.89,4.61,35.0
R-003542,MCH-0002,Line-B,2025-01-07 23:43:00,60.89,147.33,3.408,52.9
R-003543,MCH-0017,Line-A,2025-03-11 06:13:00,83.29,149.38,4.2,35.2
R-003544,MCH-0025,Line-D,2025-01-03 16:10:00,92.04,138.44,2.758,39.2
R-003545,MCH-0048,Line-B,2025-03-23 02:44:00,75.43,152.55,2.884,55.3
R-003546,MCH-0039,Line-D,2025-02-06 13:56:00,80.54,144.62,2.789,42.1
R-003547,MCH-0027,Line-A,2025-02-05 18:45:00,77.97,141.51,3.737,50.8
R-003548,MCH-0024,Line-B,2025-01-12 18:59:00,75.83,156.25,2.539,31.2
R-003549,MCH-0001,Line-A,2025-01-10 03:57:00,69.12,167.36,2.11,47.2
R-003550,MCH-0034,Line-C,2025-03-30 22:41:00,97.88,165.1,3.702,54.5
R-003551,MCH-0033,Line-B,2025-03-15 20:48:00,74.56,144.66,3.49,48.0
R-003552,MCH-0019,Line-A,2025-01-08 08:15:00,86.27,157.97,4.072,40.5
R-003553,MCH-0044,Line-A,2025-01-28 10:12:00,57.68,145.9,3.324,56.4
R-003554,MCH-0031,Line-D,2025-02-09 14:20:00,72.7,155.13,4.603,48.0
R-003555,MCH-0007,Line-D,2025-02-21 16:59:00,70.97,164.82,4.682,54.8
R-003556,MCH-0029,Line-A,2025-03-12 08:02:00,98.08,174.82,5.13,48.9
R-003557,MCH-0043,Line-C,2025-01-14 12:57:00,60.5,130.94,3.171,40.7
R-003558,MCH-0045,Line-B,2025-01-14 13:05:00,86.33,164.97,1.772,59.4
R-003559,MCH-0034,Line-C,2025-02-24 03:05:00,62.72,140.56,3.922,37.5
R-003560,MCH-0038,Line-B,2025-03-08 06:42:00,78.89,169.63,3.269,45.3
R-003561,MCH-0021,Line-B,2025-01-04 10:34:00,77.06,162.51,2.882,52.8
R-003562,MCH-0038,Line-B,2025-02-14 13:20:00,68.64,154.21,2.98,50.6
R-003563,MCH-0016,Line-C,2025-02-01 18:41:00,58.08,131.28,3.745,49.0
R-003564,MCH-0026,Line-B,2025-03-26 04:06:00,54.63,156.89,2.482,46.2
R-003565,MCH-0005,Line-B,2025-03-29 10:34:00,85.86,107.71,2.672,49.0
R-003566,MCH-0014,Line-A,2025-01-01 06:00:00,83.37,169.62,3.985,61.5
R-003567,MCH-0030,Line-C,2025-01-23 15:48:00,62.99,167.82,3.712,39.7
R-003568,MCH-0021,Line-B,2025-01-09 20:23:00,82.06,120.81,3.712,48.6
R-003569,MCH-0034,Line-C,2025-02-17 09:27:00,81.95,159.16,3.798,36.5
R-003570,MCH-0013,Line-C,2025-01-01 17:58:00,62.53,141.12,4.66,34.9
R-003571,MCH-0041,Line-D,2025-02-28 07:35:00,90.32,121.06,4.851,40.6
R-003572,MCH-0031,Line-D,2025-02-28 23:48:00,93.4,177.36,3.06,45.0
R-003573,MCH-0009,Line-D,2025-03-30 23:30:00,59.43,113.09,3.943,58.2
R-003574,MCH-0004,Line-A,2025-01-02 14:58:00,79.06,153.88,4.093,33.8
R-003575,MCH-0018,Line-C,2025-01-19 06:18:00,68.7,129.35,5.079,31.7
R-003576,MCH-0023,Line-A,2025-03-26 15:54:00,82.69,123.47,3.854,44.7
R-003577,MCH-0040,Line-D,2025-02-24 03:43:00,60.13,136.46,4.092,49.8
R-003578,MCH-0040,Line-D,2025-02-25 11:49:00,58.46,170.36,3.308,46.3
R-003579,MCH-0040,Line-D,2025-03-29 12:33:00,79.83,139.58,3.526,43.6
R-003580,MCH-0040,Line-D,2025-02-16 04:10:00,96.14,135.06,5.707,37.1
R-003581,MCH-0025,Line-D,2025-03-29 22:23:00,79.4,170.91,3.879,56.7
R-003582,MCH-0009,Line-D,2025-01-12 18:04:00,75.58,135.08,3.407,44.1
R-003583,MCH-0002,Line-B,2025-02-16 22:18:00,66.12,152.04,3.874,46.2
R-003584,MCH-0032,Line-B,2025-03-23 18:07:00,100.07,173.87,4.711,47.9
R-003585,MCH-0003,Line-A,2025-01-09 12:45:00,78.27,139.92,4.446,45.5
R-003586,MCH-0009,Line-D,2025-02-21 11:35:00,67.61,144.03,3.434,54.0
R-003587,MCH-0022,Line-B,2025-03-18 14:55:00,52.92,136.41,3.621,51.5
R-003588,MCH-0033,Line-B,2025-01-27 11:31:00,87.8,133.33,4.31,51.5
R-003589,MCH-0031,Line-D,2025-03-14 02:52:00,74.88,164.9,4.255,39.2
R-003590,MCH-0027,Line-A,2025-03-23 12:54:00,70.25,186.92,3.566,43.4
R-003591,MCH-0014,Line-A,2025-01-12 15:44:00,86.31,172.4,3.101,47.1
R-003592,MCH-0034,Line-C,2025-01-19 09:25:00,65.88,146.23,4.82,33.9
R-003593,MCH-0047,Line-A,2025-03-05 21:08:00,74.15,155.49,5.111,48.5
R-003594,MCH-0044,Line-A,2025-03-26 04:01:00,58.01,141.56,4.515,51.1
R-003595,MCH-0025,Line-D,2025-01-03 10:05:00,61.99,136.38,3.213,49.7
R-003596,MCH-0010,Line-B,2025-03-05 03:25:00,82.75,146.19,4.578,49.0
R-003597,MCH-0047,Line-A,2025-01-26 07:20:00,93.63,127.03,4.161,40.8
R-003598,MCH-0046,Line-C,2025-01-26 00:05:00,78.43,146.23,3.755,45.6
R-003599,MCH-0039,Line-D,2025-03-17 07:04:00,61.24,142.06,3.291,30.6
R-003600,MCH-0020,Line-D,2025-03-10 01:11:00,41.37,140.5,3.65,57.3
R-003601,MCH-0018,Line-C,2025-01-09 10:34:00,86.9,131.56,4.018,56.0
R-003602,MCH-0040,Line-D,2025-01-30 01:59:00,74.33,164.08,2.711,47.9
R-003603,MCH-0016,Line-C,2025-02-23 12:10:00,58.17,143.95,2.044,43.9
R-003604,MCH-0009,Line-D,2025-01-18 21:40:00,70.97,153.2,4.466,32.2
R-003605,MCH-0037,Line-A,2025-02-08 14:57:00,72.0,135.44,3.433,45.2
R-003606,MCH-0023,Line-A,2025-01-29 02:53:00,78.37,143.48,4.699,43.4
R-003607,MCH-0014,Line-A,2025-03-28 23:15:00,91.51,151.45,2.961,45.1
R-003608,MCH-0029,Line-A,2025-03-21 16:18:00,80.3,148.81,3.144,42.9
R-003609,MCH-0020,Line-D,2025-01-18 21:27:00,64.32,135.94,2.162,53.7
R-003610,MCH-0042,Line-A,2025-01-04 23:06:00,63.53,162.9,1.908,47.1
R-003611,MCH-0033,Line-B,2025-03-05 15:25:00,79.24,142.45,2.068,42.2
R-003612,MCH-0014,Line-A,2025-02-22 07:27:00,49.93,137.93,3.411,43.5
R-003613,MCH-0047,Line-A,2025-03-25 12:56:00,77.78,121.79,2.715,47.0
R-003614,MCH-0038,Line-B,2025-01-21 05:27:00,63.16,158.95,3.968,36.6
R-003615,MCH-0037,Line-A,2025-03-31 22:12:00,63.58,156.51,5.795,37.5
R-003616,MCH-0021,Line-B,2025-01-22 05:35:00,89.12,136.44,4.274,38.8
R-003617,MCH-0039,Line-D,2025-01-01 14:18:00,67.2,142.77,3.09,54.0
R-003618,MCH-0009,Line-D,2025-02-11 10:39:00,61.73,153.27,1.517,53.8
R-003619,MCH-0032,Line-B,2025-02-18 09:01:00,67.62,146.09,1.602,37.9
R-003620,MCH-0035,Line-D,2025-01-04 10:01:00,98.88,129.49,4.119,42.6
R-003621,MCH-0050,Line-A,2025-02-26 03:57:00,86.24,143.55,2.448,46.1
R-003622,MCH-0037,Line-A,2025-01-09 04:37:00,98.07,139.42,4.0,39.5
R-003623,MCH-0006,Line-A,2025-03-10 17:28:00,80.17,154.76,4.467,43.6
R-003624,MCH-0003,Line-A,2025-01-08 20:23:00,75.17,148.15,3.004,41.2
R-003625,MCH-0039,Line-D,2025-03-23 05:33:00,89.58,141.75,4.069,40.2
R-003626,MCH-0030,Line-C,2025-01-07 20:14:00,62.07,123.07,3.371,44.2
R-003627,MCH-0007,Line-D,2025-01-20 10:40:00,92.18,152.38,2.63,52.1
R-003628,MCH-0032,Line-B,2025-02-05 05:36:00,75.07,145.69,2.928,35.8
R-003629,MCH-0010,Line-B,2025-01-24 05:14:00,82.28,133.5,3.598,48.9
R-003630,MCH-0036,Line-B,2025-01-03 12:10:00,76.5,147.83,4.591,41.6
R-003631,MCH-0002,Line-B,2025-01-18 08:50:00,80.52,167.44,3.393,40.8
R-003632,MCH-0045,Line-B,2025-03-15 14:23:00,76.96,198.09,3.437,38.4
R-003633,MCH-0002,Line-B,2025-03-31 10:31:00,88.72,129.62,3.974,32.3
R-003634,MCH-0020,Line-D,2025-02-20 21:38:00,66.73,165.15,3.658,35.8
R-003635,MCH-0004,Line-A,2025-02-18 17:57:00,66.81,150.61,3.128,40.1
R-003636,MCH-0024,Line-B,2025-01-29 08:21:00,73.45,133.97,2.545,30.9
R-003637,MCH-0035,Line-D,2025-03-26 13:22:00,87.95,139.43,2.684,31.0
R-003638,MCH-0033,Line-B,2025-01-26 09:35:00,74.53,135.61,4.194,42.2
R-003639,MCH-0036,Line-B,2025-02-24 20:10:00,88.86,120.1,3.973,66.7
R-003640,MCH-0020,Line-D,2025-03-08 10:15:00,88.48,182.74,3.841,36.6
R-003641,MCH-0034,Line-C,2025-03-02 00:59:00,58.58,148.64,3.555,58.8
R-003642,MCH-0042,Line-A,2025-02-22 19:35:00,79.44,186.86,3.493,51.0
R-003643,MCH-0047,Line-A,2025-02-25 19:44:00,67.26,171.14,2.661,55.7
R-003644,MCH-0020,Line-D,2025-02-10 01:23:00,78.05,149.82,3.788,50.6
R-003645,MCH-0030,Line-C,2025-01-22 23:52:00,88.26,151.14,3.161,62.6
R-003646,MCH-0049,Line-B,2025-03-19 06:36:00,87.92,156.36,3.686,58.0
R-003647,MCH-0010,Line-B,2025-03-17 10:17:00,57.06,116.12,2.447,26.7
R-003648,MCH-0001,Line-A,2025-01-31 17:59:00,87.36,153.74,2.22,66.6
R-003649,MCH-0008,Line-C,2025-02-15 01:43:00,87.47,172.89,6.0,45.8
R-003650,MCH-0002,Line-B,2025-03-26 05:35:00,81.83,157.66,3.542,47.9
R-003651,MCH-0030,Line-C,2025-03-18 08:49:00,67.75,122.67,3.562,50.7
R-003652,MCH-0032,Line-B,2025-03-21 10:12:00,91.89,165.17,3.823,42.8
R-003653,MCH-0016,Line-C,2025-03-26 11:36:00,112.6,161.62,3.876,51.5
R-003654,MCH-0030,Line-C,2025-02-03 04:35:00,58.51,162.07,4.704,36.9
R-003655,MCH-0023,Line-A,2025-01-15 22:03:00,61.11,146.55,2.5,43.2
R-003656,MCH-0044,Line-A,2025-02-14 11:18:00,72.31,156.85,2.926,38.7
R-003657,MCH-0003,Line-A,2025-03-19 20:05:00,65.84,141.03,4.543,50.6
R-003658,MCH-0020,Line-D,2025-02-14 11:20:00,75.31,135.91,3.307,45.6
R-003659,MCH-0049,Line-B,2025-02-23 04:30:00,84.01,185.6,3.039,47.7
R-003660,MCH-0029,Line-A,2025-02-02 12:06:00,81.6,149.84,4.098,48.6
R-003661,MCH-0031,Line-D,2025-02-17 13:46:00,70.75,110.27,3.921,52.3
R-003662,MCH-0007,Line-D,2025-01-23 13:01:00,60.4,147.9,2.104,44.0
R-003663,MCH-0029,Line-A,2025-02-20 05:00:00,51.37,125.3,2.981,47.7
R-003664,MCH-0039,Line-D,2025-02-25 07:01:00,77.19,135.83,2.967,40.1
R-003665,MCH-0005,Line-B,2025-02-25 23:31:00,84.65,143.75,4.201,46.5
R-003666,MCH-0040,Line-D,2025-03-17 17:09:00,80.39,144.89,2.933,33.5
R-003667,MCH-0029,Line-A,2025-01-30 21:51:00,80.99,157.25,3.543,38.5
R-003668,MCH-0015,Line-C,2025-03-09 17:33:00,84.94,145.44,2.455,60.6
R-003669,MCH-0043,Line-C,2025-02-07 20:09:00,85.79,156.75,3.826,37.6
R-003670,MCH-0024,Line-B,2025-01-06 21:09:00,55.1,138.53,3.547,51.0
R-003671,MCH-0009,Line-D,2025-03-02 11:49:00,66.93,164.13,3.937,55.1
R-003672,MCH-0008,Line-C,2025-02-12 09:37:00,84.72,152.49,3.406,62.0
R-003673,MCH-0034,Line-C,2025-01-26 20:19:00,75.2,191.42,2.263,57.8
R-003674,MCH-0006,Line-A,2025-01-05 21:41:00,85.94,126.73,2.709,40.3
R-003675,MCH-0044,Line-A,2025-03-24 03:20:00,81.74,151.12,1.819,35.1
R-003676,MCH-0030,Line-C,2025-03-19 04:24:00,99.99,121.02,4.135,28.6
R-003677,MCH-0014,Line-A,2025-01-21 16:07:00,78.61,140.75,2.507,36.3
R-003678,MCH-0047,Line-A,2025-03-06 15:14:00,77.98,139.48,4.325,50.8
R-003679,MCH-0026,Line-B,2025-03-14 02:50:00,71.31,162.6,2.154,48.4
R-003680,MCH-0008,Line-C,2025-01-04 11:08:00,58.31,137.99,2.639,45.7
R-003681,MCH-0019,Line-A,2025-02-14 19:47:00,60.76,128.06,3.13,48.8
R-003682,MCH-0017,Line-A,2025-02-05 10:03:00,110.68,153.87,4.883,45.5
R-003683,MCH-0025,Line-D,2025-03-08 07:35:00,58.48,150.98,4.503,36.4
R-003684,MCH-0020,Line-D,2025-03-23 11:56:00,90.16,159.15,2.622,44.8
R-003685,MCH-0026,Line-B,2025-01-07 07:41:00,76.74,134.32,2.491,37.2
R-003686,MCH-0014,Line-A,2025-02-04 13:43:00,68.31,121.97,3.411,47.9
R-003687,MCH-0046,Line-C,2025-01-19 07:50:00,62.36,160.91,5.111,49.6
R-003688,MCH-0036,Line-B,2025-03-27 04:28:00,76.77,155.57,3.501,41.3
R-003689,MCH-0016,Line-C,2025-02-05 12:03:00,83.35,160.19,3.716,47.9
R-003690,MCH-0035,Line-D,2025-03-26 17:10:00,69.32,161.21,4.491,47.0
R-003691,MCH-0013,Line-C,2025-03-29 23:04:00,88.18,129.76,2.23,43.2
R-003692,MCH-0041,Line-D,2025-02-22 07:26:00,79.79,137.62,2.411,40.3
R-003693,MCH-0006,Line-A,2025-03-25 22:30:00,94.61,148.02,2.776,39.7
R-003694,MCH-0033,Line-B,2025-03-17 22:19:00,67.41,133.04,3.595,47.2
R-003695,MCH-0023,Line-A,2025-01-17 02:16:00,73.26,141.3,4.362,47.8
R-003696,MCH-0001,Line-A,2025-02-28 03:27:00,75.83,175.61,3.631,43.6
R-003697,MCH-0042,Line-A,2025-03-27 17:53:00,70.59,144.17,3.519,45.9
R-003698,MCH-0024,Line-B,2025-01-11 03:56:00,78.9,117.17,2.47,35.1
R-003699,MCH-0020,Line-D,2025-02-16 08:59:00,64.3,170.65,4.005,51.2
R-003700,MCH-0022,Line-B,2025-02-19 03:38:00,79.96,169.45,4.259,49.1
R-003701,MCH-0047,Line-A,2025-03-29 03:44:00,75.47,126.43,3.119,47.2
R-003702,MCH-0028,Line-C,2025-01-31 18:22:00,69.76,156.27,2.274,53.7
R-003703,MCH-0050,Line-A,2025-02-26 17:14:00,85.77,142.89,2.614,45.3
R-003704,MCH-0013,Line-C,2025-03-11 16:30:00,74.64,112.78,4.739,48.7
R-003705,MCH-0014,Line-A,2025-03-29 20:59:00,68.91,101.17,2.486,27.3
R-003706,MCH-0020,Line-D,2025-02-08 12:56:00,64.71,165.85,3.657,50.4
R-003707,MCH-0019,Line-A,2025-03-29 03:04:00,79.26,130.5,4.053,48.8
R-003708,MCH-0041,Line-D,2025-03-27 03:23:00,80.66,172.0,4.111,50.2
R-003709,MCH-0035,Line-D,2025-02-23 06:56:00,83.28,142.76,4.098,46.0
R-003710,MCH-0021,Line-B,2025-02-18 17:36:00,64.09,165.53,3.333,45.2
R-003711,MCH-0025,Line-D,2025-03-12 17:49:00,75.9,149.63,3.4,50.5
R-003712,MCH-0044,Line-A,2025-03-19 20:14:00,67.98,158.32,4.251,33.6
R-003713,MCH-0037,Line-A,2025-01-24 23:09:00,78.46,119.2,3.872,43.7
R-003714,MCH-0042,Line-A,2025-01-22 15:59:00,85.04,156.34,3.549,47.9
R-003715,MCH-0017,Line-A,2025-01-07 12:47:00,81.2,145.66,4.331,50.6
R-003716,MCH-0011,Line-A,2025-01-17 16:10:00,73.81,160.1,3.621,48.2
R-003717,MCH-0008,Line-C,2025-02-27 22:37:00,79.12,102.17,2.603,32.3
R-003718,MCH-0031,Line-D,2025-02-12 21:28:00,55.86,144.78,4.002,36.7
