event_id,timestamp,substation_id,region,event_type,severity,duration_sec,affected_customers,resolved
EVT-000572,2025-04-05T16:39:45Z,SUB-014,West,restoration,low,268,602,true
EVT-001148,2025-04-28T06:29:48Z,SUB-020,Central,voltage_sag,high,1588,3286,false
EVT-000882,2025-04-19T02:12:17Z,SUB-007,South,voltage_sag,high,1182,3246,false
EVT-001437,2025-03-16T22:22:52Z,SUB-012,South,restoration,low,284,742,true
EVT-000559,2025-04-04T13:04:15Z,SUB-019,West,restoration,low,322,554,true
EVT-000287,2025-03-21T04:18:50Z,SUB-015,Central,voltage_sag,high,1742,2634,false
EVT-000842,2025-04-17T03:07:07Z,SUB-008,East,voltage_sag,high,1929,2579,false
EVT-000084,2025-03-08T14:01:36Z,SUB-011,North,voltage_sag,medium,955,1366,false
EVT-001421,2025-04-09T04:42:06Z,SUB-024,West,restoration,low,184,690,true
EVT-001355,2025-04-24T01:19:55Z,SUB-008,East,restoration,low,296,726,true
EVT-001805,2025-03-28T22:52:03Z,SUB-013,East,restoration,low,84,150,true
EVT-001901,2025-03-27T11:05:08Z,SUB-014,West,restoration,low,68,340,true
EVT-000319,2025-03-24T07:08:44Z,SUB-010,Central,restoration,low,123,174,true
EVT-001213,2025-04-19T15:04:20Z,SUB-009,West,restoration,low,303,242,true
EVT-000718,2025-04-11T11:50:46Z,SUB-003,East,restoration,low,75,233,true
EVT-000629,2025-04-08T20:27:05Z,SUB-017,South,restoration,low,351,1083,true
EVT-000703,2025-04-10T08:46:42Z,SUB-015,Central,voltage_sag,high,1620,1804,false
EVT-001321,2025-03-03T16:43:28Z,SUB-013,East,restoration,low,352,753,true
EVT-001687,2025-04-20T02:28:10Z,SUB-014,West,restoration,low,74,44,true
EVT-000431,2025-03-29T18:22:40Z,SUB-021,North,voltage_sag,medium,1203,2124,false
EVT-001755,2025-04-18T07:53:45Z,SUB-001,North,restoration,low,230,402,true
EVT-001451,2025-03-08T08:15:00Z,SUB-003,East,restoration,low,369,430,true
EVT-000347,2025-03-25T12:54:39Z,SUB-010,Central,restoration,low,481,1015,true
EVT-002095,2025-03-14T06:54:47Z,SUB-018,East,restoration,low,72,698,true
EVT-001265,2025-04-12T13:03:56Z,SUB-015,Central,restoration,low,367,372,true
EVT-001713,2025-04-05T03:09:20Z,SUB-012,South,restoration,low,324,756,true
EVT-002295,2025-04-02T01:54:25Z,SUB-010,Central,restoration,low,289,250,true
EVT-002184,2025-04-13T15:51:32Z,SUB-022,South,restoration,low,256,680,true
EVT-000396,2025-03-28T10:36:09Z,SUB-008,East,voltage_sag,high,1824,1890,false
EVT-001360,2025-04-05T20:45:34Z,SUB-009,West,restoration,low,183,328,true
EVT-001620,2025-03-30T03:49:12Z,SUB-019,West,restoration,low,95,269,true
EVT-001897,2025-03-15T22:58:52Z,SUB-023,East,restoration,low,165,606,true
EVT-000813,2025-04-15T12:19:43Z,SUB-023,East,voltage_sag,critical,2116,3369,false
EVT-002199,2025-03-01T23:48:29Z,SUB-019,West,restoration,low,187,97,true
EVT-001207,2025-03-19T15:04:10Z,SUB-006,North,restoration,low,248,109,true
EVT-001725,2025-04-06T02:43:46Z,SUB-009,West,restoration,low,84,647,true
EVT-000008,2025-03-01T22:39:30Z,SUB-023,East,voltage_sag,high,844,1649,false
EVT-002017,2025-04-06T13:01:31Z,SUB-023,East,restoration,low,75,679,true
EVT-002297,2025-03-12T22:09:20Z,SUB-002,South,restoration,low,251,441,true
EVT-000173,2025-03-13T23:28:43Z,SUB-023,East,restoration,low,562,1268,true
EVT-001960,2025-04-04T15:13:30Z,SUB-008,East,restoration,low,107,553,true
EVT-000374,2025-03-26T06:05:18Z,SUB-017,South,restoration,low,567,842,true
EVT-002026,2025-03-06T14:54:02Z,SUB-010,Central,restoration,low,338,637,true
EVT-000891,2025-04-19T12:31:20Z,SUB-012,South,voltage_sag,high,1447,2009,false
EVT-000808,2025-04-15T22:38:04Z,SUB-019,West,restoration,low,463,975,true
EVT-000329,2025-03-24T09:36:42Z,SUB-023,East,voltage_sag,high,1805,2933,false
EVT-002202,2025-04-14T22:32:26Z,SUB-021,North,restoration,low,121,404,true
EVT-001787,2025-03-21T20:52:33Z,SUB-010,Central,restoration,low,273,704,true
EVT-000780,2025-04-14T20:40:03Z,SUB-015,Central,voltage_sag,medium,943,1348,false
EVT-000553,2025-04-04T08:43:42Z,SUB-017,South,voltage_sag,high,1573,3305,false
EVT-000071,2025-03-06T00:04:51Z,SUB-015,Central,voltage_sag,high,1423,1836,false
EVT-001114,2025-04-27T11:29:46Z,SUB-020,Central,voltage_sag,high,1342,2385,false
EVT-000543,2025-04-04T05:12:56Z,SUB-009,West,restoration,low,362,460,true
EVT-000621,2025-04-08T23:50:00Z,SUB-015,Central,surge,medium,657,2954,false
EVT-002113,2025-04-20T19:28:19Z,SUB-018,East,restoration,low,283,757,true
EVT-000440,2025-03-30T00:34:11Z,SUB-001,North,restoration,low,78,1189,true
EVT-000775,2025-04-13T22:00:37Z,SUB-021,North,restoration,low,306,1196,true
EVT-001694,2025-03-24T23:40:33Z,SUB-004,West,restoration,low,366,494,true
EVT-000971,2025-04-22T02:17:22Z,SUB-017,South,voltage_sag,critical,1943,3595,false
EVT-001134,2025-04-28T17:53:25Z,SUB-012,South,voltage_sag,critical,1907,5816,false
EVT-000281,2025-03-21T13:00:45Z,SUB-003,East,voltage_sag,high,1619,2241,false
EVT-000086,2025-03-08T23:54:17Z,SUB-011,North,voltage_sag,medium,891,1863,false
EVT-000474,2025-03-31T12:33:50Z,SUB-024,West,voltage_sag,high,1501,2975,false
EVT-001845,2025-03-26T18:06:51Z,SUB-018,East,restoration,low,251,479,true
EVT-002032,2025-03-09T18:24:28Z,SUB-017,South,restoration,low,288,151,true
EVT-001496,2025-04-29T00:26:45Z,SUB-022,South,restoration,low,250,20,true
EVT-002137,2025-04-16T11:17:37Z,SUB-020,Central,restoration,low,102,42,true
EVT-001515,2025-04-24T19:12:10Z,SUB-003,East,restoration,low,156,107,true
EVT-001363,2025-03-27T08:34:16Z,SUB-023,East,restoration,low,60,569,true
EVT-001554,2025-03-08T01:08:49Z,SUB-009,West,restoration,low,374,658,true
EVT-001568,2025-04-05T19:43:34Z,SUB-004,West,restoration,low,176,700,true
EVT-000778,2025-04-14T22:06:48Z,SUB-015,Central,voltage_sag,medium,1644,2969,false
EVT-000583,2025-04-06T23:32:52Z,SUB-003,East,voltage_sag,critical,1476,4644,false
EVT-000641,2025-04-08T00:30:51Z,SUB-023,East,restoration,low,195,214,true
EVT-000468,2025-03-31T02:52:00Z,SUB-017,South,voltage_sag,high,1567,2985,false
EVT-001557,2025-03-22T21:23:06Z,SUB-011,North,restoration,low,240,235,true
EVT-002033,2025-04-05T11:05:33Z,SUB-013,East,restoration,low,137,739,true
EVT-002187,2025-03-11T21:30:56Z,SUB-005,Central,restoration,low,212,198,true
EVT-000803,2025-04-15T09:51:27Z,SUB-017,South,surge,high,1387,2895,false
EVT-001067,2025-04-25T17:47:14Z,SUB-017,South,restoration,low,165,283,true
EVT-002194,2025-04-19T18:59:32Z,SUB-020,Central,restoration,low,332,86,true
EVT-002131,2025-03-04T01:21:17Z,SUB-003,East,restoration,low,97,504,true
EVT-001334,2025-03-24T11:10:41Z,SUB-002,South,restoration,low,102,286,true
EVT-001847,2025-03-15T03:38:25Z,SUB-009,West,restoration,low,94,290,true
EVT-001645,2025-03-30T19:43:58Z,SUB-021,North,restoration,low,169,403,true
EVT-000368,2025-03-26T02:19:21Z,SUB-010,Central,voltage_sag,high,1679,3540,false
EVT-000478,2025-04-01T03:40:28Z,SUB-011,North,surge,medium,907,1130,false
EVT-001254,2025-03-23T13:26:06Z,SUB-012,South,restoration,low,241,553,true
EVT-001761,2025-03-04T11:19:32Z,SUB-007,South,restoration,low,370,679,true
EVT-000303,2025-03-22T04:27:50Z,SUB-014,West,voltage_sag,high,1644,2341,false
EVT-001656,2025-04-29T06:50:10Z,SUB-016,North,restoration,low,101,782,true
EVT-000954,2025-04-22T13:26:17Z,SUB-004,West,restoration,low,462,317,true
EVT-002256,2025-03-10T02:34:06Z,SUB-013,East,restoration,low,155,543,true
EVT-002082,2025-03-23T19:58:27Z,SUB-007,South,restoration,low,223,730,true
EVT-001615,2025-04-17T00:54:30Z,SUB-025,Central,restoration,low,128,82,true
EVT-000562,2025-04-04T05:43:04Z,SUB-022,South,restoration,low,474,962,true
EVT-001955,2025-04-02T01:01:45Z,SUB-005,Central,restoration,low,166,308,true
EVT-002221,2025-03-04T17:24:42Z,SUB-005,Central,restoration,low,181,347,true
EVT-000424,2025-03-29T21:11:33Z,SUB-005,Central,restoration,low,398,1118,true
EVT-001657,2025-04-28T23:37:55Z,SUB-009,West,restoration,low,112,556,true
EVT-000528,2025-04-03T07:57:28Z,SUB-022,South,surge,medium,1537,2283,false
EVT-000045,2025-03-05T13:40:01Z,SUB-009,West,restoration,low,153,848,true
EVT-001603,2025-04-10T10:11:40Z,SUB-008,East,restoration,low,398,414,true
EVT-001532,2025-03-09T01:25:02Z,SUB-004,West,restoration,low,122,402,true
EVT-001827,2025-04-29T12:41:10Z,SUB-018,East,restoration,low,304,60,true
EVT-000234,2025-03-18T14:03:25Z,SUB-017,South,voltage_sag,high,1548,2695,false
EVT-000272,2025-03-20T19:22:43Z,SUB-023,East,surge,high,1386,3202,false
EVT-001794,2025-03-29T15:20:39Z,SUB-019,West,restoration,low,106,77,true
EVT-000946,2025-04-21T03:51:11Z,SUB-019,West,voltage_sag,high,1746,3463,false
EVT-000470,2025-03-31T00:52:27Z,SUB-017,South,restoration,low,587,86,true
EVT-000967,2025-04-22T19:58:20Z,SUB-014,West,voltage_sag,critical,1958,3091,false
EVT-000279,2025-03-21T03:38:15Z,SUB-002,South,restoration,low,76,502,true
EVT-001288,2025-04-04T22:36:34Z,SUB-004,West,restoration,low,129,115,true
EVT-001084,2025-04-26T20:52:38Z,SUB-012,South,restoration,low,533,1033,true
EVT-000156,2025-03-12T12:16:16Z,SUB-024,West,surge,medium,1686,2325,false
EVT-000300,2025-03-22T05:49:25Z,SUB-012,South,voltage_sag,high,1602,2164,false
EVT-001283,2025-03-23T22:45:38Z,SUB-005,Central,restoration,low,358,265,true
EVT-000231,2025-03-18T13:44:25Z,SUB-015,Central,restoration,low,65,1149,true
EVT-002210,2025-03-07T22:52:41Z,SUB-014,West,restoration,low,365,213,true
EVT-001149,2025-04-28T19:32:00Z,SUB-020,Central,restoration,low,481,775,true
EVT-000824,2025-04-16T06:11:59Z,SUB-012,South,restoration,low,388,1487,true
EVT-001944,2025-04-06T03:10:04Z,SUB-019,West,restoration,low,87,248,true
EVT-001971,2025-03-03T12:15:40Z,SUB-009,West,restoration,low,193,270,true
EVT-000942,2025-04-21T11:43:46Z,SUB-014,West,restoration,low,298,1362,true
EVT-000407,2025-03-28T15:41:38Z,SUB-018,East,surge,medium,1117,2216,false
EVT-000767,2025-04-13T21:18:43Z,SUB-019,West,restoration,low,503,577,true
EVT-001080,2025-04-26T21:07:11Z,SUB-004,West,restoration,low,196,1357,true
EVT-001481,2025-03-03T12:52:14Z,SUB-011,North,restoration,low,224,608,true
EVT-002251,2025-04-25T06:53:05Z,SUB-025,Central,restoration,low,361,239,true
EVT-000185,2025-03-14T10:04:30Z,SUB-023,East,voltage_sag,high,1696,3879,false
EVT-000769,2025-04-13T01:30:35Z,SUB-020,Central,voltage_sag,high,1689,1724,false
EVT-001659,2025-03-29T08:34:53Z,SUB-010,Central,restoration,low,278,137,true
EVT-000771,2025-04-13T18:22:54Z,SUB-020,Central,restoration,low,268,71,true
EVT-002089,2025-04-14T20:00:24Z,SUB-017,South,restoration,low,77,472,true
EVT-000607,2025-04-07T07:57:07Z,SUB-020,Central,surge,medium,1411,2071,false
EVT-002134,2025-04-17T12:37:14Z,SUB-012,South,restoration,low,79,753,true
EVT-002122,2025-04-13T08:38:02Z,SUB-004,West,restoration,low,239,354,true
EVT-000672,2025-04-09T14:32:39Z,SUB-015,Central,restoration,low,331,501,true
EVT-000758,2025-04-13T05:23:41Z,SUB-015,Central,surge,high,1176,2263,false
EVT-001802,2025-04-25T00:30:21Z,SUB-019,West,restoration,low,267,662,true
EVT-002233,2025-03-03T02:45:02Z,SUB-014,West,restoration,low,390,19,true
EVT-001357,2025-04-08T02:25:14Z,SUB-013,East,restoration,low,208,763,true
EVT-000103,2025-03-10T06:18:06Z,SUB-014,West,restoration,low,548,1169,true
EVT-000995,2025-04-23T23:59:35Z,SUB-005,Central,restoration,low,306,739,true
EVT-001921,2025-04-02T07:47:47Z,SUB-001,North,restoration,low,86,589,true
EVT-001332,2025-03-11T18:05:58Z,SUB-025,Central,restoration,low,122,485,true
EVT-001164,2025-04-29T10:18:06Z,SUB-004,West,voltage_sag,critical,1446,3882,false
EVT-001796,2025-04-20T18:17:42Z,SUB-005,Central,restoration,low,360,643,true
EVT-002289,2025-03-16T09:35:56Z,SUB-006,North,restoration,low,174,251,true
EVT-001044,2025-04-24T13:33:37Z,SUB-025,Central,voltage_sag,critical,2183,5110,false
EVT-002006,2025-04-11T17:52:54Z,SUB-010,Central,restoration,low,179,412,true
EVT-001494,2025-03-24T00:14:27Z,SUB-021,North,restoration,low,135,782,true
EVT-001912,2025-03-30T22:32:26Z,SUB-002,South,restoration,low,64,721,true
EVT-000094,2025-03-09T15:55:18Z,SUB-015,Central,surge,high,1516,2287,false
EVT-000320,2025-03-24T03:44:46Z,SUB-012,South,voltage_sag,high,2020,2563,false
EVT-000699,2025-04-10T12:44:07Z,SUB-011,North,restoration,low,396,674,true
EVT-000535,2025-04-04T00:44:49Z,SUB-001,North,restoration,low,109,200,true
EVT-001950,2025-04-16T06:06:17Z,SUB-004,West,restoration,low,114,331,true
EVT-000717,2025-04-11T23:58:08Z,SUB-003,East,voltage_sag,high,1967,2678,false
EVT-000626,2025-04-08T00:08:27Z,SUB-017,South,voltage_sag,high,1580,3311,false
EVT-000182,2025-03-14T14:56:28Z,SUB-016,North,outage,medium,1602,1983,false
EVT-001240,2025-03-27T19:29:11Z,SUB-022,South,restoration,low,161,331,true
EVT-001692,2025-03-30T18:54:16Z,SUB-012,South,restoration,low,306,62,true
EVT-001346,2025-03-07T11:39:09Z,SUB-015,Central,restoration,low,192,510,true
EVT-001082,2025-04-26T04:57:47Z,SUB-012,South,voltage_sag,critical,1967,4402,false
EVT-001257,2025-03-20T09:10:45Z,SUB-021,North,restoration,low,209,765,true
EVT-000222,2025-03-17T23:02:32Z,SUB-023,East,restoration,low,135,125,true
EVT-000143,2025-03-12T17:02:06Z,SUB-010,Central,surge,medium,960,2376,false
EVT-000146,2025-03-12T13:01:37Z,SUB-014,West,surge,high,1330,3734,false
EVT-002111,2025-04-16T17:46:32Z,SUB-009,West,restoration,low,211,81,true
EVT-001414,2025-03-26T01:21:59Z,SUB-009,West,restoration,low,345,731,true
EVT-001954,2025-04-27T14:00:50Z,SUB-014,West,restoration,low,208,306,true
EVT-001270,2025-03-01T19:06:06Z,SUB-011,North,restoration,low,311,715,true
EVT-001939,2025-04-28T12:55:07Z,SUB-006,North,restoration,low,178,73,true
EVT-002212,2025-03-02T16:09:28Z,SUB-004,West,restoration,low,394,76,true
EVT-001159,2025-04-29T22:40:21Z,SUB-001,North,restoration,low,420,1326,true
EVT-001886,2025-03-28T02:10:57Z,SUB-014,West,restoration,low,189,645,true
EVT-001315,2025-03-15T10:49:10Z,SUB-020,Central,restoration,low,218,253,true
EVT-001224,2025-03-29T01:53:31Z,SUB-018,East,restoration,low,359,503,true
EVT-001353,2025-03-11T18:41:08Z,SUB-006,North,restoration,low,198,628,true
EVT-001747,2025-03-03T12:23:00Z,SUB-006,North,restoration,low,257,583,true
EVT-000042,2025-03-05T09:53:41Z,SUB-009,West,surge,high,1293,3560,false
EVT-000588,2025-04-06T10:24:47Z,SUB-004,West,restoration,low,212,687,true
EVT-000394,2025-03-28T18:52:15Z,SUB-007,South,voltage_sag,critical,2207,2928,false
EVT-002096,2025-04-12T06:43:27Z,SUB-020,Central,restoration,low,104,228,true
EVT-000601,2025-04-07T14:33:20Z,SUB-017,South,surge,high,1749,2719,false
EVT-001393,2025-04-22T08:22:16Z,SUB-005,Central,restoration,low,336,522,true
EVT-001377,2025-03-13T13:24:47Z,SUB-012,South,restoration,low,117,117,true
EVT-002160,2025-04-15T12:55:36Z,SUB-018,East,restoration,low,172,325,true
EVT-000935,2025-04-21T00:13:05Z,SUB-012,South,voltage_sag,critical,2088,4062,false
EVT-000599,2025-04-07T05:03:20Z,SUB-013,East,voltage_sag,high,2047,2220,false
EVT-001987,2025-03-25T12:22:18Z,SUB-006,North,restoration,low,196,793,true
EVT-002049,2025-04-15T04:08:37Z,SUB-015,Central,restoration,low,307,83,true
EVT-000818,2025-04-15T07:50:19Z,SUB-024,West,restoration,low,362,301,true
EVT-000393,2025-03-27T03:17:43Z,SUB-009,West,restoration,low,164,934,true
EVT-001923,2025-03-12T19:31:13Z,SUB-011,North,restoration,low,359,758,true
EVT-001184,2025-04-29T03:56:39Z,SUB-013,East,restoration,low,322,81,true
EVT-000674,2025-04-09T00:23:00Z,SUB-016,North,voltage_sag,high,1115,2799,false
EVT-001098,2025-04-26T16:31:38Z,SUB-022,South,voltage_sag,high,1497,3053,false
EVT-001205,2025-03-19T17:09:03Z,SUB-001,North,restoration,low,248,125,true
EVT-001428,2025-04-25T12:08:24Z,SUB-023,East,restoration,low,255,431,true
EVT-000963,2025-04-22T06:47:50Z,SUB-013,East,voltage_sag,high,1484,3086,false
EVT-001820,2025-03-30T02:42:06Z,SUB-006,North,restoration,low,368,652,true
EVT-000805,2025-04-15T04:47:59Z,SUB-019,West,voltage_sag,critical,2265,4000,false
EVT-000149,2025-03-12T12:13:32Z,SUB-018,East,outage,medium,1488,2227,false
EVT-000322,2025-03-24T21:45:52Z,SUB-013,East,surge,medium,1460,2164,false
EVT-001367,2025-03-11T22:24:13Z,SUB-012,South,restoration,low,218,96,true
EVT-000524,2025-04-03T19:04:42Z,SUB-019,West,voltage_sag,critical,1647,3402,false
EVT-000436,2025-03-29T21:06:08Z,SUB-023,East,voltage_sag,high,2258,3893,false
EVT-000914,2025-04-20T09:50:19Z,SUB-022,South,surge,medium,1218,2525,false
EVT-001290,2025-04-06T05:52:06Z,SUB-025,Central,restoration,low,306,268,true
EVT-001704,2025-04-16T13:21:34Z,SUB-016,North,restoration,low,347,74,true
EVT-000519,2025-04-03T08:54:06Z,SUB-014,West,restoration,low,572,30,true
EVT-000886,2025-04-19T04:04:17Z,SUB-008,East,surge,high,1564,1870,false
EVT-000446,2025-03-30T20:48:43Z,SUB-008,East,surge,medium,1357,1823,false
EVT-001750,2025-03-23T19:18:34Z,SUB-001,North,restoration,low,313,326,true
EVT-000636,2025-04-08T04:48:45Z,SUB-022,South,surge,high,1567,2124,false
EVT-001723,2025-03-07T11:20:34Z,SUB-022,South,restoration,low,102,656,true
EVT-000290,2025-03-21T08:49:48Z,SUB-017,South,surge,high,1578,2450,false
EVT-001734,2025-03-27T12:16:22Z,SUB-015,Central,restoration,low,336,477,true
EVT-000117,2025-03-10T18:39:49Z,SUB-025,Central,restoration,low,445,1353,true
EVT-001402,2025-04-25T00:56:39Z,SUB-022,South,restoration,low,114,782,true
EVT-001216,2025-03-02T21:37:04Z,SUB-014,West,restoration,low,167,644,true
EVT-002043,2025-04-14T18:28:04Z,SUB-014,West,restoration,low,266,106,true
EVT-000236,2025-03-18T02:16:27Z,SUB-018,East,surge,high,1127,2459,false
EVT-001871,2025-04-12T13:31:52Z,SUB-011,North,restoration,low,109,603,true
EVT-001525,2025-04-06T15:37:40Z,SUB-013,East,restoration,low,96,25,true
EVT-000719,2025-04-11T15:09:42Z,SUB-011,North,voltage_sag,high,1757,3372,false
EVT-000952,2025-04-22T09:07:46Z,SUB-004,West,voltage_sag,critical,1786,4167,false
EVT-000796,2025-04-15T21:12:13Z,SUB-004,West,voltage_sag,critical,1822,3874,false
EVT-001640,2025-04-20T19:39:34Z,SUB-015,Central,restoration,low,202,571,true
EVT-001276,2025-03-09T08:38:24Z,SUB-024,West,restoration,low,299,56,true
EVT-001008,2025-04-23T12:01:18Z,SUB-023,East,voltage_sag,critical,2015,5047,false
EVT-001102,2025-04-27T04:04:01Z,SUB-012,South,voltage_sag,critical,1414,4167,false
EVT-000804,2025-04-15T19:44:58Z,SUB-017,South,restoration,low,400,20,true
EVT-000408,2025-03-28T23:08:51Z,SUB-018,East,restoration,low,436,286,true
EVT-000888,2025-04-19T06:22:17Z,SUB-008,East,surge,high,1240,2462,false
EVT-001737,2025-03-25T20:50:37Z,SUB-023,East,restoration,low,275,577,true
EVT-002234,2025-03-02T12:58:42Z,SUB-011,North,restoration,low,171,107,true
EVT-000784,2025-04-14T11:40:08Z,SUB-019,West,voltage_sag,critical,1637,4775,false
EVT-001716,2025-04-22T08:34:03Z,SUB-008,East,restoration,low,92,333,true
EVT-001940,2025-03-24T02:24:36Z,SUB-011,North,restoration,low,374,601,true
EVT-001373,2025-03-04T07:14:21Z,SUB-006,North,restoration,low,62,344,true
EVT-000937,2025-04-21T12:04:13Z,SUB-012,South,restoration,low,345,1499,true
EVT-000751,2025-04-13T04:38:51Z,SUB-008,East,voltage_sag,high,1591,2182,false
EVT-001062,2025-04-25T05:34:20Z,SUB-015,Central,voltage_sag,critical,1816,3368,false
EVT-001280,2025-03-29T14:11:06Z,SUB-008,East,restoration,low,234,489,true
EVT-001786,2025-03-26T15:16:44Z,SUB-005,Central,restoration,low,267,665,true
EVT-002058,2025-03-08T11:41:51Z,SUB-021,North,restoration,low,111,153,true
EVT-000726,2025-04-11T06:16:06Z,SUB-017,South,voltage_sag,high,1875,2084,false
EVT-001268,2025-03-27T13:01:03Z,SUB-007,South,restoration,low,331,787,true
EVT-000441,2025-03-30T15:49:07Z,SUB-007,South,surge,high,2042,3254,false
EVT-000137,2025-03-11T07:27:50Z,SUB-021,North,voltage_sag,high,1753,3586,false
EVT-000167,2025-03-13T01:22:38Z,SUB-014,West,surge,high,1181,2398,false
EVT-000941,2025-04-21T02:16:14Z,SUB-014,West,voltage_sag,high,1540,2775,false
EVT-001111,2025-04-27T23:32:39Z,SUB-018,East,surge,high,2049,3065,false
EVT-002057,2025-04-18T07:21:19Z,SUB-008,East,restoration,low,133,682,true
EVT-000855,2025-04-18T16:13:12Z,SUB-002,South,surge,high,2010,3634,false
EVT-001914,2025-04-16T01:05:27Z,SUB-017,South,restoration,low,212,45,true
EVT-001066,2025-04-25T05:02:57Z,SUB-017,South,surge,high,1333,3131,false
EVT-000540,2025-04-04T16:52:27Z,SUB-007,South,voltage_sag,critical,1780,2753,false
EVT-002135,2025-04-09T12:38:39Z,SUB-008,East,restoration,low,182,259,true
EVT-001223,2025-04-17T06:49:51Z,SUB-011,North,restoration,low,331,124,true
EVT-002174,2025-04-27T05:54:20Z,SUB-001,North,restoration,low,83,452,true
EVT-000811,2025-04-15T06:09:05Z,SUB-023,East,voltage_sag,critical,2210,4006,false
EVT-001690,2025-03-12T19:26:31Z,SUB-009,West,restoration,low,67,349,true
EVT-001116,2025-04-27T22:19:49Z,SUB-023,East,voltage_sag,high,1211,4079,false
EVT-001590,2025-03-29T12:37:30Z,SUB-007,South,restoration,low,77,51,true
EVT-001517,2025-04-23T19:35:44Z,SUB-006,North,restoration,low,210,629,true
EVT-001813,2025-04-17T09:44:46Z,SUB-006,North,restoration,low,365,456,true
EVT-000023,2025-03-03T08:43:06Z,SUB-025,Central,voltage_sag,high,1652,2067,false
EVT-001295,2025-03-03T12:55:10Z,SUB-008,East,restoration,low,342,686,true
EVT-000199,2025-03-17T13:45:19Z,SUB-003,East,voltage_sag,high,1356,2701,false
EVT-000747,2025-04-12T03:32:26Z,SUB-024,West,surge,high,1483,3016,false
EVT-001651,2025-04-28T00:40:27Z,SUB-005,Central,restoration,low,391,601,true
EVT-001347,2025-04-15T00:02:05Z,SUB-012,South,restoration,low,118,163,true
EVT-002224,2025-04-18T19:12:21Z,SUB-004,West,restoration,low,264,653,true
EVT-000590,2025-04-06T05:57:31Z,SUB-005,Central,restoration,low,541,1498,true
EVT-001305,2025-03-15T10:24:04Z,SUB-007,South,restoration,low,192,221,true
EVT-001326,2025-03-05T12:15:11Z,SUB-021,North,restoration,low,335,704,true
EVT-001095,2025-04-26T21:02:09Z,SUB-020,Central,voltage_sag,high,1583,1675,false
EVT-002005,2025-04-24T07:36:30Z,SUB-004,West,restoration,low,216,188,true
EVT-000576,2025-04-05T09:28:21Z,SUB-023,East,voltage_sag,critical,2046,3518,false
EVT-000070,2025-03-06T14:14:48Z,SUB-014,West,restoration,low,562,729,true
EVT-000557,2025-04-04T15:53:06Z,SUB-019,West,voltage_sag,high,935,2322,false
EVT-001644,2025-03-30T13:52:40Z,SUB-003,East,restoration,low,68,715,true
EVT-001753,2025-03-17T03:13:10Z,SUB-014,West,restoration,low,177,419,true
EVT-001521,2025-03-13T05:15:20Z,SUB-024,West,restoration,low,73,204,true
EVT-001767,2025-04-13T03:54:51Z,SUB-025,Central,restoration,low,204,632,true
EVT-000743,2025-04-12T06:57:48Z,SUB-014,West,voltage_sag,medium,1446,1322,false
EVT-001547,2025-03-15T09:30:17Z,SUB-002,South,restoration,low,222,607,true
EVT-001993,2025-03-17T23:04:37Z,SUB-025,Central,restoration,low,325,407,true
EVT-001980,2025-04-13T12:54:59Z,SUB-005,Central,restoration,low,204,739,true
EVT-001316,2025-03-11T08:52:50Z,SUB-022,South,restoration,low,166,93,true
EVT-000597,2025-04-07T06:03:44Z,SUB-007,South,restoration,low,289,616,true
EVT-002067,2025-03-02T00:56:00Z,SUB-005,Central,restoration,low,277,557,true
EVT-001560,2025-03-10T06:21:06Z,SUB-022,South,restoration,low,218,747,true
EVT-001630,2025-04-11T14:07:17Z,SUB-019,West,restoration,low,137,149,true
EVT-002007,2025-03-08T22:31:38Z,SUB-005,Central,restoration,low,145,239,true
EVT-000593,2025-04-06T15:52:09Z,SUB-012,South,restoration,low,96,909,true
EVT-001099,2025-04-26T23:13:05Z,SUB-022,South,restoration,low,69,771,true
EVT-001331,2025-03-09T10:54:05Z,SUB-010,Central,restoration,low,179,522,true
EVT-001372,2025-03-04T13:05:10Z,SUB-013,East,restoration,low,300,603,true
EVT-001278,2025-04-06T09:35:39Z,SUB-021,North,restoration,low,99,550,true
EVT-001272,2025-03-01T09:55:42Z,SUB-018,East,restoration,low,258,722,true
EVT-001516,2025-03-15T23:21:29Z,SUB-018,East,restoration,low,176,562,true
EVT-001139,2025-04-28T11:25:45Z,SUB-014,West,restoration,low,529,433,true
EVT-001378,2025-04-02T10:23:54Z,SUB-013,East,restoration,low,246,572,true
EVT-001031,2025-04-24T14:06:30Z,SUB-017,South,surge,high,721,2412,false
EVT-001936,2025-04-25T19:46:20Z,SUB-008,East,restoration,low,127,218,true
EVT-001809,2025-04-27T18:30:28Z,SUB-017,South,restoration,low,345,374,true
EVT-001438,2025-03-14T08:15:01Z,SUB-012,South,restoration,low,61,392,true
EVT-000962,2025-04-22T18:51:16Z,SUB-012,South,restoration,low,411,1373,true
EVT-000656,2025-04-09T19:13:51Z,SUB-011,North,restoration,low,589,919,true
EVT-000309,2025-03-22T18:24:35Z,SUB-019,West,restoration,low,125,95,true
EVT-001043,2025-04-24T15:20:51Z,SUB-022,South,restoration,low,534,271,true
EVT-001318,2025-03-09T11:24:32Z,SUB-020,Central,restoration,low,79,715,true
EVT-000127,2025-03-11T01:31:49Z,SUB-017,South,voltage_sag,critical,2076,3598,false
EVT-001527,2025-03-16T08:08:01Z,SUB-010,Central,restoration,low,258,310,true
EVT-000437,2025-03-29T16:19:24Z,SUB-023,East,restoration,low,377,514,true
