reading_id,timestamp,plant_id,plant_type,generation_mw,capacity_mw,capacity_factor,weather
RG-006315,2025-04-07T01:00:00Z,HYDRO-02,hydro,147.63,151.9,0.972,windy
RG-006316,2025-03-10T17:30:00Z,WIND-04,wind,19.42,45.5,0.427,rainy
RG-006317,2025-04-17T02:45:00Z,SOLAR-06,solar,0,59.6,0.0,windy
RG-006318,2025-04-17T22:15:00Z,WIND-05,wind,52.41,102.7,0.51,cloudy
RG-006319,2025-04-13T05:00:00Z,WIND-03,wind,6.33,40.8,0.155,overcast
RG-006320,2025-03-18T08:15:00Z,SOLAR-08,solar,7.19,46.8,0.154,cloudy
RG-006321,2025-03-30T13:30:00Z,HYDRO-03,hydro,157.99,169.9,0.93,cloudy
RG-006322,2025-03-06T23:30:00Z,SOLAR-05,solar,0,50.3,0.0,clear
RG-006323,2025-04-23T06:15:00Z,SOLAR-08,solar,10.14,46.8,0.217,stormy
RG-006324,2025-04-06T05:45:00Z,WIND-06,wind,53.6,76.8,0.698,stormy
RG-006325,2025-03-31T08:30:00Z,HYDRO-02,hydro,79.46,151.9,0.523,stormy
RG-006326,2025-03-30T11:15:00Z,SOLAR-01,solar,18.56,69.3,0.268,cloudy
RG-006327,2025-04-19T09:45:00Z,HYDRO-01,hydro,42.0,59.3,0.708,stormy
RG-006328,2025-04-02T19:30:00Z,WIND-03,wind,10.08,40.8,0.247,cloudy
RG-006329,2025-03-20T23:15:00Z,WIND-05,wind,93.11,102.7,0.907,stormy
RG-006330,2025-04-09T05:30:00Z,HYDRO-02,hydro,146.24,151.9,0.963,clear
RG-006331,2025-04-04T17:00:00Z,HYDRO-01,hydro,36.9,59.3,0.622,clear
RG-006332,2025-03-19T17:45:00Z,SOLAR-01,solar,6.69,69.3,0.097,overcast
RG-006333,2025-03-11T01:00:00Z,WIND-05,wind,84.62,102.7,0.824,stormy
RG-006334,2025-03-07T05:00:00Z,SOLAR-01,solar,6.45,69.3,0.093,clear
RG-006335,2025-03-06T09:30:00Z,HYDRO-03,hydro,91.62,169.9,0.539,windy
RG-006336,2025-04-03T12:00:00Z,SOLAR-01,solar,58.05,69.3,0.838,clear
RG-006337,2025-03-20T20:00:00Z,HYDRO-02,hydro,121.11,151.9,0.797,windy
RG-006338,2025-03-11T11:45:00Z,SOLAR-06,solar,15.11,59.6,0.254,overcast
RG-006339,2025-03-10T13:15:00Z,SOLAR-08,solar,11.2,46.8,0.239,cloudy
RG-006340,2025-03-08T15:45:00Z,WIND-05,wind,40.68,102.7,0.396,rainy
RG-006341,2025-04-16T16:45:00Z,HYDRO-01,hydro,45.68,59.3,0.77,cloudy
RG-006342,2025-03-24T08:45:00Z,WIND-06,wind,19.81,76.8,0.258,windy
RG-006343,2025-04-18T02:15:00Z,WIND-03,wind,13.23,40.8,0.324,clear
RG-006344,2025-04-03T02:15:00Z,SOLAR-07,solar,0,33.3,0.0,windy
RG-006345,2025-03-04T10:15:00Z,WIND-03,wind,29.22,40.8,0.716,windy
RG-006346,2025-04-06T09:00:00Z,WIND-03,wind,26.98,40.8,0.661,windy
RG-006347,2025-04-14T05:15:00Z,SOLAR-02,solar,1.14,37.3,0.031,rainy
RG-006348,2025-03-25T01:30:00Z,WIND-05,wind,55.48,102.7,0.54,clear
RG-006349,2025-03-14T00:00:00Z,WIND-06,wind,60.77,76.8,0.791,stormy
RG-006350,2025-03-24T00:45:00Z,SOLAR-01,solar,0,69.3,0.0,rainy
RG-006351,2025-04-09T20:00:00Z,WIND-04,wind,14.41,45.5,0.317,clear
RG-006352,2025-04-25T23:15:00Z,SOLAR-04,solar,0,76.6,0.0,cloudy
RG-006353,2025-03-25T16:00:00Z,SOLAR-01,solar,10.3,69.3,0.149,rainy
RG-006354,2025-03-19T21:15:00Z,WIND-04,wind,35.36,45.5,0.777,windy
RG-006355,2025-03-20T10:15:00Z,SOLAR-06,solar,13.83,59.6,0.232,rainy
RG-006356,2025-03-21T18:00:00Z,WIND-04,wind,10.91,45.5,0.24,clear
RG-006357,2025-04-04T19:15:00Z,WIND-03,wind,12.64,40.8,0.31,clear
RG-006358,2025-03-30T08:00:00Z,SOLAR-02,solar,18.18,37.3,0.487,windy
RG-006359,2025-04-12T06:15:00Z,SOLAR-05,solar,4.12,50.3,0.082,cloudy
RG-006360,2025-04-26T05:00:00Z,SOLAR-08,solar,1.43,46.8,0.031,rainy
RG-006361,2025-04-13T08:45:00Z,SOLAR-04,solar,12.15,76.6,0.159,cloudy
RG-006362,2025-04-13T17:00:00Z,SOLAR-04,solar,9.14,76.6,0.119,overcast
RG-006363,2025-03-20T14:15:00Z,WIND-06,wind,33.81,76.8,0.44,overcast
RG-006364,2025-04-28T22:30:00Z,SOLAR-05,solar,0,50.3,0.0,rainy
RG-006365,2025-04-26T01:15:00Z,WIND-03,wind,16.92,40.8,0.415,clear
RG-006366,2025-04-24T18:30:00Z,SOLAR-04,solar,16.42,76.6,0.214,clear
RG-006367,2025-04-03T01:30:00Z,SOLAR-06,solar,0,59.6,0.0,rainy
RG-006368,2025-04-13T11:45:00Z,HYDRO-02,hydro,89.05,151.9,0.586,windy
RG-006369,2025-04-15T12:30:00Z,SOLAR-02,solar,10.73,37.3,0.288,overcast
RG-006370,2025-04-07T12:00:00Z,SOLAR-05,solar,16.53,50.3,0.329,rainy
RG-006371,2025-03-20T02:45:00Z,HYDRO-01,hydro,43.54,59.3,0.734,overcast
RG-006372,2025-04-23T05:00:00Z,HYDRO-02,hydro,89.19,151.9,0.587,cloudy
RG-006373,2025-03-10T03:30:00Z,WIND-03,wind,25.69,40.8,0.63,windy
RG-006374,2025-04-04T14:30:00Z,SOLAR-05,solar,31.22,50.3,0.621,windy
RG-006375,2025-03-13T20:00:00Z,WIND-01,wind,14.87,39.8,0.374,stormy
RG-006376,2025-04-03T23:00:00Z,SOLAR-03,solar,0,48.7,0.0,rainy
RG-006377,2025-04-18T14:00:00Z,SOLAR-02,solar,8.61,37.3,0.231,rainy
RG-006378,2025-04-20T04:30:00Z,WIND-05,wind,42.05,102.7,0.409,rainy
RG-006379,2025-03-01T15:15:00Z,SOLAR-01,solar,37.49,69.3,0.541,windy
RG-006380,2025-03-09T08:15:00Z,WIND-03,wind,6.12,40.8,0.15,rainy
RG-006381,2025-04-17T04:00:00Z,SOLAR-06,solar,0,59.6,0.0,overcast
RG-006382,2025-04-18T03:00:00Z,SOLAR-02,solar,0,37.3,0.0,rainy
RG-006383,2025-03-31T06:00:00Z,HYDRO-03,hydro,83.15,169.9,0.489,rainy
RG-006384,2025-03-29T08:00:00Z,WIND-02,wind,52.37,112.7,0.465,stormy
RG-006385,2025-03-19T12:30:00Z,WIND-03,wind,11.68,40.8,0.286,cloudy
RG-006386,2025-04-11T22:15:00Z,SOLAR-03,solar,0,48.7,0.0,rainy
RG-006387,2025-03-11T16:45:00Z,SOLAR-06,solar,22.8,59.6,0.383,windy
RG-006388,2025-04-21T18:15:00Z,WIND-04,wind,23.23,45.5,0.511,clear
RG-006389,2025-03-12T12:30:00Z,HYDRO-01,hydro,28.68,59.3,0.484,clear
RG-006390,2025-04-05T23:30:00Z,SOLAR-01,solar,0,69.3,0.0,rainy
RG-006391,2025-03-13T00:30:00Z,WIND-04,wind,21.95,45.5,0.482,windy
RG-006392,2025-03-19T04:15:00Z,SOLAR-04,solar,0,76.6,0.0,stormy
RG-006393,2025-04-27T21:00:00Z,SOLAR-06,solar,0,59.6,0.0,clear
RG-006394,2025-03-12T23:00:00Z,SOLAR-03,solar,0,48.7,0.0,stormy
RG-006395,2025-03-03T05:15:00Z,WIND-05,wind,14.79,102.7,0.144,rainy
RG-006396,2025-04-23T07:30:00Z,SOLAR-04,solar,7.54,76.6,0.098,overcast
RG-006397,2025-04-12T23:00:00Z,SOLAR-02,solar,0,37.3,0.0,overcast
RG-006398,2025-03-03T06:30:00Z,SOLAR-07,solar,2.13,33.3,0.064,overcast
RG-006399,2025-03-19T05:15:00Z,WIND-02,wind,87.23,112.7,0.774,stormy
RG-006400,2025-03-27T15:15:00Z,SOLAR-02,solar,6.55,37.3,0.176,overcast
RG-006401,2025-04-03T23:00:00Z,SOLAR-04,solar,0,76.6,0.0,rainy
RG-006402,2025-04-17T14:15:00Z,SOLAR-05,solar,30.14,50.3,0.599,windy
RG-006403,2025-04-10T13:15:00Z,WIND-06,wind,23.39,76.8,0.305,clear
RG-006404,2025-03-01T02:00:00Z,HYDRO-01,hydro,39.98,59.3,0.674,clear
RG-006405,2025-04-13T17:30:00Z,SOLAR-07,solar,3.37,33.3,0.101,rainy
RG-006406,2025-03-14T14:45:00Z,SOLAR-05,solar,36.38,50.3,0.723,stormy
RG-006407,2025-03-11T13:15:00Z,SOLAR-03,solar,33.14,48.7,0.68,stormy
RG-006408,2025-03-31T11:00:00Z,SOLAR-03,solar,35.32,48.7,0.725,clear
RG-006409,2025-03-15T09:00:00Z,SOLAR-06,solar,30.92,59.6,0.519,clear
RG-006410,2025-03-22T10:15:00Z,HYDRO-02,hydro,100.42,151.9,0.661,stormy
RG-006411,2025-04-13T06:00:00Z,WIND-01,wind,5.44,39.8,0.137,clear
RG-006412,2025-03-07T09:15:00Z,SOLAR-06,solar,9.79,59.6,0.164,overcast
RG-006413,2025-03-13T11:45:00Z,SOLAR-03,solar,11.11,48.7,0.228,rainy
RG-006414,2025-03-02T04:00:00Z,SOLAR-08,solar,0,46.8,0.0,stormy
RG-006415,2025-04-03T02:30:00Z,WIND-01,wind,6.81,39.8,0.171,overcast
RG-006416,2025-03-06T23:15:00Z,WIND-02,wind,51.39,112.7,0.456,cloudy
RG-006417,2025-03-07T05:30:00Z,HYDRO-03,hydro,83.58,169.9,0.492,cloudy
RG-006418,2025-03-30T20:15:00Z,SOLAR-05,solar,0,50.3,0.0,rainy
RG-006419,2025-04-13T09:45:00Z,SOLAR-06,solar,34.25,59.6,0.575,stormy
RG-006420,2025-03-02T17:00:00Z,SOLAR-08,solar,5.5,46.8,0.118,rainy
RG-006421,2025-04-26T10:00:00Z,HYDRO-02,hydro,85.28,151.9,0.561,windy
RG-006422,2025-03-03T21:15:00Z,WIND-06,wind,60.33,76.8,0.786,stormy
RG-006423,2025-04-26T03:45:00Z,HYDRO-01,hydro,47.4,59.3,0.799,clear
RG-006424,2025-03-06T09:30:00Z,SOLAR-08,solar,21.81,46.8,0.466,stormy
RG-006425,2025-03-10T20:30:00Z,WIND-05,wind,17.25,102.7,0.168,cloudy
RG-006426,2025-04-15T06:30:00Z,WIND-05,wind,32.45,102.7,0.316,overcast
RG-006427,2025-04-15T20:15:00Z,SOLAR-02,solar,0,37.3,0.0,stormy
RG-006428,2025-04-05T00:00:00Z,HYDRO-03,hydro,127.69,169.9,0.752,rainy
RG-006429,2025-03-21T12:45:00Z,WIND-04,wind,7.52,45.5,0.165,cloudy
RG-006430,2025-03-28T07:30:00Z,SOLAR-02,solar,3.95,37.3,0.106,rainy
RG-006431,2025-03-25T08:15:00Z,SOLAR-08,solar,18.61,46.8,0.398,clear
RG-006432,2025-04-05T10:30:00Z,SOLAR-04,solar,14.31,76.6,0.187,cloudy
RG-006433,2025-03-01T02:00:00Z,HYDRO-02,hydro,88.01,151.9,0.579,stormy
RG-006434,2025-03-13T17:15:00Z,HYDRO-02,hydro,72.56,151.9,0.478,rainy
RG-006435,2025-04-11T14:00:00Z,SOLAR-07,solar,6.03,33.3,0.181,overcast
RG-006436,2025-03-07T13:30:00Z,WIND-04,wind,27.14,45.5,0.596,overcast
RG-006437,2025-04-17T17:00:00Z,SOLAR-06,solar,19.3,59.6,0.324,stormy
RG-006438,2025-04-10T07:15:00Z,SOLAR-01,solar,8.55,69.3,0.123,overcast
RG-006439,2025-03-04T02:45:00Z,SOLAR-02,solar,0,37.3,0.0,windy
RG-006440,2025-03-13T02:00:00Z,SOLAR-06,solar,0,59.6,0.0,cloudy
RG-006441,2025-03-09T18:45:00Z,SOLAR-04,solar,17.0,76.6,0.222,stormy
RG-006442,2025-03-04T16:45:00Z,HYDRO-01,hydro,51.35,59.3,0.866,stormy
RG-006443,2025-03-04T03:15:00Z,SOLAR-03,solar,0,48.7,0.0,stormy
RG-006444,2025-03-30T12:15:00Z,SOLAR-01,solar,17.53,69.3,0.253,overcast
RG-006445,2025-03-30T20:30:00Z,WIND-06,wind,17.97,76.8,0.234,rainy
RG-006446,2025-04-02T06:30:00Z,WIND-01,wind,6.44,39.8,0.162,overcast
RG-006447,2025-04-24T21:45:00Z,HYDRO-03,hydro,106.87,169.9,0.629,stormy
RG-006448,2025-03-02T15:15:00Z,HYDRO-01,hydro,54.48,59.3,0.919,windy
RG-006449,2025-03-08T11:15:00Z,HYDRO-03,hydro,116.57,169.9,0.686,stormy
RG-006450,2025-04-11T01:45:00Z,SOLAR-05,solar,0,50.3,0.0,stormy
RG-006451,2025-04-22T08:00:00Z,SOLAR-08,solar,22.62,46.8,0.483,stormy
RG-006452,2025-03-06T22:00:00Z,HYDRO-01,hydro,44.69,59.3,0.754,rainy
RG-006453,2025-04-03T00:15:00Z,SOLAR-02,solar,0,37.3,0.0,cloudy
RG-006454,2025-04-11T16:45:00Z,WIND-04,wind,11.29,45.5,0.248,clear
RG-006455,2025-04-23T06:30:00Z,SOLAR-07,solar,6.78,33.3,0.204,windy
RG-006456,2025-03-18T13:00:00Z,SOLAR-07,solar,7.89,33.3,0.237,overcast
RG-006457,2025-03-24T18:30:00Z,WIND-04,wind,12.28,45.5,0.27,rainy
RG-006458,2025-04-12T23:00:00Z,SOLAR-07,solar,0,33.3,0.0,rainy
RG-006459,2025-03-21T07:15:00Z,SOLAR-02,solar,13.05,37.3,0.35,clear
RG-006460,2025-03-04T01:15:00Z,SOLAR-04,solar,0,76.6,0.0,cloudy
RG-006461,2025-03-14T13:00:00Z,HYDRO-01,hydro,39.54,59.3,0.667,rainy
RG-006462,2025-04-01T07:00:00Z,HYDRO-02,hydro,69.46,151.9,0.457,stormy
RG-006463,2025-03-01T08:15:00Z,SOLAR-03,solar,7.68,48.7,0.158,cloudy
RG-006464,2025-03-06T14:30:00Z,SOLAR-06,solar,33.54,59.6,0.563,clear
RG-006465,2025-03-09T07:30:00Z,SOLAR-08,solar,4.54,46.8,0.097,cloudy
RG-006466,2025-04-24T06:00:00Z,SOLAR-07,solar,2.43,33.3,0.073,cloudy
RG-006467,2025-03-05T22:00:00Z,WIND-05,wind,53.43,102.7,0.52,windy
RG-006468,2025-03-05T19:45:00Z,SOLAR-08,solar,1.76,46.8,0.038,overcast
RG-006469,2025-04-13T01:45:00Z,HYDRO-02,hydro,74.03,151.9,0.487,overcast
RG-006470,2025-03-06T02:15:00Z,SOLAR-07,solar,0,33.3,0.0,cloudy
RG-006471,2025-04-09T12:00:00Z,HYDRO-02,hydro,102.32,151.9,0.674,windy
RG-006472,2025-03-28T10:45:00Z,WIND-03,wind,17.43,40.8,0.427,windy
RG-006473,2025-03-04T21:15:00Z,WIND-01,wind,41.12,39.8,1.033,windy
RG-006474,2025-04-19T23:00:00Z,SOLAR-05,solar,0,50.3,0.0,stormy
RG-006475,2025-03-19T13:45:00Z,HYDRO-01,hydro,37.78,59.3,0.637,cloudy
RG-006476,2025-03-29T05:30:00Z,HYDRO-03,hydro,92.95,169.9,0.547,rainy
RG-006477,2025-04-03T11:00:00Z,SOLAR-07,solar,23.57,33.3,0.708,windy
RG-006478,2025-04-16T21:45:00Z,WIND-04,wind,10.41,45.5,0.229,windy
RG-006479,2025-04-13T16:15:00Z,SOLAR-04,solar,28.9,76.6,0.377,windy
RG-006480,2025-03-19T13:30:00Z,WIND-01,wind,15.77,39.8,0.396,windy
RG-006481,2025-03-30T11:30:00Z,WIND-02,wind,16.45,112.7,0.146,cloudy
RG-006482,2025-03-07T22:45:00Z,SOLAR-05,solar,0,50.3,0.0,cloudy
RG-006483,2025-03-25T18:00:00Z,SOLAR-05,solar,3.9,50.3,0.078,overcast
RG-006484,2025-03-16T03:15:00Z,SOLAR-04,solar,0,76.6,0.0,clear
RG-006485,2025-03-05T15:30:00Z,SOLAR-07,solar,6.32,33.3,0.19,rainy
RG-006486,2025-04-20T13:30:00Z,WIND-01,wind,6.17,39.8,0.155,clear
RG-006487,2025-04-29T01:30:00Z,SOLAR-02,solar,0,37.3,0.0,cloudy
RG-006488,2025-03-18T01:00:00Z,WIND-03,wind,15.08,40.8,0.37,windy
RG-006489,2025-04-21T04:45:00Z,WIND-02,wind,59.57,112.7,0.529,stormy
RG-006490,2025-04-25T15:30:00Z,WIND-06,wind,65.37,76.8,0.851,stormy
RG-006491,2025-04-22T19:15:00Z,SOLAR-02,solar,3.71,37.3,0.099,stormy
RG-006492,2025-04-23T15:15:00Z,WIND-03,wind,6.23,40.8,0.153,overcast
RG-006493,2025-03-11T17:15:00Z,WIND-05,wind,22.58,102.7,0.22,cloudy
RG-006494,2025-03-15T12:30:00Z,WIND-02,wind,58.36,112.7,0.518,clear
RG-006495,2025-04-12T03:15:00Z,HYDRO-03,hydro,111.46,169.9,0.656,clear
RG-006496,2025-04-09T03:45:00Z,WIND-01,wind,17.26,39.8,0.434,overcast
RG-006497,2025-03-28T00:45:00Z,WIND-01,wind,8.04,39.8,0.202,clear
RG-006498,2025-04-10T11:30:00Z,SOLAR-06,solar,43.29,59.6,0.726,windy
RG-006499,2025-03-08T17:30:00Z,WIND-06,wind,35.63,76.8,0.464,clear
RG-006500,2025-03-06T17:45:00Z,WIND-01,wind,15.03,39.8,0.378,cloudy
RG-006501,2025-03-13T14:15:00Z,HYDRO-01,hydro,33.2,59.3,0.56,stormy
RG-006502,2025-04-27T00:00:00Z,WIND-05,wind,17.46,102.7,0.17,rainy
RG-006503,2025-03-30T14:15:00Z,WIND-06,wind,12.3,76.8,0.16,overcast
RG-006504,2025-04-02T13:30:00Z,SOLAR-03,solar,31.3,48.7,0.643,windy
RG-006505,2025-04-12T04:15:00Z,WIND-02,wind,53.84,112.7,0.478,overcast
RG-006506,2025-03-17T02:00:00Z,SOLAR-07,solar,0,33.3,0.0,clear
RG-006507,2025-04-12T00:30:00Z,WIND-06,wind,55.17,76.8,0.718,windy
RG-006508,2025-04-18T19:30:00Z,HYDRO-03,hydro,134.38,169.9,0.791,rainy
RG-006509,2025-03-23T23:30:00Z,HYDRO-03,hydro,114.77,169.9,0.676,rainy
RG-006510,2025-03-22T04:30:00Z,SOLAR-04,solar,0,76.6,0.0,overcast
RG-006511,2025-04-28T11:15:00Z,SOLAR-01,solar,44.55,69.3,0.643,clear
RG-006512,2025-04-09T03:45:00Z,SOLAR-05,solar,0,50.3,0.0,cloudy
RG-006513,2025-03-30T15:45:00Z,SOLAR-01,solar,40.62,69.3,0.586,stormy
RG-006514,2025-03-15T05:15:00Z,SOLAR-08,solar,1.86,46.8,0.04,overcast
RG-006515,2025-03-23T01:00:00Z,SOLAR-01,solar,0,69.3,0.0,stormy
RG-006516,2025-03-17T11:45:00Z,SOLAR-07,solar,8.16,33.3,0.245,cloudy
RG-006517,2025-03-19T16:00:00Z,WIND-05,wind,32.33,102.7,0.315,stormy
RG-006518,2025-04-11T20:45:00Z,WIND-03,wind,11.92,40.8,0.292,overcast
RG-006519,2025-03-29T20:15:00Z,SOLAR-07,solar,0,33.3,0.0,rainy
RG-006520,2025-04-28T03:45:00Z,SOLAR-08,solar,0,46.8,0.0,rainy
RG-006521,2025-04-11T04:30:00Z,HYDRO-02,hydro,120.97,151.9,0.796,windy
RG-006522,2025-03-16T06:00:00Z,SOLAR-01,solar,13.18,69.3,0.19,stormy
RG-006523,2025-03-07T14:15:00Z,SOLAR-06,solar,13.49,59.6,0.226,cloudy
RG-006524,2025-04-05T11:45:00Z,SOLAR-08,solar,31.11,46.8,0.665,stormy
RG-006525,2025-03-30T19:15:00Z,SOLAR-02,solar,1.52,37.3,0.041,rainy
RG-006526,2025-04-14T00:00:00Z,SOLAR-03,solar,0,48.7,0.0,rainy
RG-006527,2025-03-03T22:00:00Z,SOLAR-08,solar,0,46.8,0.0,overcast
RG-006528,2025-04-07T17:30:00Z,SOLAR-06,solar,21.39,59.6,0.359,windy
RG-006529,2025-04-17T07:30:00Z,SOLAR-05,solar,5.99,50.3,0.119,overcast
RG-006530,2025-04-29T02:30:00Z,SOLAR-05,solar,0,50.3,0.0,windy
RG-006531,2025-03-30T14:30:00Z,WIND-06,wind,56.4,76.8,0.734,stormy
RG-006532,2025-04-13T06:45:00Z,SOLAR-01,solar,5.36,69.3,0.077,cloudy
RG-006533,2025-03-30T06:15:00Z,SOLAR-06,solar,4.52,59.6,0.076,overcast
RG-006534,2025-03-18T15:15:00Z,WIND-04,wind,12.48,45.5,0.274,rainy
RG-006535,2025-04-22T04:15:00Z,HYDRO-02,hydro,81.23,151.9,0.535,windy
RG-006536,2025-04-24T04:00:00Z,WIND-01,wind,7.41,39.8,0.186,clear
RG-006537,2025-03-07T06:00:00Z,HYDRO-01,hydro,50.91,59.3,0.859,overcast
RG-006538,2025-03-24T18:15:00Z,WIND-01,wind,19.68,39.8,0.494,windy
RG-006539,2025-04-29T01:45:00Z,SOLAR-01,solar,0,69.3,0.0,clear
RG-006540,2025-03-24T06:15:00Z,SOLAR-04,solar,18.32,76.6,0.239,stormy
RG-006541,2025-04-14T05:15:00Z,SOLAR-01,solar,6.54,69.3,0.094,windy
RG-006542,2025-03-15T07:15:00Z,WIND-05,wind,35.08,102.7,0.342,rainy
RG-006543,2025-04-06T15:45:00Z,WIND-01,wind,30.5,39.8,0.766,windy
RG-006544,2025-03-10T07:30:00Z,WIND-04,wind,12.36,45.5,0.272,rainy
RG-006545,2025-04-05T20:15:00Z,SOLAR-03,solar,0,48.7,0.0,cloudy
RG-006546,2025-04-19T23:45:00Z,HYDRO-02,hydro,78.22,151.9,0.515,overcast
RG-006547,2025-03-31T05:30:00Z,SOLAR-05,solar,1.56,50.3,0.031,cloudy
RG-006548,2025-04-11T12:15:00Z,SOLAR-02,solar,11.71,37.3,0.314,rainy
RG-006549,2025-04-24T21:45:00Z,SOLAR-08,solar,0,46.8,0.0,rainy
RG-006550,2025-04-22T07:30:00Z,WIND-02,wind,40.87,112.7,0.363,overcast
RG-006551,2025-03-10T18:00:00Z,SOLAR-07,solar,6.41,33.3,0.192,windy
RG-006552,2025-03-16T20:30:00Z,WIND-04,wind,10.22,45.5,0.225,overcast
RG-006553,2025-04-01T15:30:00Z,HYDRO-03,hydro,147.74,169.9,0.87,clear
RG-006554,2025-03-06T04:45:00Z,SOLAR-04,solar,0,76.6,0.0,windy
RG-006555,2025-04-28T16:15:00Z,SOLAR-08,solar,6.85,46.8,0.146,overcast
RG-006556,2025-04-05T07:30:00Z,SOLAR-07,solar,11.84,33.3,0.356,clear
RG-006557,2025-03-25T15:00:00Z,HYDRO-02,hydro,128.26,151.9,0.844,stormy
RG-006558,2025-03-27T01:00:00Z,HYDRO-02,hydro,119.28,151.9,0.785,overcast
RG-006559,2025-03-17T13:00:00Z,WIND-06,wind,25.16,76.8,0.328,windy
RG-006560,2025-04-16T21:30:00Z,HYDRO-02,hydro,117.3,151.9,0.772,cloudy
RG-006561,2025-03-14T10:15:00Z,WIND-05,wind,50.3,102.7,0.49,stormy
RG-006562,2025-04-01T10:30:00Z,WIND-05,wind,51.82,102.7,0.505,rainy
RG-006563,2025-04-22T09:45:00Z,SOLAR-07,solar,17.8,33.3,0.535,clear
RG-006564,2025-04-26T22:00:00Z,HYDRO-02,hydro,114.7,151.9,0.755,overcast
RG-006565,2025-04-26T22:00:00Z,SOLAR-08,solar,0,46.8,0.0,rainy
RG-006566,2025-04-08T03:00:00Z,WIND-04,wind,21.4,45.5,0.47,clear
RG-006567,2025-03-28T13:45:00Z,WIND-02,wind,45.25,112.7,0.402,overcast
RG-006568,2025-03-14T19:15:00Z,SOLAR-01,solar,2.74,69.3,0.04,overcast
RG-006569,2025-04-07T21:45:00Z,SOLAR-01,solar,0,69.3,0.0,stormy
RG-006570,2025-04-29T21:00:00Z,WIND-01,wind,15.12,39.8,0.38,rainy
RG-006571,2025-03-21T21:45:00Z,SOLAR-08,solar,0,46.8,0.0,overcast
RG-006572,2025-04-22T04:00:00Z,HYDRO-02,hydro,89.33,151.9,0.588,windy
RG-006573,2025-04-12T06:00:00Z,SOLAR-04,solar,5.32,76.6,0.069,rainy
RG-006574,2025-03-24T01:30:00Z,WIND-06,wind,37.81,76.8,0.492,cloudy
RG-006575,2025-04-17T05:00:00Z,SOLAR-06,solar,5.53,59.6,0.093,clear
RG-006576,2025-04-06T20:00:00Z,WIND-01,wind,14.72,39.8,0.37,cloudy
RG-006577,2025-03-23T17:30:00Z,HYDRO-01,hydro,29.7,59.3,0.501,overcast
RG-006578,2025-04-23T20:15:00Z,SOLAR-02,solar,0,37.3,0.0,cloudy
RG-006579,2025-03-19T17:00:00Z,HYDRO-02,hydro,130.55,151.9,0.859,cloudy
RG-006580,2025-04-19T16:00:00Z,SOLAR-04,solar,11.26,76.6,0.147,cloudy
RG-006581,2025-03-12T07:30:00Z,WIND-02,wind,83.0,112.7,0.736,stormy
RG-006582,2025-04-09T19:15:00Z,SOLAR-07,solar,1.01,33.3,0.03,overcast
RG-006583,2025-03-21T23:45:00Z,SOLAR-05,solar,0,50.3,0.0,rainy
RG-006584,2025-03-11T23:00:00Z,WIND-01,wind,6.33,39.8,0.159,overcast
RG-006585,2025-03-15T10:00:00Z,WIND-06,wind,43.05,76.8,0.561,windy
RG-006586,2025-03-26T05:45:00Z,SOLAR-06,solar,5.43,59.6,0.091,clear
RG-006587,2025-04-22T07:45:00Z,WIND-05,wind,45.06,102.7,0.439,stormy
RG-006588,2025-03-05T22:00:00Z,HYDRO-02,hydro,88.25,151.9,0.581,rainy
RG-006589,2025-03-09T23:15:00Z,SOLAR-06,solar,0,59.6,0.0,rainy
RG-006590,2025-04-03T05:45:00Z,SOLAR-08,solar,1.92,46.8,0.041,rainy
RG-006591,2025-04-24T11:15:00Z,SOLAR-05,solar,12.26,50.3,0.244,rainy
RG-006592,2025-03-17T03:00:00Z,SOLAR-04,solar,0,76.6,0.0,clear
RG-006593,2025-03-26T10:00:00Z,WIND-04,wind,7.92,45.5,0.174,cloudy
RG-006594,2025-03-30T18:15:00Z,WIND-02,wind,18.38,112.7,0.163,clear
RG-006595,2025-04-03T11:30:00Z,SOLAR-08,solar,40.4,46.8,0.863,windy
RG-006596,2025-04-09T20:00:00Z,WIND-06,wind,73.96,76.8,0.963,windy
RG-006597,2025-03-06T01:30:00Z,SOLAR-02,solar,0,37.3,0.0,clear
RG-006598,2025-04-03T14:45:00Z,HYDRO-01,hydro,34.42,59.3,0.58,overcast
RG-006599,2025-04-14T09:45:00Z,SOLAR-08,solar,27.77,46.8,0.593,windy
RG-006600,2025-03-04T08:00:00Z,SOLAR-02,solar,16.44,37.3,0.441,windy
RG-006601,2025-04-09T21:00:00Z,SOLAR-01,solar,0,69.3,0.0,stormy
RG-006602,2025-03-05T12:45:00Z,WIND-04,wind,29.18,45.5,0.641,windy
RG-006603,2025-04-21T02:45:00Z,SOLAR-06,solar,0,59.6,0.0,cloudy
RG-006604,2025-04-12T13:00:00Z,SOLAR-08,solar,12.37,46.8,0.264,rainy
RG-006605,2025-03-21T06:00:00Z,SOLAR-06,solar,14.16,59.6,0.238,clear
RG-006606,2025-03-21T12:15:00Z,WIND-02,wind,26.97,112.7,0.239,cloudy
RG-006607,2025-03-20T19:00:00Z,WIND-02,wind,17.54,112.7,0.156,cloudy
RG-006608,2025-04-26T21:45:00Z,HYDRO-01,hydro,37.93,59.3,0.64,rainy
RG-006609,2025-04-26T01:00:00Z,HYDRO-03,hydro,98.03,169.9,0.577,stormy
RG-006610,2025-03-28T16:30:00Z,SOLAR-04,solar,10.14,76.6,0.132,overcast
